gameId,gameTimeLocal,gameTimeUTC,duration,gameCode,gameStatusText,gameStatus,regulationPeriods,period,arenaId,arenaName,arenaCity,arenaState,arenaCountry,arenaTimezone,teamId,teamName,teamCity,teamTricode,score,teamStatus,status,order,personId,jerseyNum,position,starter,oncourt,played,name,nameI,firstName,familyName,statistics.assists,statistics.blocks,statistics.blocksReceived,statistics.fieldGoalsAttempted,statistics.fieldGoalsMade,statistics.fieldGoalsPercentage,statistics.foulsOffensive,statistics.foulsDrawn,statistics.foulsPersonal,statistics.foulsTechnical,statistics.freeThrowsAttempted,statistics.freeThrowsMade,statistics.freeThrowsPercentage,statistics.minus,statistics.minutes,statistics.minutesCalculated,statistics.plus,statistics.plusMinusPoints,statistics.points,statistics.pointsFastBreak,statistics.pointsInThePaint,statistics.pointsSecondChance,statistics.reboundsDefensive,statistics.reboundsOffensive,statistics.reboundsTotal,statistics.steals,statistics.threePointersAttempted,statistics.threePointersMade,statistics.threePointersPercentage,statistics.turnovers,statistics.twoPointersAttempted,statistics.twoPointersMade,statistics.twoPointersPercentage,notPlayingReason,notPlayingDescription
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,1,203952,22,SF,1,1,1,Andrew Wiggins,A. Wiggins,Andrew,Wiggins,4,0,1,7,3,0.428571429,0,3,3,0,5,5,1,84,PT30M51.00S,PT31M,64,-20,13,2,2,0,2,1,3,3,4,2,0.5,2,3,1,0.333333333,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,2,1630228,0,PF,1,1,1,Jonathan Kuminga,J. Kuminga,Jonathan,Kuminga,2,1,3,18,9,0.5,0,1,4,0,2,0,0,70,PT28M51.00S,PT29M,63,-7,19,4,10,0,5,0,5,1,2,1,0.5,0,16,8,0.5,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,3,1626172,5,C,1,0,1,Kevon Looney,K. Looney,Kevon,Looney,5,1,0,3,2,0.666666667,2,2,6,0,4,1,0.25,66,PT24M33.96S,PT25M,63,-3,5,0,4,1,7,4,11,2,0,0,0,3,3,2,0.666666667,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,4,1641764,2,SG,1,0,1,Brandin Podziemski,B. Podziemski,Brandin,Podziemski,4,0,0,11,6,0.545454545,0,1,5,0,1,1,1,64,PT24M32.00S,PT24M,51,-13,13,0,8,0,3,1,4,2,3,0,0,2,8,6,0.75,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,5,201939,30,PG,1,1,1,Stephen Curry,S. Curry,Stephen,Curry,11,0,1,23,8,0.347826087,0,2,0,0,4,4,1,85,PT34M18.00S,PT34M,90,5,24,0,6,3,6,1,7,0,15,4,0.266666667,5,8,4,0.5,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,6,1627741,7,,0,1,1,Buddy Hield,B. Hield,Buddy,Hield,0,0,0,8,2,0.25,0,0,3,0,0,0,0,52,PT21M24.03S,PT21M,46,-6,6,0,0,3,3,0,3,1,6,2,0.333333333,1,2,0,0,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,7,1631218,32,,0,0,1,Trayce Jackson-Davis,T. Jackson-Davis,Trayce,Jackson-Davis,2,0,0,5,3,0.6,0,2,0,0,2,1,0.5,47,PT21M38.04S,PT22M,52,5,7,2,6,3,2,4,6,1,0,0,0,1,5,3,0.6,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,8,203937,1,,0,0,1,Kyle Anderson,K. Anderson,Kyle,Anderson,5,1,0,4,2,0.5,0,1,1,0,0,0,0,48,PT19M06.97S,PT19M,48,0,4,0,4,0,6,0,6,1,0,0,0,0,4,2,0.5,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,9,1630541,4,,0,1,1,Moses Moody,M. Moody,Moses,Moody,1,0,0,10,4,0.4,0,3,2,0,3,3,1,53,PT20M41.09S,PT21M,54,1,13,3,2,2,2,0,2,1,6,2,0.333333333,0,4,2,0.5,,
22400058,2024-12-03T20:00:00-07:00,2024-12-04T03:00:00Z,147,20241203/GSWDEN,Final,3,4,4,1000046,Ball Arena,Denver,CO,US,America/Denver,1610612744,Warriors,Golden State,GSW,115,AWAY,ACTIVE,10,1627780,0,,0,0,1,Gary Payton II,G. Payton II,Gary,Payton II,2,0,0,6,5,0.833333333,0,0,1,0,0,0,0,26,PT14M03.91S,PT14M,44,18,11,0,8,0,1,0,1,0,2,1,0.5,0,4,4,1,,
