LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,66862377,1,Ohtani,Backmarker,0.0833333333333333,4.0,11.93,2.0,1,Bryce Heys,Ashley Morgan,59.0,19,b,x0443,g,6,NZ,NZ,Savanna,USA,Per Incanto,USA,Animal Kingdom,0,16.02,0,3.23,10.3333,1378.86,17.0,10.0,16.0,14.03,1308.77,780.0,4.2,780.0,12.1,152.52,146.11,3.35,2.66,3.2,3.21,233.31,10.5,42.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,66032267,2,Santatime,Backmarker,0.0416666666666666,4.0,4.0,1.0,8,Glen Milligan,Jason Collett,59.0,15,b,12x23,g,5,AUS,AUS,Santarelli,AUS,Showtime,AUS,Pierro,1,3.74,1,1.54,3.0333,3545.28,4.1,3.15,3.8,3.47,6182.33,9.0,1.01,1.01,1.85,1578.65,465.71,1.59,1.38,1.54,1.51,908.6,3.35,4.1,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,87805694,3,Squeezebox,Off Midfield,0.3333333333333333,1.0,22.08,5.0,7,Kim Waugh,Jay Ford,59.0,14,b,33538,g,4,AUS,AUS,Zydeco,AUS,Epaulette,NZ,Zabeel,0,26.82,1,5.29,20.6667,297.35,36.0,12.5,28.0,26.82,738.43,260.0,1.27,200.0,5.62,270.24,275.19,6.6,5.0,5.5,5.33,249.79,17.5,70.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,90885254,4,Golden Smile,Midfield,0.3889166666666666,1.0,21.12,3.0,5,Kris Lees,Dylan Gibbons,57.0,152,b/br,2159x,m,5,GB,USA,Sahraah,IRE,Sea The Stars,USA,Kingmambo,0,10.95,0,3.45,10.1667,762.06,22.0,10.5,10.5,13.06,3178.25,780.0,3.05,580.0,8.4,238.24,324.93,4.3,3.35,3.55,3.69,435.71,17.5,95.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,90286371,5,Ocean Chill,Leader,1.0,3.0,10.37,,2,Annabel & Rob Archibald,Alysha Collett,57.0,15,ch,14,m,4,NZ,NZ,Chilled Out,NZ,Ocean Park,USA,Anabaa,0,17.97,1,4.02,13.0,770.08,22.0,7.4,18.0,17.85,936.08,780.0,14.5,580.0,34.86,24.03,130.3,4.9,2.64,4.8,3.68,73.19,8.2,24.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,7170528,6,Rose Water,Midfield,0.4444166666666667,2.0,6.65,4.0,6,Jason Deamer,Zac Lloyd,57.0,15,b,47x22,m,4,AUS,AUS,Aqua D'amore,GB,Calyx,USA,Danehill,0,5.3,0,1.95,4.6667,1629.38,7.0,5.1,5.4,5.44,3261.22,580.0,3.75,580.0,9.44,164.09,126.88,2.16,1.86,2.16,1.99,204.75,5.8,7.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,2579003,7,Wittelsbach,Midfield,0.5,3.0,12.77,,9,Annabel & Rob Archibald,Tom Sherry,57.0,143,gr/br,6324x,m,4,AUS,AUS,Silver Tiara,NZ,Dundeel,AUS,Ferocity,0,17.73,0,3.95,11.6667,558.35,18.5,9.2,17.5,14.86,1650.66,1000.0,11.0,780.0,35.69,25.58,80.76,4.1,3.95,3.95,4.0,38.94,9.2,34.0,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,90885255,8,Blue Eyed Brigid,Backmarker,0.125,5.0,4.11,,3,Brad Widdup,Christian Reith,55.5,14,ch,49x21,f,3,AUS,AUS,Miracleofmiracles,AUS,Farnan,USA,More Than Ready,0,4.06,0,1.68,3.7,1588.97,5.3,3.3,4.0,4.39,11289.59,1000.0,4.0,480.0,11.85,133.02,772.7,1.8,1.39,1.74,1.63,1758.01,3.5,3.9,1.2,0.76
2025-11-11,13:15:00.000,13:16:34.000,Gosford,NSW,1,250330454,R1 1600m CL1,250330455,Country,1600,CL1,Average,3,90285921,9,Panos,Backmarker,0.1666666666666666,5.0,186.5,,4,Gary Nickson,Molly Bourke,55.0,17,b,00,g,3,AUS,AUS,Lauren's Magic,AUS,Peltzer,AUS,Beneteau,0,670.0,0,65.0,184.3333,100.23,830.0,160.0,670.0,596.62,58.44,,,,,,15.36,80.0,50.0,75.0,60.29,20.59,150.0,,1.2,0.76
2025-11-11,13:50:00.000,13:50:37.000,Gosford,NSW,2,250330459,R2 1600m Mdn,250330460,Country,1600,Mdn,Average,3,89623540,2,Silver Tempest,Backmarker,0.1666666666666666,5.0,7.22,4.0,2,Annabel & Rob Archibald,Alysha Collett,59.0,19,gr/b,33,g,4,AUS,AUS,April Storm,AUS,D'argento,AUS,Choisir,1,6.6,1,1.76,4.5333,1414.39,8.8,4.5,6.6,5.72,3098.61,7.8,1.01,1.01,2.08,1929.17,195.05,1.91,1.7,1.76,1.76,308.62,5.3,7.8,1.18,0.7
