LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,76960322,1,Keepthewolvesaway,Off Midfield,0.25,4.0,24.78,,3,Sharlee Hoffman,Lacey Morrison,58.5,14,b,426x5,g,5,AUS,AUS,Romantic Note,AUS,Encryption,USA,Victory Note,0,15.13,1,4.1,11.0,405.0,16.5,13.0,15.5,15.32,204.35,860.0,3.25,260.0,11.94,101.76,266.3,4.6,4.2,4.2,4.2,69.22,16.0,36.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,91158423,10,Garinion Righ,Midfield,0.4444166666666667,4.0,6.4,,10,Georgina Holt,Adam Sewell,56.5,166,b,8649x,m,4,AUS,AUS,Cliodhna,GB,Calyx,AUS,Onemorenomore,0,9.13,0,2.98,7.1667,1636.94,12.5,6.0,9.2,8.61,4707.36,860.0,11.5,260.0,20.28,45.65,350.71,5.0,2.92,3.2,3.22,391.28,5.2,6.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,75119342,11,Shes Got Lyrics,Off-Pace,0.5833333333333334,4.0,3.92,1.0,2,Jade Doolan,Nathan Thomas,56.5,17,b,62633,m,5,AUS,AUS,Lyricist,AUS,Rubick,IRE,Dylan Thomas,0,3.08,1,1.6,3.0667,4897.62,3.8,3.15,3.25,3.37,4906.15,860.0,1.19,500.0,2.54,2290.76,768.91,1.8,1.59,1.64,1.62,1108.76,3.6,5.8,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,80604172,2,March Madness,Backmarker,0.0416666666666666,4.0,11.41,4.0,5,Michael Geaney,Jason Taylor,58.5,157,b,4843x,g,4,AUS,AUS,Smug Satisfaction,AUS,Dubious,AUS,Sebring,0,28.0,0,6.2,17.0,872.07,29.0,11.0,26.0,24.14,423.48,860.0,23.0,470.0,41.59,24.23,117.14,6.4,5.6,6.2,6.01,198.06,8.6,22.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,2213025,3,Maven,Midfield,0.3889166666666666,1.0,13.26,2.0,8,Stephen Massingham,Ashley Butler,58.5,22,b,x44x6,g,4,AUS,AUS,Shadow Grande,AUS,Trapeze Artist,AUS,Dane Shadow,0,13.28,0,3.35,9.3333,1393.89,13.0,10.5,12.0,11.45,519.02,860.0,8.6,470.0,15.14,144.33,458.9,3.6,3.25,3.35,3.3,110.28,9.0,24.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,91158421,4,Outono,Leader,1.0,4.0,14.46,,9,Alexander Malliff,Chris Meehan,58.5,35,b,9624,g,4,AUS,AUS,Lady Chelle,AUS,The Autumn Sun,AUS,Reset,0,15.07,0,4.2,11.6667,1343.4,16.5,12.5,15.5,14.03,722.88,1000.0,7.0,1000.0,25.18,44.29,13.41,4.5,4.0,4.2,4.19,30.0,10.0,27.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,89886176,5,Supeedo Gonzales,Midfield,0.5,3.0,22.47,,4,Krystin Allender,Lauren Guernier,58.5,12,b,52482,g,4,AUS,AUS,Maddy Lee,AUS,Supido,AUS,Show A Heart,0,27.39,0,5.74,17.6667,472.44,25.0,16.38,23.0,23.23,105.87,860.0,23.0,260.0,36.24,36.95,160.65,6.8,5.7,6.2,6.11,78.1,17.0,40.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,80091237,6,Third Master,On-Pace,0.8333333333333334,3.0,11.01,,6,Alexander Malliff,Ivo Fry,58.5,15,b/br,68x42,g,4,AUS,USA,Outsider Art,NZ,Brutal,USA,Five Star Day,0,10.71,0,3.0,9.3333,1246.75,11.5,8.8,9.2,10.21,1091.75,860.0,9.4,360.0,13.7,181.81,288.04,3.45,3.0,3.0,3.19,48.7,7.8,19.5,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,6413865,7,Chance,Backmarker,0.1041666666666666,4.0,15.8,5.0,1,Darby Amos,Wanderson D'avila,57.0,15,gr,3353,g,3,AUS,AUS,Serendipitious,USA,Frosted,AUS,Sepoy,0,36.0,0,7.4,17.0,572.68,36.0,12.0,36.0,27.73,617.39,860.0,4.7,4.7,32.98,14.27,92.77,8.2,6.2,7.4,6.87,101.38,11.5,34.0,1.29,0.66
16/11/2025,1:40:00 PM,1:41:05 PM,Cairns,QLD,1,250535705,R1 1250m Mdn,250535706,Country,1250,Mdn,Average,3,91158422,8,Mr Oreo,Off Midfield,0.3333333333333333,3.0,19.02,3.0,11,Fred Wieland,Sean Cormack,57.0,36,br,45x37,g,3,AUS,AUS,Latina,AUS,Sensei,USA,Fusaichi Pegasus,0,20.0,0,4.8,10.8333,872.22,18.5,12.0,17.0,15.96,297.12,860.0,11.0,360.0,22.78,177.16,10.72,4.6,4.3,4.6,4.38,53.27,17.0,40.0,1.29,0.66
