gameId,gameTimeLocal,gameTimeUTC,duration,gameCode,gameStatusText,gameStatus,regulationPeriods,period,arenaId,arenaName,arenaCity,arenaState,arenaCountry,arenaTimezone,teamId,teamName,teamCity,teamTricode,score,teamStatus,status,order,personId,jerseyNum,position,starter,oncourt,played,name,nameI,firstName,familyName,statistics.assists,statistics.blocks,statistics.blocksReceived,statistics.fieldGoalsAttempted,statistics.fieldGoalsMade,statistics.fieldGoalsPercentage,statistics.foulsOffensive,statistics.foulsDrawn,statistics.foulsPersonal,statistics.foulsTechnical,statistics.freeThrowsAttempted,statistics.freeThrowsMade,statistics.freeThrowsPercentage,statistics.minus,statistics.minutes,statistics.minutesCalculated,statistics.plus,statistics.plusMinusPoints,statistics.points,statistics.pointsFastBreak,statistics.pointsInThePaint,statistics.pointsSecondChance,statistics.reboundsDefensive,statistics.reboundsOffensive,statistics.reboundsTotal,statistics.steals,statistics.threePointersAttempted,statistics.threePointersMade,statistics.threePointersPercentage,statistics.turnovers,statistics.twoPointersAttempted,statistics.twoPointersMade,statistics.twoPointersPercentage,notPlayingReason,notPlayingDescription
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,1,1628404,3,SF,1,1,1,Josh Hart,J. Hart,Josh,Hart,5,0,2,12,6,0.5,0,1,3,0,0,0,0,83,PT41M29.00S,PT41M,84,1,13,4,10,6,8,4,12,2,4,1,0.25,3,8,5,0.625,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,2,1628384,8,PF,1,1,1,OG Anunoby,O. Anunoby,OG,Anunoby,0,2,2,11,3,0.272727273,0,3,4,0,2,2,1,75,PT39M32.00S,PT40M,78,3,8,0,6,0,3,1,4,0,4,0,0,4,7,3,0.428571429,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,3,1626157,32,C,1,0,1,Karl-Anthony Towns,K. Towns,Karl-Anthony,Towns,5,2,0,16,8,0.5,4,2,4,0,1,1,1,73,PT39M28.94S,PT39M,78,5,19,0,12,6,8,4,12,1,5,2,0.4,6,11,6,0.545454545,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,4,1628969,25,SG,1,1,1,Mikal Bridges,M. Bridges,Mikal,Bridges,2,0,0,10,3,0.3,0,1,2,0,2,1,0.5,81,PT36M40.02S,PT37M,67,-14,8,0,4,1,1,1,2,2,4,1,0.25,3,6,2,0.333333333,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,5,1628973,11,PG,1,1,1,Jalen Brunson,J. Brunson,Jalen,Brunson,6,1,2,18,9,0.5,0,9,4,0,12,9,0.75,70,PT36M40.99S,PT37M,70,0,31,0,10,3,6,0,6,1,6,4,0.666666667,2,12,5,0.416666667,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,6,1630540,2,,0,1,1,Miles McBride,M. McBride,Miles,McBride,1,0,0,9,5,0.555555556,0,2,0,0,2,2,1,64,PT26M35.05S,PT27M,68,4,14,2,2,3,3,2,5,0,5,2,0.4,0,4,3,0.75,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,7,1630579,20,,0,0,1,Jericho Sims,J. Sims,Jericho,Sims,0,0,0,0,0,0,0,1,0,0,0,0,0,22,PT08M23.00S,PT08M,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,8,1626166,1,,0,0,1,Cameron Payne,C. Payne,Cameron,Payne,1,0,0,5,2,0.4,0,0,2,0,0,0,0,22,PT11M11.00S,PT11M,29,7,6,3,0,0,3,0,3,1,4,2,0.5,1,1,0,0,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,9,1642359,4,,0,0,0,Pacôme Dadiet,P. Dadiet,Pacôme,Dadiet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,10,1630574,55,,0,0,0,Ariel Hukporti,A. Hukporti,Ariel,Hukporti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22400040,2024-11-29T12:00:00-05:00,2024-11-29T17:00:00Z,137,20241129/NYKCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612752,Knicks,New York,NYK,99,AWAY,ACTIVE,11,1642278,13,,0,0,0,Tyler Kolek,T. Kolek,Tyler,Kolek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
