LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,76248446,1,Last Stylebender,On-Pace,0.833333333,2,3.36,2,5,Mitchell Pateman,Holly Watson,60.5,10,b,x16x2,g,5,AUS,AUS,Saturia,IRE,Harry Angel,USA,War Chant,0,2.55,1,1.29,2.3833,5210.18,3.4,2.4,2.46,2.64,15839.75,380,2.46,380,2.74,3948.17,368.97,1.35,1.28,1.3,1.32,1238.14,2.7,2.72,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,1056701,2,Kings Drama,Off Midfield,0.333333333,3,15.06,5,6,Chris & Michael Gangemi,Zephen Johnston-Porter,60,13,b,x4133,g,4,AUS,AUS,Friday Fillies,AUS,King's Troop,AUS,Denman,0,9,1,2.43,7.1667,2829.54,17,8.4,9.4,9.38,2263.11,790,8.6,790,14.39,298.84,261.13,2.62,2.38,2.44,2.44,134.52,14.5,23,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,3664638,3,Overdrive,Midfield,0.5,5,5.02,1,3,Neville Parnham,Chris Parnham,60,13,b/br,227x3,m,4,AUS,AUS,Pure Heaven,AUS,Playing God,AUS,Snippetson,1,5.83,1,1.81,5.1,3365.28,8,4.9,5.2,5.59,6510.39,8.6,1.01,1.01,2.51,3302.16,302.15,1.98,1.81,1.82,1.87,148.79,5.5,6.6,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,64763807,4,Rapid Rock,Leader,1,3,45.21,4,8,Bruce Kay,Brandon Louis,60,97,bl,x850x,g,6,AUS,AUS,Double Jester,AUS,Awesome Rock,AUS,Not A Single Doubt,0,19,0,3.7,15,1454.04,48,17,18.5,19.14,1217.65,790,8.4,470,67.23,32.29,149.88,5.3,2.9,3.7,3.53,398.68,46,100,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,82567370,5,Makwell Smart,Off-Pace,0.666666667,1,42.11,,7,Sean & Jake Casey,Sharni Webster,58,13,ch,0x814,g,4,AUS,AUS,Secret Mak,AUS,Nicconi,AUS,Lonhro,0,48.47,0,7.8,26,756.25,70,32,48,41.29,341.64,490,85,100,144.06,8.46,62.9,8.4,7.4,7.8,7.66,49.54,46,140,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,90569119,6,Paint It Red,Leader,0.888916667,2,9,,4,Luke Fernie,Chanel Cooper,58,45,ch,2127,f,3,AUS,AUS,Fairedu,AUS,Winning Rupert,IRE,Dawn Approach,0,16,0,3.1,9,1405.82,15.5,9.4,15.5,12.82,2393.34,360,3.3,260,8.85,641.57,294.12,3.35,2.72,3.35,3.05,611.54,8.2,13,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,68827537,7,Kimberley Currency,Off-Pace,0.583333333,2,28.4,,1,Ashley Maley,Steven Parnham,57.5,10,b,55260,g,5,AUS,AUS,Our Belisa,AUS,Pride Of Dubai,IRE,Lope De Vega,0,88.27,0,11.04,42.6667,261.88,120,55,95,97.36,141.04,580,32,470,120.68,16.44,100.01,13,11.5,11.5,12.41,106.27,29,90,1.1,0.9
4/11/2025,2:25:00 PM,2:25:25 PM,Ascot,WA,1,249919513,R1 1000m CL1,249919514,Metro,1000,CL1,Fast,3,90569120,8,Shes Capitana,Leader,0.944416667,4,4.09,3,2,Adam Durrant,William Pike,56,9,b/br,21,f,3,AUS,AUS,Shengmu,AUS,Sessions,USA,Fath,0,6.47,0,2.01,4.5,3545.42,7,3.4,6.6,5.64,7767.63,1000,2.54,1000,5.66,1134.17,294.48,2.12,1.57,2.08,1.95,1450.55,3.65,4.3,1.1,0.9
4/11/2025,3:34:00 PM,3:34:34 PM,Ascot,WA,2,249919522,R2 1000m 3yo,249919523,Metro,1000,3yo,Fast,3,84108055,1,Flying Frankie,On-Pace,0.75,5,2.65,3,1,Mitchell Pateman,Holly Watson,60,10,b,1x96,g,3,AUS,AUS,Supertanker,AUS,Flying Artie,AUS,Brazen Beau,0,2.56,0,1.25,2.1,4064.03,2.7,2.24,2.36,2.37,12383.39,470,1.61,430,2.96,2932.4,136.6,1.29,1.25,1.25,1.26,639.61,2.26,3.75,1.12,0.65
4/11/2025,3:34:00 PM,3:34:34 PM,Ascot,WA,2,249919522,R2 1000m 3yo,249919523,Metro,1000,3yo,Fast,3,90569121,2,Spicy Thang,On-Pace,0.708333333,4,3.81,2,8,Luke Fernie,Joey Azzopardi,59.5,13,ch,13441,f,3,AUS,AUS,Single Spice,IRE,Toronado,AUS,Not A Single Doubt,0,4.75,1,1.66,3.5333,1397.4,5.1,3.7,4.5,4.14,3544.23,580,1.58,1.86,5.13,791.77,116.73,1.66,1.49,1.66,1.51,231.64,3.6,6,1.12,0.65
