LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,77768458,1,Bocheeva,Off-Pace,0.6666666666666666,2.0,15.26,2.0,9,Roslyn Day,Kayla Crowther,58.0,10,b/br,65x06,g,5,AUS,AUS,Bojani,AUS,Anacheeva,AUS,Face Value,0,13.71,1,3.3,,1410.3,28.0,16.5,16.5,18.95,775.73,820.0,11.0,820.0,16.08,396.06,140.5,3.45,3.0,3.3,3.23,165.75,14.0,25.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,87988164,2,Dexter Dream,On-Pace,0.8333333333333334,2.0,18.37,3.0,7,Grant Kluske,Alysha Warren,58.0,10,bl,37804,g,5,AUS,AUS,Exalted Pleasure,AUS,Ambidexter,AUS,Barely A Moment,0,16.65,0,3.45,,1175.71,28.0,18.0,18.0,21.05,916.46,360.0,14.0,360.0,21.19,255.11,44.47,3.7,2.82,3.45,3.51,248.83,15.0,36.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,88111382,3,Kaotic Billy,Backmarker,0.0416666666666666,3.0,15.79,5.0,4,Brett Campbell,Rochelle Milnes,58.0,81,b,389x,g,4,AUS,AUS,Bopalula,AUS,Inference,USA,Brahms,0,21.0,0,4.1,,1644.26,34.0,15.0,18.0,22.75,1034.38,360.0,16.0,360.0,27.37,48.78,273.97,4.6,2.72,4.1,4.17,297.67,12.5,27.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,35709729,4,Naval Ensign,Backmarker,0.1666666666666666,1.0,55.14,4.0,6,Gary & Dean Alexander,Campbell Rawiller,58.0,22,b,009x8,g,5,NZ,NZ,Rasa Lila,USA,U S Navy Flag,NZ,Darci Brahma,0,50.0,0,8.87,,586.62,140.0,50.0,50.0,77.61,276.52,1000.0,38.0,480.0,99.88,24.11,293.22,10.5,8.8,9.2,9.43,84.76,44.0,120.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,5161536,5,Paganini,Backmarker,0.125,5.0,1.88,1.0,5,Jon O'Connor,Connor Murtagh,58.0,22,b/br,55232,g,4,AUS,AUS,Roomooz,AUS,Pride Of Dubai,AUS,Fastnet Rock,0,1.9,1,1.2,,11721.72,1.92,1.55,1.9,1.68,28402.91,50.0,1.6,38.0,1.95,6684.97,269.94,1.27,1.09,1.2,1.17,1348.47,1.64,2.44,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,77021260,6,Thavma,Off Midfield,0.2222499999999999,4.0,14.09,,1,Kristi Evans,Caitlin Jones,58.0,10,b,48548,g,5,AUS,AUS,Brindabella,AUS,Ambidexter,USA,Bellotto,0,17.89,0,3.29,,830.88,26.0,18.5,19.5,21.22,1163.5,840.0,3.25,250.0,24.22,95.01,90.61,3.4,3.15,3.35,3.25,188.83,12.5,22.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,91692260,7,Fiora Blue,Off Midfield,0.3333333333333333,4.0,6.15,,8,G & N Searle & B Callanan,Teagan Voorham,56.0,20,br/bl,x6733,m,4,AUS,AUS,Mighty Maher,IRE,Fiorente,AUS,Al Maher,1,5.0,1,1.59,,2327.29,7.8,5.0,5.0,5.66,7253.21,5.3,1.01,1.01,1.57,2257.34,214.89,1.66,1.52,1.62,1.58,1020.12,5.1,8.4,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,47787369,8,Foxy Eagle,Backmarker,0.0833333333333333,3.0,53.93,,2,Trevor Day,Wesley Cave,56.0,14,ch,63946,m,7,AUS,AUS,Flinders Beauty,IRE,Free Eagle,USA,Henrythenavigator,0,48.0,0,5.86,,928.55,80.0,38.0,40.0,47.81,509.35,1000.0,9.0,1000.0,70.39,65.01,235.05,7.0,5.0,5.8,6.12,230.26,30.0,95.0,1.18,0.71
2025-11-26,14:10:00.000,14:10:48.000,Gawler,SA,1,250950334,R1 2100m Mdn,250950335,,2100,Mdn,Average,3,80091391,9,Lai Flipper,Off Midfield,0.27775,2.0,67.92,,3,Garret Lynch,Sairyn Fawke,56.0,3,b/br,47369,m,4,AUS,AUS,Joy Flipper,AUS,Hualalai,USA,Bianconi,0,47.8,0,8.47,,657.81,95.0,34.0,60.0,60.59,403.27,360.0,30.0,250.0,57.09,20.55,44.36,9.2,7.6,8.0,8.27,70.33,40.0,140.0,1.18,0.71
2025-11-26,14:45:00.000,14:46:19.000,Gawler,SA,2,250950344,R2 1200m Mdn,250950345,,1200,Mdn,Average,3,74264138,1,Classy Claret,Midfield,0.375,2.0,8.95,,10,Andrew Gluyas,Jason Holder,58.0,20,ch,244x6,g,4,AUS,AUS,Khandallah,USA,Vino Rosso,USA,Kitten's Joy,0,21.7,0,4.6,,951.61,34.0,8.8,19.0,23.65,1348.47,160.0,16.5,160.0,96.07,15.03,167.1,5.1,4.5,4.6,4.83,121.37,7.6,14.5,1.21,0.68
