LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,59958356,1,Declared Innocent,Off-Pace,0.6666666666666666,4.0,20.22,,3,John Popescu,Alex Hearn,58.0,15,b,27x07,g,5,AUS,AUS,Madam Delponte,NZ,Grunt,AUS,Stratum,0,17.27,0,3.88,14.6667,597.56,23.0,16.0,17.0,17.71,1247.32,870.0,11.5,280.0,31.88,48.91,291.15,4.8,3.85,3.95,3.97,163.48,18.0,44.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,91355342,11,Big Kay Dog,Off Midfield,0.25,5.0,12.54,5.0,12,Misty Bazeley,Ava Catarino,54.0,15,b,0x084,f,3,AUS,AUS,Low Flying,AUS,I'm All The Talk,AUS,Flying Pegasus,0,9.0,1,2.71,7.6667,2623.39,10.5,7.2,9.0,8.25,5689.24,870.0,2.82,470.0,6.37,474.16,207.14,2.88,2.58,2.7,2.62,431.81,10.5,22.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,91355343,12,Fulmine,Backmarker,0.1333333333333333,5.0,9.88,2.0,5,Adam Durrant,William Pike,54.0,6,b,897,f,3,AUS,AUS,Joe's Joy,AUS,Castelvecchio,IRE,Song Of Tara,1,7.56,1,2.48,6.0,3229.87,13.0,6.2,7.4,7.51,4206.09,360.0,1.01,1.01,2.12,1632.96,286.34,2.46,1.9,2.44,2.25,250.96,9.2,18.5,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,91355346,13,Sheez Admired,Backmarker,0.1666666666666666,5.0,16.11,,2,Adam Durrant,Chanel Cooper,54.0,6,b,09,f,3,AUS,AUS,Shihabi,AUS,My Admiration,AUS,Pins,0,19.76,0,4.2,13.3333,1372.79,21.0,14.5,18.5,17.96,1363.32,870.0,4.2,470.0,18.31,85.36,104.28,4.2,4.0,4.2,4.12,191.3,11.0,25.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,75964802,2,Macho Arquero,Backmarker,0.0333333333333333,4.0,6.67,,11,Phillipa Elliott,Holly Watson,58.0,15,ch,33783,g,5,AUS,AUS,Madam Archer,AUS,Safeguard,AUS,Red Dazzler,0,17.0,1,3.65,9.8333,573.59,17.5,6.2,17.0,14.56,1433.56,80.0,1.1,80.0,3.62,784.14,334.2,3.9,3.3,3.85,3.57,280.53,6.4,7.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,78441107,3,Safari Boy,Off-Pace,0.6110833333333333,2.0,19.82,4.0,1,George Dupre,Taj Dyson,58.0,15,b/br,x4303,g,5,AUS,AUS,Miss Safari,AUS,All American,AUS,Ferocity,0,39.51,0,7.96,32.0,789.88,55.0,36.0,38.0,40.54,663.61,870.0,32.0,870.0,86.07,5.11,67.64,7.8,7.6,7.6,7.64,28.67,26.0,80.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,91355335,4,Fighting Thunder,Midfield,0.4166666666666667,1.0,63.76,,10,Jayce Buckley,Keshaw Dhurun,58.0,10,b,x0309,g,4,AUS,AUS,Girl In A Storm,USA,War Chant,FR,Metal Storm,0,277.9,0,34.0,87.6667,180.19,620.0,70.0,340.0,237.88,108.66,870.0,360.0,500.0,479.02,0.1,15.44,40.0,32.0,36.0,34.04,12.76,50.0,220.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,70323459,5,Rockin Robin,Backmarker,0.0666666666666666,2.0,12.87,3.0,7,Daniel O'Connor,Natasha Faithfull,58.0,13,b,9x053,g,4,AUS,AUS,Sisken,AUS,King's Troop,USA,Medaglia D'oro,0,12.34,0,3.7,11.3333,1405.24,16.5,11.5,12.0,13.82,2657.1,870.0,9.4,500.0,27.65,79.9,149.34,3.85,3.4,3.75,3.51,376.68,11.5,12.5,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,91355337,6,Harris Road,Midfield,0.5,2.0,22.89,,8,Jade Tangaroa,Brayden Gaerth,58.0,13,b/br,54624,g,4,AUS,NZ,Zarabeel,AUS,Awesome Rock,AUS,Savabeel,0,35.76,0,7.0,25.0,699.57,42.0,28.0,34.0,35.56,1451.47,870.0,38.0,470.0,86.01,9.45,80.25,7.4,6.4,6.4,6.86,104.48,20.0,70.0,1.12,0.78
2025-11-19,16:14:00.000,16:14:54.000,Belmont,WA,1,250665527,R1 2100m Mdn,250665528,Metro,2100,Mdn,Average,3,3083730,7,Lucky Moon,On-Pace,0.8333333333333334,1.0,30.03,,6,D E Philp,Victoria Corver,58.0,24,gr,x9784,g,5,AUS,AUS,Once In A Lifetime,IRE,Puissance De Lune,AUS,Not A Single Doubt,0,44.33,0,8.6,26.6667,640.16,60.0,34.0,46.0,45.84,596.15,870.0,36.0,260.0,93.36,8.63,61.47,8.8,7.2,8.6,8.53,63.15,24.0,75.0,1.12,0.78
