gameId,gameTimeLocal,gameTimeUTC,duration,gameCode,gameStatusText,gameStatus,regulationPeriods,period,arenaId,arenaName,arenaCity,arenaState,arenaCountry,arenaTimezone,teamId,teamName,teamCity,teamTricode,score,teamStatus,status,order,personId,jerseyNum,position,starter,oncourt,played,name,nameI,firstName,familyName,statistics.assists,statistics.blocks,statistics.blocksReceived,statistics.fieldGoalsAttempted,statistics.fieldGoalsMade,statistics.fieldGoalsPercentage,statistics.foulsOffensive,statistics.foulsDrawn,statistics.foulsPersonal,statistics.foulsTechnical,statistics.freeThrowsAttempted,statistics.freeThrowsMade,statistics.freeThrowsPercentage,statistics.minus,statistics.minutes,statistics.minutesCalculated,statistics.plus,statistics.plusMinusPoints,statistics.points,statistics.pointsFastBreak,statistics.pointsInThePaint,statistics.pointsSecondChance,statistics.reboundsDefensive,statistics.reboundsOffensive,statistics.reboundsTotal,statistics.steals,statistics.threePointersAttempted,statistics.threePointersMade,statistics.threePointersPercentage,statistics.turnovers,statistics.twoPointersAttempted,statistics.twoPointersMade,statistics.twoPointersPercentage,notPlayingReason,notPlayingDescription
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,1,1642258,10,SF,1,0,1,Zaccharie Risacher,Z. Risacher,Zaccharie,Risacher,2,2,1,10,6,0.6,0,1,0,0,0,0,0,46,PT25M04.00S,PT25M,49,3,14,5,8,0,2,1,3,1,4,2,0.5,2,6,4,0.666666667,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,2,1630552,1,PF,1,1,1,Jalen Johnson,J. Johnson,Jalen,Johnson,9,3,0,12,8,0.666666667,1,0,2,0,0,0,0,83,PT38M24.00S,PT38M,98,15,20,0,8,3,3,0,3,0,6,4,0.666666667,4,6,4,0.666666667,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,3,203991,15,C,1,0,1,Clint Capela,C. Capela,Clint,Capela,1,2,1,6,2,0.333333333,0,1,1,0,0,0,0,34,PT19M57.00S,PT20M,35,1,4,0,4,0,10,4,14,1,0,0,0,0,6,2,0.333333333,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,4,1630700,5,SG,1,1,1,Dyson Daniels,D. Daniels,Dyson,Daniels,3,0,0,10,4,0.4,0,0,1,0,0,0,0,74,PT30M44.07S,PT31M,68,-6,8,2,8,2,4,1,5,2,6,0,0,1,4,4,1,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,5,1629027,11,PG,1,1,1,Trae Young,T. Young,Trae,Young,5,0,1,9,4,0.444444444,0,5,2,0,6,4,0.666666667,74,PT30M48.00S,PT31M,70,-4,14,0,4,0,4,0,4,1,6,2,0.333333333,6,3,2,0.666666667,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,6,1629726,24,,0,0,1,Garrison Mathews,G. Mathews,Garrison,Mathews,0,0,0,3,1,0.333333333,0,3,2,0,3,1,0.333333333,25,PT13M00.00S,PT13M,15,-10,4,0,0,0,1,0,1,1,3,1,0.333333333,3,0,0,0,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,7,1629631,12,,0,1,1,De'Andre Hunter,D. Hunter,De'Andre,Hunter,0,0,0,9,5,0.555555556,0,5,2,0,8,7,0.875,62,PT24M36.00S,PT25M,60,-2,18,4,8,0,2,1,3,0,3,1,0.333333333,2,6,4,0.666666667,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,8,1630168,17,,0,1,1,Onyeka Okongwu,O. Okongwu,Onyeka,Okongwu,2,0,1,10,5,0.5,0,5,3,0,6,6,1,70,PT28M03.00S,PT28M,72,2,16,0,10,4,5,6,11,1,2,0,0,2,8,5,0.625,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,9,1641723,4,,0,0,1,Kobe Bufkin,K. Bufkin,Kobe,Bufkin,4,0,2,9,3,0.333333333,0,3,0,0,4,3,0.75,30,PT17M12.00S,PT17M,37,7,9,2,6,2,2,0,2,1,3,0,0,0,6,3,0.5,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,10,1630249,27,,0,0,1,Vít Krejčí,V. Krejčí,Vít,Krejčí,1,0,0,0,0,0,0,0,2,0,0,0,0,22,PT12M11.93S,PT12M,31,9,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,,
22400300,2024-11-30T18:00:00-05:00,2024-11-30T23:00:00Z,141,20241130/ATLCHA,Final,3,4,4,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612737,Hawks,Atlanta,ATL,107,AWAY,ACTIVE,11,1626204,22,,0,0,0,Larry Nance Jr.,L. Nance Jr.,Larry,Nance Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
