gameId,gameTimeLocal,gameTimeUTC,duration,gameCode,gameStatusText,gameStatus,regulationPeriods,period,arenaId,arenaName,arenaCity,arenaState,arenaCountry,arenaTimezone,teamId,teamName,teamCity,teamTricode,score,teamStatus,status,order,personId,jerseyNum,position,starter,oncourt,played,name,nameI,firstName,familyName,statistics.assists,statistics.blocks,statistics.blocksReceived,statistics.fieldGoalsAttempted,statistics.fieldGoalsMade,statistics.fieldGoalsPercentage,statistics.foulsOffensive,statistics.foulsDrawn,statistics.foulsPersonal,statistics.foulsTechnical,statistics.freeThrowsAttempted,statistics.freeThrowsMade,statistics.freeThrowsPercentage,statistics.minus,statistics.minutes,statistics.minutesCalculated,statistics.plus,statistics.plusMinusPoints,statistics.points,statistics.pointsFastBreak,statistics.pointsInThePaint,statistics.pointsSecondChance,statistics.reboundsDefensive,statistics.reboundsOffensive,statistics.reboundsTotal,statistics.steals,statistics.threePointersAttempted,statistics.threePointersMade,statistics.threePointersPercentage,statistics.turnovers,statistics.twoPointersAttempted,statistics.twoPointersMade,statistics.twoPointersPercentage,notPlayingReason,notPlayingDescription
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,1,203501,8,SF,1,0,1,Tim Hardaway Jr.,T. Hardaway Jr.,Tim,Hardaway Jr.,1,0,0,6,1,0.166666667,0,0,1,0,0,0,0,63,PT21M00.00S,PT21M,39,-24,2,2,2,0,0,1,1,0,4,0,0,0,2,1,0.5,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,2,202699,12,PF,1,1,1,Tobias Harris,T. Harris,Tobias,Harris,2,0,1,16,10,0.625,1,0,2,0,0,0,0,72,PT30M52.00S,PT31M,65,-7,26,3,8,5,5,3,8,1,9,6,0.666666667,2,7,4,0.571428571,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,3,1631105,0,C,1,1,1,Jalen Duren,J. Duren,Jalen,Duren,0,0,0,3,2,0.666666667,0,3,4,0,1,1,1,61,PT24M05.01S,PT24M,44,-17,5,0,4,0,7,2,9,1,0,0,0,1,3,2,0.666666667,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,4,1631093,23,SG,1,1,1,Jaden Ivey,J. Ivey,Jaden,Ivey,5,0,1,11,3,0.272727273,1,6,5,0,6,4,0.666666667,58,PT24M08.00S,PT24M,48,-10,11,0,2,2,1,3,4,2,3,1,0.333333333,3,8,2,0.25,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,5,1630595,2,PG,1,0,1,Cade Cunningham,C. Cunningham,Cade,Cunningham,10,0,2,26,9,0.346153846,0,8,2,0,9,7,0.777777778,87,PT36M45.98S,PT37M,84,-3,27,1,14,7,3,4,7,1,9,2,0.222222222,5,17,7,0.411764706,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,6,1627736,5,,0,1,1,Malik Beasley,M. Beasley,Malik,Beasley,1,0,1,15,5,0.333333333,0,0,2,0,2,2,1,76,PT34M22.05S,PT34M,87,11,16,3,0,3,5,1,6,0,12,4,0.333333333,1,3,1,0.333333333,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,7,1631111,14,,0,0,1,Wendell Moore Jr.,W. Moore Jr.,Wendell,Moore Jr.,4,1,0,2,2,1,0,1,1,0,2,2,1,50,PT21M04.01S,PT21M,51,1,7,3,2,0,5,2,7,1,1,1,1,1,1,1,1,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,8,1641842,0,,0,0,1,Ronald Holland II,R. Holland II,Ronald,Holland II,1,0,0,5,2,0.4,0,2,0,0,1,1,1,28,PT13M45.95S,PT14M,35,7,6,0,2,0,2,0,2,0,3,1,0.333333333,2,2,1,0.5,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,9,1631323,19,,0,0,1,Simone Fontecchio,S. Fontecchio,Simone,Fontecchio,1,0,0,7,3,0.428571429,0,0,0,0,0,0,0,43,PT21M09.05S,PT21M,62,19,8,0,2,0,2,0,2,1,5,2,0.4,1,2,1,0.5,,
22400260,2024-11-21T19:00:00-05:00,2024-11-22T00:00:00Z,160,20241121/DETCHA,Final,3,4,5,9,Spectrum Center,Charlotte,NC,US,America/New_York,1610612765,Pistons,Detroit,DET,121,AWAY,ACTIVE,10,1630191,28,,0,1,1,Isaiah Stewart,I. Stewart,Isaiah,Stewart,3,2,0,5,5,1,0,2,4,0,4,3,0.75,61,PT28M45.95S,PT29M,71,10,13,2,10,8,4,5,9,1,0,0,0,3,5,5,1,,
