LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,83312810,1,Bombay Boom,,,,,,7,Matthew Dale,Nick Heywood,59.0,201,b/br,84x9x,g,3,AUS,AUS,Steflara,AUS,Spirit Of Boom,NZ,Zabeel,1,1.62,1,1.16,2.0667,5313.63,2.96,1.62,1.76,1.79,24995.11,2.0,1.01,1.01,1.27,4425.03,702.33,1.31,1.16,1.18,1.17,1685.5,2.96,5.8,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485059,11,Judiths Revenge,,,,,,5,Tim Donnelly,Josh Richards,55.0,24,br,335x3,f,3,AUS,AUS,Miss Ladybird,NZ,Brutal,AUS,Snitzel,0,6.99,1,1.62,6.0,1230.68,6.84,4.2,6.53,5.96,2264.35,580.0,5.9,220.0,67.0,98.28,221.58,1.77,1.46,1.66,1.64,600.87,5.7,13.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,88693775,12,Stormy Reign,,,,,,1,Michael Travers,Rebecca Bronett Prag,55.0,31,b,5x737,f,3,AUS,AUS,Polemos,AUS,Time To Reign,USA,Declaration Of War,0,21.54,0,3.23,19.3333,475.53,42.78,12.76,23.33,21.75,444.94,360.0,15.5,260.0,23.28,32.2,36.81,5.86,3.03,3.17,3.42,263.12,15.5,48.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485053,2,Lord Of Valor,,,,,,8,Donna Scott,Blaike McDougall,59.0,0,b,,g,4,AUS,AUS,Ilovethislady,AUS,Epaulette,AUS,Ilovethiscity,0,10.25,0,2.41,9.8333,1015.46,11.67,6.07,11.28,9.04,2835.23,780.0,9.72,780.0,16.62,92.11,96.89,2.8,1.93,2.64,2.35,531.98,8.0,16.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485054,5,Haz Styles,,,,,,9,Shane Bloomfield,Holly Durnan,56.0,9,b/br,24624,g,4,AUS,AUS,Stylemaker,AUS,Spirit Of Boom,AUS,Charge Forward,0,17.95,0,2.8,16.6667,700.74,20.22,7.88,20.22,15.54,840.14,360.0,17.11,360.0,25.99,17.83,65.98,2.84,2.19,2.84,2.74,147.88,9.6,25.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485055,6,Seventh Sojourn,,,,,,4,Anthony Warren,Coriah Keatings,56.0,20,b,6,m,4,AUS,AUS,Liffy,AUS,Odyssey Moon,AUS,Smart Missile,0,619.78,0,42.78,167.6667,101.48,770.0,147.78,770.0,356.21,38.5,500.0,100.0,100.0,142.31,0.17,54.09,72.53,27.91,59.41,49.36,51.86,160.0,630.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,64206376,7,Belnera,,,,,,10,Peter J Morgan,Carly Frater,55.0,9,br,75343,m,5,AUS,AUS,Most Secretive,NZ,So You Think,IRE,Danetime,0,17.55,1,3.11,17.6667,691.58,32.67,10.88,19.44,19.25,579.32,680.0,15.17,680.0,23.75,78.95,42.39,5.2,2.84,2.84,3.08,406.23,15.0,32.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485056,8,Bon to Run,,,,,,3,Allan McRae,Bradley Vale,55.0,84,b,5840x,g,4,AUS,AUS,Tunglebung,AUS,Bon Hoffa,IRE,Excelebration,0,777.78,0,46.28,184.3333,19.77,777.78,124.44,762.22,465.8,24.55,777.78,100.0,100.0,722.81,2.03,7.08,39.72,26.59,31.84,31.83,36.35,190.0,790.0,0.89,0.41
2025-11-24,14:05:00.000,14:07:36.000,Albury,NSW,1,250863493,R1 1000m Mdn,250863494.0,Country,1000,Mdn,,3.0,91485057,9,Commanding Shadow,,,,,,6,Paul McVicar,Brendan Ward,55.0,21,b,25447,g,5,AUS,AUS,Our Lona,AUS,Holler,IRE,Invincible Spirit,0,357.78,0,21.34,111.0,65.04,350.0,108.89,318.89,233.38,71.52,443.33,26.0,29.0,284.24,34.19,18.01,23.97,12.16,19.38,18.96,38.02,160.0,630.0,0.89,0.41
2025-11-24,14:40:00.000,14:40:12.000,Albury,NSW,2,250863499,R2 1600m Hcap,250863500.0,Country,1600,Hcap,,3.0,38779246,1,Keith,,,,,,10,Donna Scott,Nick Heywood,60.0,21,ch,8x842,g,7,AUS,AUS,Tweet,AUS,Winning Rupert,AUS,Magic Albert,0,8.02,0,2.57,5.6667,1200.51,8.2,4.9,7.8,6.78,1732.98,580.0,8.0,480.0,16.36,262.74,171.08,2.74,2.08,2.68,2.38,451.32,5.4,13.0,1.19,0.52
