LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,91027074,1,Luna Phase,Off-Pace,0.6110833333333333,5.0,98.96,,3,Dion & Raygan Koch,Brooke King,58.0,217,b,0x,h,4,AUS,AUS,Valuabelle,IRE,Puissance De Lune,AUS,Face Value,0,112.7,0,16.5,73.0,542.64,190.0,55.0,100.0,113.88,577.13,390.0,44.0,390.0,102.98,35.64,103.66,18.5,14.0,17.0,16.59,118.01,65.0,320.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,90008954,10,Maldivica,On-Pace,0.75,1.0,14.93,,10,Chris Bieg,Dylan Caboche,54.5,24,ch,28x45,f,3,AUS,AUS,Coco De Mer,AUS,Anders,AUS,Lonhro,0,55.56,0,9.96,31.3333,1384.36,70.0,13.5,60.0,48.23,1196.18,360.0,55.0,360.0,58.58,64.24,58.27,10.5,7.8,10.5,9.64,110.18,13.5,55.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,91027079,11,Stoops,No Data,0.0,Unknown,12.55,,7,Bill Bogarts,Emily Finnegan,54.5,0,b,,f,3,AUS,AUS,Vintage Dish,IRE,Sir Prancealot,AUS,Domesday,0,20.26,0,4.9,15.0,1618.08,23.0,13.5,20.0,18.77,1298.15,120.0,17.0,120.0,43.03,14.05,32.67,5.4,4.1,5.2,4.98,166.25,10.0,40.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,5069968,2,Simply Sid,Off Midfield,0.3333333333333333,3.0,4.64,1.0,11,Mark W Lewis,Todd Pannell,58.0,42,b,94632,g,5,AUS,AUS,Chammelle,AUS,Sizzling,USA,Dehere,0,4.08,1,1.68,3.3333,4531.92,5.2,3.4,4.0,4.0,19000.6,70.0,1.37,50.0,3.21,854.08,503.2,1.76,1.55,1.67,1.63,3685.11,4.5,11.5,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,91027075,3,I Am Ole,Off Midfield,0.25,5.0,6.79,2.0,8,Richard & Chantelle Jolly,Caitlyn Munro,56.5,18,b/br,6x6,g,3,AUS,AUS,I Am,AUS,Ole Kirk,AUS,I Am Invincible,0,9.8,0,2.88,8.3333,4582.72,11.5,6.2,9.4,9.85,3986.41,910.0,9.6,280.0,15.72,159.18,109.28,3.1,2.52,2.92,2.84,579.98,6.0,17.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,42627414,4,Lyra Star,Off-Pace,0.6666666666666666,4.0,7.58,5.0,4,Stuart Padman,Rochelle Milnes,56.5,14,ch,6x6,g,3,AUS,AUS,Who Doubted Me,IRE,Lucky Vega,AUS,Not A Single Doubt,0,4.99,0,1.93,4.4667,2627.0,8.2,4.6,4.8,5.14,11502.7,780.0,2.46,250.0,5.67,887.7,79.77,2.02,1.89,1.94,1.93,598.16,6.0,17.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,91027076,5,Norheim,No Data,0.0,Unknown,5.55,4.0,6,Richard & Chantelle Jolly,Connor Murtagh,56.5,0,ch,,g,3,AUS,AUS,Discerned,AUS,Anders,AUS,Zoustar,0,4.4,0,1.94,4.0333,5110.74,6.0,4.4,4.7,4.76,5635.93,1000.0,2.56,1000.0,5.46,741.63,154.91,2.02,1.91,2.02,1.95,157.81,5.0,14.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,71939969,6,Jura Vaudois,On-Pace,0.8333333333333334,3.0,16.02,3.0,9,Jyi Lukey,Sairyn Fawke,56.0,15,br/bl,40x23,m,5,AUS,USA,Leinan,AUS,Lonhro,USA,Ready's Image,0,15.62,0,3.6,11.0,4051.47,16.5,8.2,16.0,13.73,3512.64,580.0,6.0,580.0,17.82,177.95,303.23,3.85,3.0,3.6,3.61,290.62,12.5,50.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,57883630,7,Social Dancer,Off-Pace,0.5555833333333333,3.0,22.25,,1,Chris Harrison,Tala Hutchinson,56.0,507,b,x297x,m,5,AUS,USA,Social Register,IRE,Sir Prancealot,USA,Hussonet,0,44.0,0,7.8,25.0,1732.15,44.0,24.0,42.0,35.19,685.13,60.0,3.0,40.0,13.71,145.74,86.82,7.8,7.4,7.8,7.71,64.16,19.5,120.0,1.14,0.39
2025-11-12,13:40:00.000,13:41:07.000,Balaklava,SA,1,250366407,R1 1050m Mdn,250366408.0,Country,1050,Mdn,Average,3.0,91027077,8,Dirty Old Town,No Data,0.0,Unknown,17.98,,2,Andrew Gluyas,Taylor Johnstone,54.5,0,b/br,,f,3,AUS,AUS,Sharing,AUS,Dirty Work,USA,Henny Hughes,0,14.3,1,4.0,12.0,2871.61,32.0,13.0,14.5,14.89,2079.1,38.0,3.05,38.0,11.03,79.29,164.97,4.4,3.95,4.2,4.19,124.48,17.5,28.0,1.14,0.39
