LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,78231176,1,Great Gust,On-Pace,0.8333333333333334,4.0,9.28,3.0,3,Kerry Petrick,Stephanie Lacy,59.0,115,ch,1x58x,g,6,AUS,AUS,Great Dame,AUS,Trust In A Gust,AUS,Danerich,0,9.12,0,2.4,6.8333,645.88,9.48,7.0,8.6,8.2,538.62,860.0,8.0,860.0,20.27,22.5,38.23,2.44,2.3,2.44,2.38,170.5,1.02,10.0,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,38903708,2,Boy Big,No Data,0.0,4.0,12.73,5.0,5,Greg Connor,Lek Maloney,58.0,14,b,15161,g,8,AUS,USA,Anatole,AUS,Vancouver,USA,Quiet American,0,16.54,1,3.4,12.6667,1247.45,21.0,15.5,18.5,18.15,1089.61,860.0,9.0,860.0,19.63,109.09,1142.88,3.85,3.4,3.5,3.57,363.31,1.02,29.0,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,39595140,3,Delago Lad,No Data,0.0,4.0,19.9,,7,Greg Connor,Danielle Hirini,58.0,14,b,x2526,g,8,AUS,AUS,Berdini,AUS,Delago Deluxe,USA,Bernardini,1,13.5,1,3.65,9.5,644.81,18.0,11.5,13.5,13.19,1238.59,13.5,1.01,1.01,2.3,1188.87,39.24,3.65,3.3,3.65,3.39,124.71,1.02,90.0,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,58882692,5,Bahama Bay,Midfield,0.3889166666666666,4.0,7.02,2.0,4,Kerry Petrick,Raymond Vigar,57.0,14,b,51x43,g,6,AUS,AUS,Treasure Island,AUS,Holler,AUS,Duporth,0,5.5,0,1.93,4.7333,1248.89,7.6,5.4,5.5,5.91,1165.7,860.0,4.3,860.0,13.29,35.66,127.87,2.12,1.92,1.93,1.93,123.31,1.02,15.5,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,86347334,6,Magic Defense,Midfield,0.4444166666666667,4.0,5.04,4.0,1,Kerry Petrick,Paul Denton,56.5,84,b,5331x,m,5,AUS,AUS,Magic Water,GB,National Defense,USA,Declaration Of War,0,5.44,0,2.11,4.8,1424.79,6.6,5.0,5.6,5.55,1284.45,860.0,3.0,360.0,6.52,428.29,131.26,2.2,1.99,2.12,2.07,131.09,1.02,12.5,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,59620218,7,Tellez,Midfield,0.5,4.0,5.62,1.0,6,Kerry Petrick,Ianish Luximon,56.5,84,b/br,1322x,g,5,NZ,AUS,Azeema,IRE,Harry Angel,AUS,Fastnet Rock,0,9.0,0,2.57,6.5,723.58,10.0,7.2,9.6,8.47,544.18,860.0,2.84,360.0,7.62,124.74,80.63,2.6,2.56,2.6,2.57,42.06,1.02,16.0,6.86,0.59
22/11/2025,2:02:00 PM,2:03:29 PM,Alice Springs,NT,1,250772936,R1 1200m Hcap,250772937,Country,1200,Hcap,Average,3,91432981,8,Demiquaver,Off-Pace,0.6666666666666666,1.0,4.09,,2,Lisa Whittle,Sonja Logan,55.0,14,b,62911,m,4,AUS,AUS,Complete Rort,AUS,Hallowed Crown,AUS,Fastnet Rock,0,3.5,1,1.5,3.0,2119.57,3.85,3.2,3.4,3.41,2219.05,860.0,3.4,360.0,5.6,104.49,60.0,1.52,1.47,1.5,1.5,205.39,1.02,4.3,6.86,0.59
22/11/2025,2:37:00 PM,2:41:02 PM,Alice Springs,NT,2,250772941,R2 1100m Mdn,250772942,Country,1100,Mdn,Slow,2,83984774,1,Dynasty Reward,Off-Pace,0.6666666666666666,4.0,3.3,1.0,6,Kevin Lamprecht,Ianish Luximon,59.0,21,b,22x52,g,4,AUS,AUS,Baroness Gabriella,AUS,Reward For Effort,AUS,Kempinsky,0,2.99,0,1.7,2.6,1204.28,3.2,2.76,3.0,2.99,1758.18,860.0,1.58,860.0,4.69,125.56,14.06,1.74,1.61,1.71,1.62,222.45,2.72,3.15,1.16,0.73
22/11/2025,2:37:00 PM,2:41:02 PM,Alice Springs,NT,2,250772941,R2 1100m Mdn,250772942,Country,1100,Mdn,Slow,2,91432982,3,Piccadilly Hero,No Data,0.0,2.0,176.25,5.0,4,Rene Taylor,Raymond Vigar,57.0,21,br/bl,53x76,m,5,AUS,AUS,Thrillionaire,AUS,Rock Hero,GB,Monde Bleu,0,250.16,0,48.16,94.3333,144.66,790.0,160.0,250.0,344.4,119.66,860.0,360.0,860.0,486.24,0.08,24.91,46.9,39.09,46.9,43.15,10.01,100.0,360.0,1.16,0.73
22/11/2025,2:37:00 PM,2:41:02 PM,Alice Springs,NT,2,250772941,R2 1100m Mdn,250772942,Country,1100,Mdn,Slow,2,91432983,4,Upforthechallenge,Off Midfield,0.3333333333333333,3.0,8.09,3.0,2,Ray Viney,Sonja Logan,57.0,21,b,x58x5,m,6,AUS,AUS,Magic Giggle,AUS,Ready For Victory,AUS,Happy Giggle,0,9.6,1,3.34,6.6667,893.26,10.5,6.6,9.8,8.33,2456.33,7.0,1.01,2.42,1.71,679.93,152.6,3.34,2.8,3.34,3.22,132.85,7.6,15.0,1.16,0.73
