LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,82376291,1,Adeel Its A Steal,,,,,,6,Jake Hull,Andrew Mallyon,59,20,b,7x83,g,4,AUS,AUS,Stroak,NZ,Dundeel,AUS,Real Saga,0,12.5,0,3,,683.98,12.5,7.4,12,10.66,945.8,860,11,860,60.96,13.11,81.52,3.45,2.7,3,3,244.28,7.4,19,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,89707948,2,Mahuika Maroi,,,,,,8,Ethan Ensby,Ben Looker,56,16,bl,50x62,m,4,NZ,NZ,Torlundy,GB,Redwood,NZ,Zabeel,0,4.6,1,1.92,,1317.4,8,4.5,4.6,5.2,2877.72,280,4.2,280,9.76,52.01,102.73,1.95,1.56,1.91,1.9,265.14,5.4,13.5,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,91432053,3,Miss Midas Touch,,,,,,2,Brett Dodson,Raymond Spokes,56,20,b,5x552,m,4,AUS,AUS,Miss Money Talks,ARG,Husson,AUS,Casino Prince,0,6.52,0,1.95,,743,6.2,4.3,5.9,5.22,1535.8,260,2.02,130,6.77,230.51,196.99,2.1,1.83,1.95,1.92,294.72,4.6,11,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,90603560,4,Cairo Queen,,,,,,3,Michael Lakey,Jett Newman,55.5,17,b,x4662,m,4,AUS,AUS,El Mansura,AUS,Sidestep,USA,Green Desert,0,12.61,0,3.15,,680.39,13.5,11,11.5,11.74,555.29,360,7,360,13.27,64.97,105.98,3.8,3.1,3.5,3.17,41.72,7,19.5,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,79023129,5,Crashmyplaya,,,,,,4,Colt Prosser,Luke Rolls,55.5,8,b,75422,h,4,AUS,AUS,Hateel,AUS,Divine Prophet,AUS,Star Witness,0,4.22,1,1.75,,1727.28,4.8,3.25,4.5,4.41,3722.86,130,1.71,110,4.29,481.3,261.32,1.97,1.59,1.86,1.73,376.99,3.25,6,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,13207725,6,Sugar Road,,,,,,1,Wayne Lawson,Anthony Allen,55.5,16,b,37864,g,7,AUS,AUS,Sandy Selection,AUS,Jabali,BRZ,Sandpit,0,8.2,0,2.76,,633.24,13,7.2,8.4,8.39,1657.9,280,5.1,280,8.19,124.29,142.54,2.98,2.5,2.84,2.58,49.34,13,36,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,91432054,7,Taravia,,,,,,5,Tony & Maddysen Sears,Brandon Lerena,55.5,11,br,079x6,g,4,NZ,AUS,Yugoslavia,NZ,Tarzino,USA,More Than Ready,1,10.3,1,3.55,,951.54,32,10.5,11,16.88,1392.41,90,1.01,1.02,4.03,872.68,104.15,5.2,3.4,3.4,3.94,68.74,9.8,40,1.21,0.49
21/11/2025,1:05:00 PM,1:06:19 PM,Grafton,NSW,1,250744916,R1 1700m Mdn,250744917,,1700,Mdn,,3,75914462,9,Zou De Lagos,,,,,,7,Paul Isaac,Peter Graham,55.5,27,b,x6204,g,4,AUS,AUS,Swertemo,AUS,Zousain,USA,Lookin At Lucky,0,70,0,9,,336.61,70,30,70,51.98,173.48,860,65,360,71.54,47.58,81.11,12,5.7,8.2,8.65,70.26,26,160,1.21,0.49
21/11/2025,1:40:00 PM,1:42:07 PM,Grafton,NSW,2,250744921,R2 1100m Mdn,250744922,,1100,Mdn,,3,81562189,1,Baby Ryan,,,,,,8,Brett Bellamy,Raymond Spokes,59,25,br/bl,43x40,g,4,AUS,AUS,Taut,AUS,O'Lonhro,AUS,Strategic,0,89.17,1,13.5,,169.86,100,50,65,70.71,305.73,860,34,470,93.28,42.36,78.74,11.5,9,9.6,10.74,34.37,38,100,1.18,0.73
21/11/2025,1:40:00 PM,1:42:07 PM,Grafton,NSW,2,250744921,R2 1100m Mdn,250744922,,1100,Mdn,,3,91432059,10,Na Hamah,,,,,,1,Hilary Dew,Bella Youngberry,57,14,b/br,078x8,m,5,AUS,AUS,Pink Diamonds,AUS,Super One,AUS,Encosta De Lago,0,315.71,0,34.92,,64.41,660,80,240,216.76,92.09,860,300,470,323.44,8.11,46,60,9,40,34.44,19.44,160,360,1.18,0.73
