LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
3/11/2025,1:30:00 PM,1:30:28 PM,Ballarat,VIC,1,249918953,R1 1600m 3yo,249918954,Country,1600,3yo,Slow,3,90603874,2,Regal Gent,Backmarker,0.125,4,1.47,1,4,Liam Howley,Thomas Stockdale,58,16,br,5622,g,3,AUS,IRE,Shines Her Light,AUS,Tagaloa,USA,No Nay Never,0,1.41,1,1.06,1.3,10206.63,1.68,1.36,1.45,1.48,24441.08,330,1.3,330,1.8,4928.06,265,1.09,1.02,1.07,1.06,2383.26,1.66,2.26,0.91,0.56
3/11/2025,1:30:00 PM,1:30:28 PM,Ballarat,VIC,1,249918953,R1 1600m 3yo,249918954,Country,1600,3yo,Slow,3,90603875,3,Catalona,Midfield,0.388916667,2,6.21,4,6,Archie Alexander,Declan Bates,56,49,b,672,f,3,AUS,AUS,Single View,AUS,Capitalist,IRE,Danehill Dancer,1,9.55,1,1.6,6.6667,2443.51,9.4,4.5,9.2,7.67,3069.86,12.5,1.01,1.01,2.42,3928.26,97.36,1.63,1.36,1.58,1.53,718.29,5.5,13,0.91,0.56
3/11/2025,1:30:00 PM,1:30:28 PM,Ballarat,VIC,1,249918953,R1 1600m 3yo,249918954,Country,1600,3yo,Slow,3,88694251,4,Faith In Zadar,Midfield,0.47225,2,14.63,2,1,Paul Koumis,Fred W Kersley,56,16,b,760,f,3,AUS,AUS,Power Of Faith,AUS,Dirty Work,AUS,Sharkbite,0,22,0,2.37,13.6667,1274.46,23,12.5,20,18.46,1161.98,1000,6.6,1000,19.53,260.23,39.54,2.42,2,2.4,2.33,413.28,16.5,55,0.91,0.56
3/11/2025,1:30:00 PM,1:30:28 PM,Ballarat,VIC,1,249918953,R1 1600m 3yo,249918954,Country,1600,3yo,Slow,3,90603878,7,Kamarooka,Backmarker,0.083333333,3,22.08,5,3,Rod Symons,Eoin Walsh,56,16,b/br,8x876,f,3,AUS,AUS,Jeunabaa,SAF,Yulong Prince,GB,Jeune,0,16,1,1.96,11,1570.74,25,12,14,14.39,2338.16,1000,7,1000,16.34,298.57,112.1,2.22,1.92,1.97,2.01,1239.45,22,65,0.91,0.56
3/11/2025,1:30:00 PM,1:30:28 PM,Ballarat,VIC,1,249918953,R1 1600m 3yo,249918954,Country,1600,3yo,Slow,3,84146899,8,Motherduck,Backmarker,0.041666667,1,22.46,3,5,Trent Busuttin & Natalie Young,Linda Meech,56,16,b,65x80,f,3,AUS,AUS,Diambra,AUS,Tagaloa,USA,Bernardini,0,12.11,0,1.91,10.1667,1275.94,36.04,12.5,12.5,15.27,762.52,1000,8.8,1000,17.26,230.59,141.52,2.68,1.91,1.92,2.05,729.29,44,110,0.91,0.56
3/11/2025,2:00:00 PM,2:00:12 PM,Ballarat,VIC,2,249918961,R2 2000m Mdn,249918962,Country,2000,Mdn,Average,3,1067841,1,Conjurer,Backmarker,0.071416667,1,96.67,,4,Chris Calthorpe,Brad Rawiller,59.5,15,b,0x908,g,4,AUS,AUS,Magical Slice,AUS,Cliff's Edge,USA,Ne Coupez Pas,0,231.45,0,24,126,181.86,440,160,350,348.09,203.02,500,11.5,100,119.26,95.31,27.54,29,22,25,25.58,50.15,160,530,1.13,0.77
3/11/2025,2:00:00 PM,2:00:12 PM,Ballarat,VIC,2,249918961,R2 2000m Mdn,249918962,Country,2000,Mdn,Average,3,90324484,11,Valda Warrior,Backmarker,0.09525,5,13.21,5,1,Rod Symons,Ms Chelsea Taylor,56,6,b,66892,f,3,AUS,AUS,Hidden Away,JPN,Saxon Warrior,AUS,Sepoy,0,26.55,1,3.5,11.6667,1419.26,26,9.4,23,19.14,1316.81,500,24,470,28.16,198.69,72.16,3.5,2.9,3.5,3.2,406.21,9.4,27,1.13,0.77
3/11/2025,2:00:00 PM,2:00:12 PM,Ballarat,VIC,2,249918961,R2 2000m Mdn,249918962,Country,2000,Mdn,Average,3,74338765,2,Lyttelton,Off Midfield,0.333333333,3,54.2,4,2,Shelley Houston,Rhys McLeod,59.5,22,b/br,5x277,g,6,NZ,NZ,Les Sylphides,IRE,Wrote,USA,Bachelor Duke,0,40,0,4.31,19.3333,818.84,50,23,36,30.75,799.54,500,11,500,30.14,121.99,115.27,5.4,3.7,4.7,4.25,521.47,46,280,1.13,0.77
3/11/2025,2:00:00 PM,2:00:12 PM,Ballarat,VIC,2,249918961,R2 2000m Mdn,249918962,Country,2000,Mdn,Average,3,90603879,3,Nothin Wong Here,On-Pace,0.833333333,4,2.12,1,3,Liam Howley,Thomas Stockdale,59.5,32,b,3,g,4,AUS,AUS,Iskander,NZ,Dundeel,AUS,I Am Invincible,0,1.9,1,1.18,1.7333,11290.24,2.4,1.87,1.91,1.99,18002.87,50,1.16,30,2.01,3002.81,329.1,1.24,1.17,1.2,1.19,640.09,1.96,2.12,1.13,0.77
3/11/2025,2:00:00 PM,2:00:12 PM,Ballarat,VIC,2,249918961,R2 2000m Mdn,249918962,Country,2000,Mdn,Average,3,90603880,4,Bush Etiquette,Off Midfield,0.25,3,7.86,2,8,Tony & Calvin McEvoy,Jamie Mott,58,21,b,62,g,3,AUS,AUS,Encostar Glory,IRE,Royal Meeting,IRE,Olympic Glory,0,19.1,0,3.76,13,965.32,22,7.6,21,18.16,1703.13,780,6,450,17.85,226.81,95.51,4,1.97,3.95,3.7,812.42,8,23,1.13,0.77
