Date,Track,Race Name,Race,Market,Selection,Number,Horse,Race_Speed,Speed_Cat,Early_Speed,Late_Speed,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,14953129,1,Captain Love,Slow,Backmarker,0.02775,2.0,8.48,0.0,8.6,0.0,2.17,0.0016454585344449213
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,64342959,2,Cracken Good Time,Slow,Off-Pace,0.6666666666666666,3.0,10.02,0.0,9.06,1.0,2.31,-0.010574876736593034
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,73482805,3,Rhinestone Rory,Slow,Off Midfield,0.3333333333333333,1.0,8.0,0.0,8.8,0.0,2.23,0.011363636363636367
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,8646864,4,Barynya,Slow,Backmarker,0.0833333333333333,5.0,141.81,0.0,272.4,0.0,31.43,0.0033806169264763574
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,89265158,5,Empress Of Soul,Slow,Backmarker,0.0555833333333333,3.0,3.09,1.0,3.34,1.0,1.46,0.024223397864465257
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,4361092,6,Flaming Eyes,Slow,Backmarker,0.1666666666666666,4.0,4.11,0.0,3.48,1.0,1.44,-0.04404731940599044
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,48489402,7,Foxy Eagle,Slow,Backmarker,0.1389166666666666,1.0,141.81,0.0,169.48,0.0,18.0,0.0011512876522031812
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,51595467,8,The Highlander,Slow,Backmarker,0.1110833333333333,3.0,13.13,0.0,19.15,0.0,3.95,0.023942141151251088
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,5069968,2,Simply Sid,Average,Off Midfield,0.3333333333333333,3.0,10.25,0.0,13.61,1.0,2.32,0.024085589863980933
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89265160,3,Vexatious Choice,Average,No Data,0.0,Unknown,153.12,0.0,140.0,0.0,15.54,-0.0006120316465144052
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89265161,5,Babyface Is Wright,Average,No Data,0.0,Unknown,91.84,0.0,640.0,0.0,34.0,0.009326001742160278
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,2799944,6,Southern Style,Average,Backmarker,0.0833333333333333,2.0,92.9,0.0,50.0,0.0,7.39,-0.00923573735199139
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,64721020,8,Tonights The Night,Average,On-Pace,0.8333333333333334,1.0,179.32,0.0,1000.0,0.0,115.3,0.004576622797233996
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,8414958,9,Artistic Angel,Average,Leader,1.0,4.0,3.36,0.0,5.19,1.0,1.48,0.10494082025873935
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89265163,10,Cannes,Average,No Data,0.0,Unknown,38.4,0.0,25.98,0.0,4.0,-0.012449480369515011
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89018019,11,Good Expectations,Average,Backmarker,0.1666666666666666,5.0,2.32,1.0,1.8,1.0,1.14,-0.12452107279693486
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89265164,12,Maldivica,Average,Off-Pace,0.6666666666666666,3.0,8.82,0.0,7.2,0.0,1.71,-0.025510204081632668
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,71939957,1,Mandino,Average,Midfield,0.4166666666666667,4.0,6.55,0.0,13.63,0.0,3.72,0.0793041841918086
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,53679613,2,Cours Vite,Average,Backmarker,0.0333333333333333,4.0,11.41,0.0,12.0,0.0,3.1,0.004309085597429166
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,62432389,3,Rivoli View,Average,Midfield,0.5,3.0,9.8,0.0,12.0,0.0,3.35,0.018707482993197272
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,89265165,4,Sandpiper,Average,Off-Pace,0.5833333333333334,1.0,7.04,1.0,4.82,1.0,2.03,-0.06542342512259522
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,39456965,5,Bellavardo,Average,Backmarker,0.1333333333333333,4.0,12.93,0.0,14.0,0.0,3.41,0.005910949066401508
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,70890810,6,Greatestofease,Average,Backmarker,0.0666666666666666,4.0,7.04,0.0,7.72,0.0,2.48,0.012511775788977858
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,49297086,7,Chartin,Average,Off-Pace,0.6666666666666666,4.0,5.02,0.0,3.49,1.0,1.64,-0.08732976403840223
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,42844800,8,Hostess Susie,Average,Backmarker,0.0999999999999999,4.0,18.6,0.0,27.07,1.0,6.4,0.01682217746900707
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,51958146,9,Wheels,Average,Backmarker,0.1666666666666666,4.0,23.07,0.0,30.45,0.0,7.0,0.010505614738608775
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,36610781,1,Bad To The Bone,Average,Midfield,0.375,4.0,21.26,0.0,18.32,1.0,4.7,-0.007548464221306596
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,85981911,2,Hi Ya Henry,Average,Midfield,0.4444166666666667,3.0,180.6,0.0,110.0,0.0,20.0,-0.0035538105305547157
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,87093998,3,Indiamo,Average,Off-Pace,0.5833333333333334,4.0,9.63,0.0,12.5,1.0,3.3,0.02384215991692626
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,89265167,4,Jakubik,Average,Off Midfield,0.3333333333333333,1.0,37.57,0.0,38.0,0.0,8.4,0.0003011921605984638
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,1352678,5,Master Charlie,Average,Backmarker,0.0555833333333333,3.0,14.73,0.0,11.94,0.0,3.1,-0.01586343120899815
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,89265168,6,Sir Ruben,Average,Backmarker,0.1110833333333333,3.0,180.6,0.0,354.57,0.0,84.51,0.002716780992596245
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,3856362,7,Funny Feeling,Average,Backmarker,0.1666666666666666,4.0,180.6,0.0,220.0,0.0,34.74,0.0009916440148998295
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,72679552,9,Le Nez Crochu,Average,Midfield,0.47225,3.0,180.6,0.0,158.52,0.0,32.0,-0.0007712536980357338
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,88376169,10,Oldpop,Average,Midfield,0.5,4.0,5.85,0.0,5.23,0.0,2.04,-0.020264417969962895
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,83050156,11,Penny Bang Bang,Average,Off-Pace,0.6666666666666666,3.0,14.3,0.0,16.9,0.0,3.9,0.010758472296933823
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,89265169,12,Prince Lucifer,Average,Midfield,0.4166666666666667,4.0,8.13,0.0,7.35,0.0,2.7,-0.013053191756407387
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,89265170,13,Up To The Dedline,Average,No Data,0.0,Unknown,45.89,0.0,52.99,0.0,11.0,0.002919754735667409
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,77427292,14,Urbanise,Average,Off Midfield,0.27775,4.0,2.93,1.0,3.2,1.0,1.51,0.02879692832764502
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,89265171,15,Valenzuela,Average,Off Midfield,0.2222499999999999,4.0,187.73,0.0,267.43,0.0,60.0,0.0015875028619619122
