LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,42324424,1,Hurrikane Dusty,LOSER,18,LOSER,3.96,178.02,26,10,25,15.98,490.16,750,4.9,480,30.26,20.77,50.24,4.1,3.1,4,3.44,315.75,17.5,18.5,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,6366701,2,Olivia Rose,LOSER,10.85,WINNER,3.09,303.65,14.5,8,12.5,9.86,869.89,17,1.52,1.78,4.44,106.2,38.03,4.4,2.98,3.1,3.1,45.67,9.2,9.6,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,451347,3,Foresight,LOSER,50.95,LOSER,7.81,154.65,130,21,110,30.83,392.72,750,14,750,73.5,5.75,39.81,8,5.1,7.6,6.01,83.52,26,29,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,15171824,4,Whitehaven Beach,LOSER,19.5,LOSER,4.7,176.47,29,16.5,27,18.61,288.15,1000,17,1000,75.8,9.7,25.83,5.2,4.7,4.7,4.71,11.78,19,20,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,55245273,6,Ya Bottom Dollar,LOSER,48.49,LOSER,8.63,156.23,260,32,60,58.1,195.99,750,30,130,78.57,7.55,32.31,10.5,8.2,9,9.19,84.18,46,50,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,65895527,7,Dooo Dont Think,LOSER,11,LOSER,2.8,373.76,16.5,3.7,16,10.35,1631.3,750,9.6,750,35.39,19.67,54.25,2.96,2.48,2.86,2.79,239.2,10.5,12,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,920583,8,Direct Command,LOSER,13.84,LOSER,3.23,382.12,20,6.8,19.5,12.79,644.28,750,12.5,480,75.91,6.18,180.79,3.9,2.58,3.25,3.64,196.77,13.5,14.5,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,16793921,9,Lenard Ess,LOSER,15.29,LOSER,3.46,319.93,28,11.5,17,14.93,1068.52,750,4.5,270,15.5,104.32,44.08,6.2,2.9,3.35,3.33,80.48,13,13.5,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,43329076,10,Popcornfriday,WINNER,60.19,WINNER,20,220.32,140,26,100,68.52,186.81,110,2.24,2.8,16.96,9.21,37.52,20,10,20,13.09,120.48,50,65,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,39008383,11,Hittheroadjack,LOSER,11.24,WINNER,2.83,385.42,23,9.2,11,11.65,1040.01,17,8,17,11.06,18.06,266.08,5.7,2.82,2.86,3.09,266.57,11,11.5,1.03,0.98
2025-05-01,17:22:00.000,17:23:11.000,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,83052546,13,Handler,LOSER,2.67,LOSER,1.65,2612.48,3.2,1.88,1.88,2.58,9821.36,44,1.86,44,2.36,1050.28,433.1,1.67,1.49,1.67,1.57,366.46,2.54,2.6,1.03,0.98
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,43817823,1,Lavada Gold,LOSER,8.24,LOSER,2.24,238.09,9,3.9,8.4,7.75,1194.14,750,4,170,8.15,151.7,67.87,2.3,1.81,2.24,2.06,1331.26,7.8,8.2,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,42572771,2,Illawong Danny,LOSER,5.75,LOSER,1.94,595.61,8.8,5.4,5.8,6.25,1300.8,750,3.35,750,13.09,63.67,144.87,2.2,1.9,1.94,2.03,470.23,6,6.2,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,78232243,3,Yankee Mojoh,LOSER,4.3,WINNER,1.83,644.18,4.7,3.8,4.4,4.05,3051.11,750,4,750,13.01,95.59,107.56,1.86,1.69,1.86,1.8,539.97,4.2,4.3,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,60816437,4,Cinquanta,LOSER,11.69,LOSER,3.55,243.54,26,9.6,12,11.43,731.57,750,11,480,51.17,14.65,56.8,3.7,3.1,3.35,3.52,88.84,10.5,11,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,42863100,5,Highview Hammer,LOSER,9,LOSER,3.66,407.94,29,8.8,9,11.95,1363.72,110,1.12,110,2.38,731.91,49.48,4,3.6,3.65,3.92,106.06,12.5,13,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,59627669,6,Wolfenden,LOSER,357.79,LOSER,50,20.11,420,85,330,285.57,66.14,860,390,860,752.84,0.43,33.1,55,14.5,50,34.45,21.28,210,320,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,40335487,7,Caruso Star,WINNER,11,WINNER,3.1,645.9,12,7,10.5,10.04,532.21,280,1.01,1.01,2.13,820.96,49.45,3.3,2.94,3.05,3.15,74.44,9.6,10,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,38788957,8,Isolation,LOSER,28.24,WINNER,6.2,137.91,30,16,29,24.27,308.54,95,1.3,95,30.19,48.76,34.8,7.2,5.2,6.2,5.84,138.28,22,25,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,49766922,9,Olly Odd Potts,LOSER,133.14,LOSER,22.81,38.9,210,48,170,118.05,66.36,830,90,750,345.22,0.98,40.81,26,19,23,23.6,35.33,120,160,1.02,0.97
2025-05-01,17:57:00.000,17:57:42.000,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,62145112,10,Blackmirra,LOSER,7.2,LOSER,2.26,502.28,13.5,5.8,7.2,6.77,1465.67,440,5.6,440,14.49,88.26,62.62,3.55,2.2,2.26,2.27,149.76,6.6,7.2,1.02,0.97
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,37290427,1,Keepcrackingjokes,LOSER,170.47,LOSER,29,45.28,430,100,130,182.23,83.51,770,95,770,426.67,1.25,6.49,40,12,29,28.71,50.36,190,320,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,76248401,2,Dot Ball,LOSER,25.84,LOSER,4.02,205.83,32,15.5,15.5,24.82,370.77,440,11,440,24.74,26.9,29.77,4.8,3.9,4,4.35,173.98,25,28,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,52238348,3,Ittakesluv,WINNER,18.89,WINNER,3.3,84.84,19.5,11.5,11.5,16.98,234.97,750,1.01,1.01,3.26,577.2,12.92,3.4,3.15,3.3,3.26,39.33,17.5,18,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,42170484,4,Littleblabbamouth,LOSER,1.74,WINNER,1.18,6231.02,2.24,1.51,1.51,1.74,6253,130,1.36,120,2.06,899.29,180.61,1.34,1.13,1.18,1.2,3295.28,1.62,1.64,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,28727800,5,Illawong Phoenix,LOSER,13.52,LOSER,2.78,195.43,16,8.6,13,13.27,557.4,440,20,110,57.43,25.71,79.4,3.1,2.68,2.76,2.85,173.47,14.5,15.5,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,5646240,6,Muriel,LOSER,44,LOSER,5.22,224.93,48,18.5,40,30.64,444.06,750,42,280,129.15,3.33,46.08,5.3,3.65,5.3,4.47,258.57,30,34,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,70966466,7,Speedy Healey,LOSER,12.53,LOSER,2.77,301.95,14,6.8,13.5,9.36,1294.86,440,7,440,15,57.25,95.61,3.05,2.18,2.8,2.44,2599.79,10,10.5,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,27777628,8,Onecrowdedhour,LOSER,17.5,WINNER,2.83,138.03,20,11.5,11.5,17.41,247.41,450,11.5,450,32.47,10.17,75.01,3.4,2.72,2.84,3.1,333.06,18.5,20,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,43167369,9,Northern Terror,LOSER,77.07,LOSER,9.07,67.21,100,21,48,69.29,110.61,750,32,390,73.55,9.03,27.61,9.2,6.8,9,8.59,36.1,75,90,1.02,0.98
2025-05-01,18:22:00.000,18:23:59.000,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,73643668,10,Luverboy,LOSER,28.17,LOSER,5.06,172.02,48,18.5,18.5,31.27,288.51,750,17.5,750,47.58,16.84,6.57,5.4,4.9,5,5.15,147.76,29,34,1.02,0.98
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,36227909,1,White Pointer,LOSER,110,LOSER,14.91,163.8,290,50,50,135.77,196.05,1000,42,1000,97.44,14.24,131.64,26,14.5,15,18.52,305.57,110,120,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,12327624,2,Park Run,LOSER,14.06,WINNER,3.5,223.28,18.5,9.8,16,13.31,1020.77,1000,3.3,1000,13.42,110.98,20.91,3.5,3.15,3.5,3.28,318.63,13,14,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,36341760,3,Self Exclusion,LOSER,5.26,LOSER,2.4,2878.6,9.8,4.9,5.5,6.56,2200.43,450,2.2,120,8.35,157.85,69.77,2.42,2.14,2.42,2.31,506.63,7.4,7.8,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,25964803,4,Silver Domino,LOSER,8.63,LOSER,2.76,2223.89,15.5,7.4,15.5,10.66,1483.61,1000,7.4,1000,46.49,30.24,46.67,2.98,2.56,2.78,2.77,387.9,12,13.5,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,38946609,5,Rolling Remona,LOSER,4,LOSER,1.84,845.43,4.7,3.25,3.8,3.83,3092.63,1000,2.38,500,5.99,552.65,241.63,1.85,1.7,1.84,1.77,430.93,3.5,3.55,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,41810429,6,Da Prez,LOSER,200.17,LOSER,56.55,101.47,350,75,190,209.23,93.57,440,80,80,108.66,2.04,11.95,60,9.2,55,37.71,15.69,170,330,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,21051162,7,Four Lonely Nights,LOSER,25.64,LOSER,5.28,234.28,32,14,32,20.7,863.53,1000,4,1000,33.53,30.22,68.45,6.2,3.55,5.2,5.14,464.72,18.5,21,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,21771265,8,Joeys Hangover,LOSER,21,WINNER,4.74,161.42,27,12,25,17.87,498.05,1000,3.1,1000,29.21,29.88,16.63,5.2,4.2,4.6,4.75,178.64,13.5,15,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,41642850,9,Tex Goes Bang,WINNER,4.72,WINNER,1.67,556.24,5.7,3.75,4.2,4.44,2913.56,7.8,1.01,1.04,1.47,954.19,181.51,1.95,1.55,1.67,1.66,1431.08,4.5,4.7,1.04,0.97
2025-05-01,18:54:00.000,18:55:14.000,Kilmore,VIC,4,243147304,R4 2180m Pace M,243147305,Harness,2180,Pace,28246590,10,Blue Ocean,LOSER,9.28,LOSER,3.98,6850.18,18.5,6.8,16,11.75,1382.05,1000,8,1000,37.41,52.64,25.89,4.1,3.55,3.95,3.73,205.08,11,13,1.04,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,16024722,1,Very Tempting,LOSER,17.65,LOSER,3.79,386.91,19,11,17.5,14.45,593.98,750,14.5,600,38.78,21.48,137.41,3.8,3.25,3.8,3.48,195.55,13,14,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,19858655,2,Lotakevi,WINNER,12.6,WINNER,3.05,259.18,15,7.2,13,11.06,1210.52,20,1.01,1.01,1.44,885.26,44.47,3.05,1.9,2.92,2.85,231.94,10.5,11,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,35695700,3,Millys Prince,LOSER,59.15,LOSER,9.2,229.1,110,55,55,68.05,199.83,750,29,750,69.91,14.49,37.78,9.4,8.6,9.2,9.02,45.61,55,65,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,27444908,5,Favouritehighlight,LOSER,3.63,WINNER,1.77,4994.8,5.7,3.15,3.55,4.41,3010.6,130,1.2,50,3.75,647.09,63.82,2.12,1.64,1.77,1.93,235.35,4.7,4.9,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,44150448,6,Home And Dry,LOSER,4.85,LOSER,1.76,1063.44,5,2.82,4.9,4.2,2925.15,440,3,440,11.6,79.34,128.95,1.83,1.64,1.77,1.74,358.22,4.3,4.5,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,672733,7,Conspirator,LOSER,35.74,LOSER,6.03,159.43,48,22,48,30.82,540.61,750,30,750,91.28,5.74,54.86,6.6,4.5,5.9,5.96,257.3,30,32,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,28093682,8,Micton Mouse,LOSER,2.64,WINNER,1.34,6554.92,4.5,2.44,2.98,3.29,3861.34,440,2,440,5.2,150.71,331.59,1.52,1.32,1.34,1.39,1112.89,3.45,3.7,1.03,0.97
2025-05-01,19:30:00.000,19:30:44.000,Kilmore,VIC,5,243147306,R5 2180m Pace M,243147307,Harness,2180,Pace,74190850,9,Midnite Desire,LOSER,25.03,LOSER,3.6,279.21,42,13,21,16.58,1042.1,600,5.2,390,32.47,20,14.08,4.1,3.35,3.6,3.52,208.13,14,15,1.03,0.97
