Date,Track,Race Name,Race,Market,Selection,Number,Horse,Race_Speed,Speed_Cat,Early_Speed,Late_Speed,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,6450800,1,Diamond Blade,Average,No Data,0.0,Unknown,11.36,0.0,41.75,1.0,6.6,0.06407607320570127
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,83079339,2,Joyous Steps,Average,Off Midfield,0.3333333333333333,3.0,22.32,0.0,26.0,0.0,4.3,0.006341328921974081
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,83079340,3,Hustlers Ambition,Average,Leader,1.0,2.0,7.42,0.0,6.8,0.0,2.04,-0.01228793404154116
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,83079341,4,Secret Boom,Average,Backmarker,0.1666666666666666,1.0,13.0,0.0,10.5,1.0,2.57,-0.018315018315018305
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,73073768,5,Lady De Vega,Average,Midfield,0.4166666666666667,5.0,13.12,0.0,14.87,0.0,2.85,0.008970016566339167
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,83079342,6,Magic Tyla,Average,Midfield,0.5,4.0,12.4,0.0,13.0,0.0,2.39,0.003722084367245651
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,49333298,7,Missin De Quo,Average,On-Pace,0.75,1.0,24.33,0.0,96.83,0.0,9.0,0.030774142877511405
2025-05-01,Mackay,R1 1050m Mdn,1,243109311,83079343,8,Hey Jealousy,Average,On-Pace,0.8333333333333334,4.0,2.19,1.0,1.79,1.0,1.18,-0.10203821331088486
2025-05-01,Mackay,R2 1560m CL3,2,243109316,82343866,1,Jupitus,Average,Backmarker,0.1666666666666666,5.0,4.92,0.0,3.2,1.0,1.69,-0.1092479674796748
2025-05-01,Mackay,R2 1560m CL3,2,243109316,24051765,3,Combattant De Rue,Average,Midfield,0.5,1.0,95.77,0.0,514.04,0.0,292.29,0.008496309298467985
2025-05-01,Mackay,R2 1560m CL3,2,243109316,66266923,4,Our Turn Now,Average,Midfield,0.4444166666666667,4.0,2.38,1.0,2.38,1.0,1.5,0.0
2025-05-01,Mackay,R2 1560m CL3,2,243109316,9021430,5,Hearsay,Average,Backmarker,0.0833333333333333,4.0,24.38,0.0,43.27,0.0,14.13,0.017906526981221187
2025-05-01,Mackay,R2 1560m CL3,2,243109316,66032858,6,Moon Over Matilda,Average,Midfield,0.3889166666666666,3.0,9.91,0.0,17.0,0.0,5.16,0.04208464415029382
2025-05-01,Mackay,R2 1560m CL3,2,243109316,5931669,7,Moment of Truth,Average,Off Midfield,0.3333333333333333,3.0,4.45,0.0,5.34,0.0,2.23,0.03745318352059923
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,3420956,1,Money Man,Average,Midfield,0.3889166666666666,5.0,2.84,1.0,2.98,1.0,1.47,0.016542206257680325
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,83079344,2,Southaven,Average,Off Midfield,0.27775,5.0,3.33,0.0,3.4,1.0,1.53,0.006182653241476765
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,64546188,3,All Powered Up,Average,Off-Pace,0.6666666666666666,1.0,17.03,0.0,26.0,0.0,4.3,0.020258367586611856
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,69931597,4,Remlap Kava,Average,Midfield,0.47225,3.0,8.2,0.0,8.6,0.0,2.44,0.005672149744753274
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,60264576,5,Saddles,Average,Off Midfield,0.2222499999999999,2.0,16.79,0.0,10.0,0.0,2.54,-0.04044073853484217
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,50167864,6,Mishani Perfection,Average,Backmarker,0.0833333333333333,2.0,22.69,0.0,23.0,1.0,4.7,0.0005940176672351305
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,72134202,7,Queenbeel,Average,Backmarker,0.1666666666666666,4.0,51.51,0.0,40.0,0.0,6.6,-0.00558629392351
2025-05-01,Mackay,R3 1560m Hcap,3,243109321,65519806,8,Well Rested,Average,Off Midfield,0.3333333333333333,2.0,22.64,0.0,18.74,0.0,4.1,-0.009192181648822836
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,80091666,2,Krackacan,Average,On-Pace,0.75,4.0,7.11,0.0,6.2,1.0,1.38,-0.020643346490631098
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,78465867,3,Dontdoubthelady,Average,Off-Pace,0.6666666666666666,4.0,2.24,1.0,2.19,1.0,1.11,-0.010192433137638679
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,83079345,4,Ten Pins,Average,Leader,1.0,4.0,3.1,0.0,2.97,1.0,1.2,-0.014119691539046353
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,77339533,5,Nev,Average,Backmarker,0.1110833333333333,4.0,18.5,0.0,28.06,0.0,2.9,0.018416135308508795
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,77339534,6,Who Asked Zou,Average,Backmarker,0.1666666666666666,3.0,116.42,0.0,212.35,0.0,27.0,0.003880382918920868
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,77339535,7,Fabulean,Average,Midfield,0.5,1.0,54.04,0.0,85.0,0.0,6.8,0.006740105368572301
2025-05-01,Mackay,R4 1200m 2yo,4,243109326,77339536,8,Louis Auguste,Average,Backmarker,0.0555833333333333,4.0,120.76,0.0,470.0,0.0,32.0,0.006153228136694552
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,1256538,2,Daimyo,Average,Midfield,0.5,5.0,3.74,0.0,4.6,0.0,1.43,0.049988374796558877
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,70420978,3,Papasito,Average,Leader,1.0,4.0,2.12,1.0,1.93,1.0,1.19,-0.04643660181835968
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,55818375,4,Upstart Legend,Average,Midfield,0.4583333333333333,4.0,14.61,0.0,16.86,1.0,2.84,0.009134288658136452
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,607212,5,Beppe,Average,Off Midfield,0.3333333333333333,1.0,58.29,0.0,102.05,0.0,12.5,0.007356483224452844
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,35802326,6,Aidenabet,Average,Midfield,0.375,2.0,23.32,0.0,30.0,0.0,3.85,0.009548313321898226
2025-05-01,Mackay,R5 1200m Hcap,5,243109331,61631659,7,Answering,Average,On-Pace,0.8333333333333334,2.0,14.3,0.0,6.27,1.0,1.68,-0.08955956324377379
