Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Lachlan Mosley,1/04/2026,Balaklava,EXPERT TIPS,FALSE,Thoroughbred,1,2,BACK,WIN,,2. Good Expectations ,2,,256043405,96912262,8,0,2.44,-2,-2,0
Lachlan Mosley,1/04/2026,Balaklava,EXPERT TIPS,FALSE,Thoroughbred,3,2,BACK,WIN,,2. Takeover Lad ,2,BEST BET,256043423,78046236,8,0,5.28,-2,-2,-2
Lachlan Mosley,1/04/2026,Balaklava,EXPERT TIPS,FALSE,Thoroughbred,3,2,BACK,PLACE,,2. Takeover Lad ,2,BEST BET,256043415,78046236,8,1,1.84,1.55,1.55,1.55
Lachlan Mosley,1/04/2026,Balaklava,EXPERT TIPS,FALSE,Thoroughbred,7,11,BACK,WIN,,11. Blue Isles ,2,,256043459,90180603,8,0,3.51,-2,-2,0
Jackson Oldham,1/04/2026,Geelong,EXPERT TIPS,FALSE,Thoroughbred,2,1,BACK,WIN,$1.70,1. Bonus Season,4,BEST BET,256043059,96912726,8,0,1.99,-4,-4,-4
Jackson Oldham,1/04/2026,Geelong,EXPERT TIPS,FALSE,Thoroughbred,4,3,LAY,WIN,$4.75,3. Diamond Gust,2,BEST BET,256043077,82603361,8,0,3.39,0.77,0.77,0.77
Michael Tye,1/04/2026,The Meadows,EXPERT TIPS,FALSE,Greyhounds,3,6,BACK,WIN,$2.00,6. Aston Machine ,1,,256080432,95385526,8,0,2.64,-1,-1,0
Michael Tye,1/04/2026,The Meadows,EXPERT TIPS,FALSE,Greyhounds,4,1,BACK,WIN,$1.65,1. Mepunga Spirit ,3,BEST BET,256080437,96454712,8,1,1.63,1.74,0,1.74
Michael Tye,1/04/2026,The Meadows,EXPERT TIPS,FALSE,Greyhounds,5,1,LAY,WIN,$3.65,1. Little Rat,1,BEST BET,256080442,96913811,8,0,3,0.46,0.46,0.46
Michael Tye,1/04/2026,The Meadows,EXPERT TIPS,FALSE,Greyhounds,6,8,BACK,WIN,$3.50,8. So He Thinks ,2,,256080447,93168784,8,1,4,5.52,5.52,0
