LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,17328436,Louie The Legend,53.46,180.0,0.0,13.69,0.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,70679549,Calibos,25.83,370.0,0.0,30.0,0.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,73305649,Gallivanted,2.75,3.5,0.0,1.27,1.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,80656773,Jedhi Knight,38.69,451.56,0.0,29.0,0.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,85518921,Chico Magnifica,5.15,9.8,0.0,2.28,0.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,81310440,Golden Falls,12.37,9.0,1.0,1.61,1.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,92171419,Thewoodcorner,4.19,2.14,0.0,1.16,1.0
2026-03-01,2026-03-01 23:45:00,1.0,Huntingdon,35314340,254565773,254565775.0,CopyBet Supporting UK Horse Racing Juvenile Hurdle (GBB Race) (Class E),2m Juv Hrd,1,90147059,Monark Wood,25.63,42.0,0.0,5.3,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,81862517,Mr Jukebox,5.17,36.04,0.0,6.14,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,82719039,For Love Of Beauty,126.78,630.0,0.0,95.0,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,82579068,Zamek,1.84,1.65,0.0,1.19,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,83458694,Charleyman,151.25,1000.0,0.0,142.41,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,84484241,Maskarvel,6.0,3.49,0.0,1.43,1.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,92094831,Simply A Dancer,250.81,1000.0,0.0,220.0,0.0
2026-03-01,2026-03-02 00:15:00,1.0,Huntingdon,35314340,254565779,254565780.0,First Past The Post At CopyBet 'National Hunt' Maiden Hurdle (GBB) (Class E),2m Mdn Hrd,2,92688770,Caspari,12.78,10.99,1.0,3.45,1.0
