LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,21825385,Whimsy,37.81,27.0,0.0,4.7,1.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,54379071,May Call You Back,13.54,9.46,0.0,2.58,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,55103650,Aruntothequeen,26.85,19.5,0.0,4.7,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,13775706,Onefortheditch,22.25,28.0,0.0,5.5,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,13376580,Tequila Talkin,55.26,47.89,0.0,9.08,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,61496557,True Testimony,29.93,7.2,0.0,2.17,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,61762061,Galileo Dame,10.97,33.89,0.0,6.2,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,57689756,Kimy,77.11,57.54,0.0,10.5,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,68289292,Blue Mosque,10.01,11.82,0.0,3.15,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,71525968,Shoda,15.96,9.53,0.0,2.71,0.0
2026-02-01,2026-02-01 22:40:00,35.0,Leopardstown,35207232,253375683,253375686.0,Irish Stallion Farms EBF Paddy And Maureen Mullins Mares Handicap Hurdle (Class A) (Listed),2m2f Listed Hcap Hrd,1,72651326,Carried With Love,28.92,18.78,0.0,4.2,0.0
