LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,10398159,Star Of Beauty,2.27,3.95,0.0,1.49,1.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,88302242,Amenita,15.2,3.75,1.0,1.58,1.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,97008932,Flagstone Lady,27.59,67.69,0.0,13.0,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,10445502,Ballerina Dancer,288.56,1000.0,0.0,151.92,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,97736949,Glasarmi,8.98,8.0,0.0,2.23,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,98464183,Kirkland Sioux,41.05,39.57,0.0,7.88,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,99072900,Black Chicken,23.83,20.14,0.0,5.0,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,99072898,Elusive Echo,6.43,7.73,0.0,2.27,1.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,99072897,Quinchy Lady,28.58,290.0,0.0,48.0,0.0
2026-06-01,2026-06-01 22:29:00,35.0,Gowran Park,35666846,258742455,258742456.0,Today's Gate Sponsored By The INPBA Fillies Maiden (Class E),1m Mdn,1,98117699,Spring Sprinter,16.68,8.2,0.0,2.74,0.0
