Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
1/03/2023,Thoroughbred,QLD,Doomben,Shane Ciurleo,210599383,44781941,lay,FALSE,Lay WIN #1 Sir William,Sir William Bruce,0,4.70,0.27,-1.00,0.27
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600398,53088574,back,FALSE,Back EW #2 Mihoko Take,Mihoko Takeo,0,3.30,-1.00,-1.00,0.43
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600402,51070795,back,FALSE,Back EW #9 Mira Flores,Mira Flores,0,2.29,-1.00,-1.00,0.78
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600406,41552584,back,FALSE,Back WIN #11 Spirited,Spirited Toff,0,11.00,-1.00,-1.00,0.10
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600410,43154299,back,FALSE,Back WIN #1 Bokeo,Bokeo,0,5.20,-1.00,-1.00,0.24
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600410,46836968,back,FALSE,Back WIN #11 Dawn Eagle,Dawn Eagle,0,10.00,-1.00,-1.00,0.11
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600414,53088594,back,FALSE,Back WIN #5 Cora the Ex,Cora The Explorer,0,18.50,-1.00,-1.00,0.06
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600418,39359572,back,FALSE,Back WIN #6 Mila's Read,Millas Ready,1,3.89,2.89,2.89,-1.00
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600418,43491802,back,FALSE,Back WIN #3 Cheeky Word,Cheeky Word,0,4.00,-1.00,-1.00,0.33
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600422,40522849,back,FALSE,Back WIN #1 Majestic,Majestic Diamond,1,2.12,1.12,1.12,-1.00
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600422,42412977,lay,TRUE,Lay WIN #6 Nicco the Gr,Nicco The Greek,0,4.40,0.29,-1.00,0.29
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600426,41513060,back,TRUE,Back WIN #4 Alpine Affa,Alpine Affair,0,5.15,-1.00,-1.00,0.24
1/03/2023,Thoroughbred,TAS,Launceston,Matt Reid,210600430,50294181,back,FALSE,Back EW #2 Coup De Spr,Coup De Spry,1,1.75,0.75,0.75,-1.00
1/03/2023,Thoroughbred,VIC,Sandown,Gareth Phillips,210597900,53088713,lay,TRUE,Lay PLACE #1 Beauty Ris,Beauty Rising,1,1.21,-1.00,0.21,-1.00
1/03/2023,Thoroughbred,VIC,Sandown,Jackson Oldham,210597899,7104327,lay,TRUE,Lay WIN #3 Forever More,Forever More,0,5.58,0.22,-1.00,0.22
1/03/2023,Thoroughbred,VIC,Sandown,Jackson Oldham,210597929,47842398,back,TRUE,Back WIN #9 Three Rings,Three Rings,0,2.66,-1.00,-1.00,0.60
1/03/2023,Thoroughbred,VIC,Sandown,Punters.com.au,210597911,53088731,lay,TRUE,Lay WIN #8 Colombe D'or,Colombe Dor,0,4.38,0.30,-1.00,0.30
1/03/2023,Thoroughbred,VIC,Sandown,Trevor Lawson,210597918,37547034,lay,TRUE,Lay PLACE #3 Tycoon Bec,Tycoon Bec,1,2.16,-1.00,1.16,-1.00
1/03/2023,Thoroughbred,NSW,Warwick Farm,Chris Camilleri,210597526,37435842,lay,TRUE,Lay WIN #6 Mission Valu,Mission Value,0,2.80,0.55,-1.00,0.55
1/03/2023,Thoroughbred,NSW,Warwick Farm,Linton Chataway,210597514,53088648,back,TRUE,Back WIN #3 Sanstoc,Sanstoc,1,2.92,1.92,1.92,-1.00
1/03/2023,Thoroughbred,NSW,Warwick Farm,Linton Chataway,210597522,27333932,lay,TRUE,Lay WIN #1 Garrison,Garrison,0,10.27,0.11,-1.00,0.11
1/03/2023,Thoroughbred,NSW,Warwick Farm,Marc Lambourne,210597510,50528482,lay,TRUE,Lay WIN #1 Jewellery,Jewellery,0,4.17,0.32,-1.00,0.32
1/03/2023,Thoroughbred,NSW,Warwick Farm,Mark Rhoden,210597526,41286696,lay,TRUE,Lay WIN #5 Gracilistyla,Gracilistyla,0,3.10,0.48,-1.00,0.48
