EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,HALF_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Adelaide United v Sydney FC,34722689,MATCH_ODDS,247653669,Match Odds,571273,Adelaide United,WINNER,1,3,Adelaide United,Sydney FC,1,2,1,2.78,2.8,6451.46,2025-10-17 08:53:32.000 Z,3.05,3.05,60669.94,258715.52
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Adelaide United v Sydney FC,34722689,MATCH_ODDS,247653669,Match Odds,1205121,Sydney FC,LOSER,0,3,Adelaide United,Sydney FC,1,2,1,2.56,2.58,8918.9,2025-10-17 08:53:32.000 Z,3.05,3.05,38868.75,48088.51
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Adelaide United v Sydney FC,34722689,MATCH_ODDS,247653669,Match Odds,58805,The Draw,LOSER,0,3,Adelaide United,Sydney FC,1,2,1,3.9,3.95,4392.14,2025-10-17 08:53:32.000 Z,2.98,2.96,12276.7,23663.04
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Brisbane Roar v Macarthur FC,34722693,MATCH_ODDS,247653774,Match Odds,3862627,Brisbane Roar,WINNER,1,1,Brisbane Roar,Macarthur FC,1,1,0,2.46,2.48,5651.69,2025-10-17 10:54:33.000 Z,1.59,1.58,91116.13,233398.61
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Brisbane Roar v Macarthur FC,34722693,MATCH_ODDS,247653774,Match Odds,36700739,Macarthur FC,LOSER,0,1,Brisbane Roar,Macarthur FC,1,1,0,3,3.05,6722.1,2025-10-17 10:54:33.000 Z,8.6,8.8,35022.83,45448.57
2025-10-17 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 17 Oct/Brisbane Roar v Macarthur FC,34722693,MATCH_ODDS,247653774,Match Odds,58805,The Draw,LOSER,0,1,Brisbane Roar,Macarthur FC,1,1,0,3.75,3.8,4021.09,2025-10-17 10:54:33.000 Z,4,4.1,11605.27,19034.2
2025-10-18 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 18 Oct/Western Sydney Wanderers v Melbourne City,34722691,MATCH_ODDS,247653879,Match Odds,8586946,Melbourne City,LOSER,0,2,Western Sydney Wanderers,Melbourne City,-0,1,1,2.32,2.36,6426.95,2025-10-18 06:48:38.000 Z,3,3.1,15530.91,23250.42
2025-10-18 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 18 Oct/Western Sydney Wanderers v Melbourne City,34722691,MATCH_ODDS,247653879,Match Odds,58805,The Draw,WINNER,1,2,Western Sydney Wanderers,Melbourne City,-0,1,1,3.8,3.85,2386.5,2025-10-18 06:48:38.000 Z,2.64,2.66,7002.5,38623.83
2025-10-18 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 18 Oct/Western Sydney Wanderers v Melbourne City,34722691,MATCH_ODDS,247653879,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,2,Western Sydney Wanderers,Melbourne City,-0,1,1,3.2,3.3,4980.38,2025-10-18 06:48:38.000 Z,3.35,3.45,14647.1,24073.56
2025-10-18 00:00:00.000 Z,Australian Soccer/Australian A-League Men/Fixtures 18 Oct/Melbourne Victory v Auckland FC,34722791,MATCH_ODDS,247656927,Match Odds,47625959,Auckland FC,LOSER,0,0,Melbourne Victory,Auckland FC,-0,0,0,2.58,2.6,7045.24,2025-10-18 09:27:28.000 Z,3.1,3.15,15966.8,26029.74
