LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,91872317,1,Chillero,LOSER,14,LOSER,2.94,780.97,16.5,6.8,13.5,12.46,3211.23,780,16.5,340,57.92,17.72,193.99,3.1,2.46,3.1,2.62,834.17,13.5,15,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,78229905,2,Falcon Gold,LOSER,3.54,WINNER,1.42,2946.46,5.5,2.98,3.7,3.41,10397.59,1000,1.26,1000,3.56,1017.18,489.45,1.7,1.4,1.5,1.45,457.96,3.25,3.6,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,66241104,3,Smolenski,LOSER,24.81,LOSER,3.98,455.93,29,15.5,23,22.1,1010.95,380,34,340,80.89,11.69,140.15,4.6,3.45,4,4.13,163.29,23,25,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,3017501,4,Reveillon,LOSER,13.5,LOSER,2.94,1311.48,18,8.8,13.5,11.28,1958.38,790,6,480,44.33,40.15,192.01,3.05,2.68,2.98,2.82,125.55,9.6,10,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,2547317,5,Salient,LOSER,80,LOSER,8.6,432.92,110,26,90,60.7,707.55,580,85,470,248.91,3.87,177.75,9.6,6,9.4,8.57,514.28,55,65,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,91872319,7,Dawn On Me,LOSER,16.5,WINNER,4.4,467.22,26,12.5,16.5,17.96,1213.41,170,2.44,140,8.23,212.93,94.79,5.1,4,4,4.11,103.06,18,19,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,90567996,8,This Aint Texas,LOSER,9.2,LOSER,2.5,1179.05,11,7,9.2,9.39,2298.28,790,9,340,46.2,31.5,267.91,2.96,2.12,2.52,2.54,392.83,10,11.5,1.04,0.96
2025-12-01,14:05:00.000,14:07:35.000,Sapphire Coast,NSW,1,251126972,R1 1000m Mdn,251126973,Thoroughbred,1000,Mdn,91872320,9,Voltage Lass,WINNER,2.82,WINNER,1.71,2660.43,4.8,2.78,2.82,3.04,8502.34,8.8,1.01,1.01,1.9,1270.08,479.23,1.81,1.42,1.74,1.52,1242.11,3,3.1,1.04,0.96
2025-12-01,14:40:00.000,14:44:30.000,Sapphire Coast,NSW,2,251126978,R2 1000m Hcap,251126979,Thoroughbred,1000,Hcap,67007852,1,Princess Halo,LOSER,10.14,WINNER,2.72,1131.93,12.5,7.6,10.5,9.98,5671.34,780,2.38,780,5.58,589.92,198.19,2.84,2.1,2.6,2.43,164.81,10,10.5,1.02,0.97
2025-12-01,14:40:00.000,14:44:30.000,Sapphire Coast,NSW,2,251126978,R2 1000m Hcap,251126979,Thoroughbred,1000,Hcap,2652549,2,King Charles,LOSER,18.11,LOSER,4,794.82,26,13,16.5,19.47,2481.01,780,2.32,340,34.89,27.58,147.89,4.4,3.8,4.4,4.21,346.72,19,22,1.02,0.97
2025-12-01,14:40:00.000,14:44:30.000,Sapphire Coast,NSW,2,251126978,R2 1000m Hcap,251126979,Thoroughbred,1000,Hcap,88069047,4,Hellinda,LOSER,4.1,WINNER,1.44,2445.04,4.3,2.78,3.95,3.69,10143.04,270,1.39,270,4.29,336.66,294.42,1.55,1.32,1.48,1.41,489.8,3.85,3.95,1.02,0.97
2025-12-01,14:40:00.000,14:44:30.000,Sapphire Coast,NSW,2,251126978,R2 1000m Hcap,251126979,Thoroughbred,1000,Hcap,64574711,5,Arctic Desert,LOSER,12,LOSER,2.89,1432.95,16,10.5,12,13.28,1867.06,380,3.6,340,11.5,74.72,216.79,3.5,2.76,2.9,2.9,181.17,13,14,1.02,0.97
