LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,69005900,Jane Garfield,6.39,16.06,0.0,2.81,0.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,75366244,What A Nation,9.82,20.75,0.0,4.3,0.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,75925911,Princess Pw,2.94,2.03,0.0,1.16,0.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,76354416,Solar Pass,6.25,6.61,1.0,1.83,1.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,76407731,Rorys Gold,19.42,16.1,0.0,3.35,1.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,77626703,Electric Bass,21.5,39.01,0.0,6.48,0.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,77626707,Itsgottobefun,309.39,771.5,0.0,100.0,0.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,14543993,Princess Mia,10.85,7.0,0.0,2.08,1.0
2025-03-01,2025-03-01 21:45:00,1.0,Lingfield,33905243,237752366,237752368.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 1) (Class E),1m Mdn Stks,1,41929249,Ithacan,20.92,327.61,0.0,35.42,0.0
2025-03-01,2025-03-01 22:15:00,1.0,Lingfield,33905243,237752373,237752375.0,Gamble Responsibly At BetMGM Restricted Maiden Stakes (GBB Race) (Div 2) (Class E),1m Mdn Stks,2,72422000,Jiffs Army,5.58,2.02,1.0,1.16,1.0
