Date,Track,Race Name,Race,Market,Selection,Number,Horse,Race_Speed,Speed_Cat,Early_Speed,Late_Speed,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,55819249,1,Revolution Rising,Average,No Data,0.0,2.0,11.4,0.0,10.0,1.0,4.35,-0.012280701754385975
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,83605146,2,Battle Jack,Average,On-Pace,0.8333333333333334,1.0,24.66,0.0,22.07,0.0,7.6,-0.004758875670606427
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,90525047,3,Demiquaver,Average,Off-Pace,0.6666666666666666,5.0,2.91,1.0,3.52,1.0,2.04,0.05955170259293968
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,64545696,4,Even Sharper,Average,Midfield,0.5,2.0,3.4,0.0,3.02,0.0,1.96,-0.03700818075574602
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,37430595,5,Travanti,Average,No Data,0.0,5.0,11.34,0.0,13.0,0.0,4.4,0.011260344593677918
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,59685501,6,Boomerconi,Average,Backmarker,0.1666666666666666,4.0,7.57,0.0,7.59,0.0,2.99,0.0003480906358397373
2025-11-01,Alice Springs,R1 1200m Hcap,1,249869094,59683964,7,Ribtickler,Average,No Data,0.0,3.0,73.56,0.0,36.74,0.0,16.5,-0.013623945938761657
2025-11-01,Alice Springs,R2 1200m Hcap,2,249869099,88694083,1,Mougenot,Average,On-Pace,0.8333333333333334,4.0,1.83,1.0,1.63,1.0,1.23,-0.0670488450836435
2025-11-01,Alice Springs,R2 1200m Hcap,2,249869099,81813123,2,Grinzinger Lass,Average,No Data,0.0,1.0,4.71,0.0,5.46,1.0,1.96,0.029164041902895427
2025-11-01,Alice Springs,R2 1200m Hcap,2,249869099,90525048,3,Checkthemenu,Average,On-Pace,0.75,4.0,10.83,0.0,10.5,0.0,3.8,-0.0029019918216594137
2025-11-01,Alice Springs,R2 1200m Hcap,2,249869099,90525049,4,Matron Samsing,Average,Off Midfield,0.3333333333333333,4.0,7.19,0.0,9.04,0.0,2.85,0.02846258938791585
2025-11-01,Alice Springs,R2 1200m Hcap,2,249869099,87456291,5,Boom Smash Opera,Average,Backmarker,0.1666666666666666,4.0,101.76,0.0,51.8,0.0,13.17,-0.009477975279862072
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,80892017,1,Denuto,Average,Leader,1.0,1.0,25.24,0.0,44.09,0.0,15.5,0.01693877132892345
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,82819913,2,Dynasty Reward,Average,On-Pace,0.8333333333333334,3.0,4.5,0.0,3.41,1.0,2.2,-0.07103290974258714
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,1171934,3,King Bling,Average,On-Pace,0.75,4.0,3.99,1.0,3.53,1.0,1.74,-0.03265955256412989
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,90525050,4,Well Ill Be,Average,Midfield,0.4166666666666667,5.0,3.77,0.0,5.26,0.0,2.66,0.0751379209488558
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,90525051,5,Piccadilly Hero,Average,No Data,0.0,1.0,204.13,0.0,248.74,0.0,40.0,0.0008785768540725911
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,61027361,6,Upforthechallenge,Average,Midfield,0.5,4.0,12.0,0.0,12.12,0.0,5.2,0.0008250825082508212
2025-11-01,Alice Springs,R3 1000m Mdn,3,249869104,90525052,7,Standard Street,Average,No Data,0.0,Unknown,7.47,0.0,7.8,0.0,3.65,0.005663680362475526
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,26420686,1,Rock Of Kryptonite,Slow,No Data,0.0,1.0,14.41,0.0,17.29,1.0,6.54,0.011559352660196372
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,62355996,2,Quanapirri Bay,Slow,No Data,0.0,3.0,9.68,0.0,8.8,0.0,4.2,-0.010330578512396688
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,64122349,3,Only the Best,Slow,No Data,0.0,3.0,4.43,0.0,4.42,0.0,2.06,-0.0005107095798902728
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,72916802,4,Black Zous,Slow,No Data,0.0,2.0,4.94,1.0,3.5,1.0,1.95,-0.08328513591671485
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,83155468,5,Midnight Hustle,Slow,Leader,1.0,5.0,3.12,0.0,5.1,0.0,2.67,0.12443438914027144
2025-11-01,Alice Springs,R4 1000m Hcap,4,249869109,27994044,6,Tango Stepz,Slow,No Data,0.0,4.0,12.77,0.0,10.0,0.0,3.75,-0.02169146436961629
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,44037826,1,Super Sharp,Slow,No Data,0.0,2.0,4.87,1.0,5.54,1.0,2.76,0.024833393872452703
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,90525053,2,Hello Mary,Slow,Off-Pace,0.6666666666666666,5.0,3.09,0.0,4.2,0.0,2.35,0.08552935737401762
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,90525054,3,The Big Freeze,Slow,No Data,0.0,4.0,4.05,0.0,3.49,0.0,1.81,-0.03961937104248467
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,38999885,4,Valley Prince,Slow,No Data,0.0,1.0,6.94,0.0,8.4,0.0,4.04,0.02504459997255387
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,70666680,5,Sweetwillhebe,Slow,On-Pace,0.8333333333333334,2.0,35.86,0.0,11.0,0.0,5.42,-0.0630228667038483
2025-11-01,Alice Springs,R5 1400m Hcap,5,249869114,40701309,6,Beep Test,Slow,No Data,0.0,3.0,19.26,0.0,12.78,1.0,6.26,-0.02632618138738977
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,43504117,1,Venting,Slow,No Data,0.0,3.0,4.53,0.0,4.81,0.0,1.48,0.012850343976171769
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,26597070,2,Altar Boy,Slow,No Data,0.0,4.0,3.06,1.0,2.92,1.0,1.37,-0.015668367803742478
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,54109390,3,The Girls Boy,Slow,Backmarker,0.1666666666666666,5.0,5.01,0.0,6.63,1.0,1.93,0.048771235808925145
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,42588082,4,Flying Start,Slow,No Data,0.0,4.0,5.64,0.0,5.38,1.0,1.73,-0.008568641408948308
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,42879320,5,Murrajong Road,Slow,No Data,0.0,2.0,42.91,0.0,23.26,0.0,4.16,-0.019687670388521393
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,58407118,6,Sheer Reward,Slow,No Data,0.0,3.0,26.92,0.0,29.6,0.0,4.5,0.003363318742219193
2025-11-01,Alice Springs,R6 1400m Hcap,6,249869119,89347823,8,Faithful Champion,Slow,No Data,0.0,1.0,64.92,0.0,100.0,0.0,11.17,0.005403573629081946
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,83837863,1,Grand Reserve,Average,On-Pace,0.8333333333333334,1.0,16.25,0.0,14.0,0.0,3.26,-0.009890109890109883
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,69829959,2,Im Nipote,Average,Off Midfield,0.3333333333333333,4.0,4.23,0.0,3.13,1.0,1.46,-0.08308219850603102
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,90525893,3,Rock In Wonder,Average,Leader,1.0,2.0,11.11,0.0,9.68,0.0,2.66,-0.013296784223876937
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,65558564,4,Audio Boy,Average,Midfield,0.4166666666666667,5.0,3.03,0.0,3.15,1.0,1.39,0.012572685840012587
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,26880030,5,Battle Commander,Average,Off-Pace,0.6666666666666666,3.0,10.31,1.0,11.96,1.0,2.85,0.013381170341487461
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,12072948,6,Why Me,Average,Midfield,0.5,1.0,28.37,0.0,26.0,0.0,5.35,-0.00321303652287086
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,90525894,7,Across Generations,Average,Off Midfield,0.27775,3.0,11.5,0.0,21.0,0.0,4.1,0.039337474120082816
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,68325563,8,Hes Archie,Average,Backmarker,0.1666666666666666,4.0,21.75,0.0,55.0,0.0,8.57,0.027795193312434692
2025-11-01,Ascot,R1 1600m Hcap,1,249834059,66240632,9,Champeze,Average,Off Midfield,0.2222499999999999,1.0,59.1,0.0,135.44,0.0,20.0,0.009537130595474747
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,74040417,1,Omerta Grace,Slow,Backmarker,0.0833333333333333,2.0,13.62,0.0,23.75,0.0,5.1,0.031316175902310846
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,90525895,2,Twilight Tale,Slow,Backmarker,0.125,4.0,4.52,0.0,4.14,1.0,1.66,-0.020306955666709425
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,47268561,3,Hafey,Slow,Midfield,0.5,1.0,12.54,0.0,11.66,0.0,3.25,-0.006018476723541263
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,60153508,4,Keggs Later,Slow,Backmarker,0.0416666666666666,5.0,5.92,0.0,7.56,0.0,2.2,0.03664378664378662
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,58600685,5,Long Genes,Slow,Midfield,0.4444166666666667,3.0,5.6,1.0,4.86,1.0,2.0,-0.027189888300999387
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,919691,6,Argyle Star,Slow,Off Midfield,0.25,4.0,13.15,0.0,10.5,1.0,3.0,-0.01919246786166938
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,90525897,8,Mystical Man,Slow,Backmarker,0.1666666666666666,1.0,12.2,0.0,8.8,0.0,2.96,-0.031669150521609526
2025-11-01,Ascot,R2 2200m Hcap,2,249834068,81563847,9,Age Of Grace,Slow,Midfield,0.3889166666666666,2.0,8.34,0.0,8.94,0.0,3.02,0.008047253472389868
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,42155280,1,Ginger Green,Average,Midfield,0.4444166666666667,4.0,17.47,0.0,16.5,0.0,3.75,-0.003365076061126432
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,81813995,2,Weeraechoux,Average,Off Midfield,0.3333333333333333,4.0,21.46,0.0,34.27,0.0,6.0,0.017418281608334234
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,89968163,3,Funchal,Average,Backmarker,0.0416666666666666,5.0,2.82,0.0,2.33,1.0,1.34,-0.07457462027820899
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,75719247,4,Odinaka,Average,Off Midfield,0.25,3.0,13.33,1.0,16.0,1.0,3.7,0.012518754688672168
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,38388018,5,Classic Rogue,Average,Midfield,0.3889166666666666,1.0,25.96,0.0,19.0,1.0,4.5,-0.014110777714702781
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,66509384,6,Wembanyama,Average,Backmarker,0.0833333333333333,5.0,4.63,0.0,6.22,0.0,2.29,0.0552110172022251
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,56873953,7,Blazing Emerald,Average,On-Pace,0.8333333333333334,1.0,16.34,0.0,12.73,0.0,3.5,-0.017355085039916694
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,50663397,8,Changing Guard,Average,Backmarker,0.1666666666666666,4.0,25.22,0.0,35.78,0.0,8.0,0.011702495956211395
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,25473425,9,Sowar,Average,Midfield,0.5,1.0,68.72,0.0,49.4,0.0,9.4,-0.0056911105560085405
2025-11-01,Ascot,R3 1800m Hcap,3,249834077,71404754,10,Atlantis Beach,Average,Backmarker,0.125,3.0,10.33,0.0,10.5,0.0,2.59,0.0015673258654865657
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,55244412,1,Climb On Top,Average,Midfield,0.4583333333333333,2.0,8.27,0.0,9.59,0.0,3.15,0.01664369752349347
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,76248460,2,Golden Dore,Average,Off Midfield,0.3333333333333333,3.0,9.89,0.0,10.83,0.0,3.14,0.008776131163948403
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,40274311,3,Kelora,Average,Midfield,0.375,4.0,8.88,0.0,7.25,1.0,2.66,-0.02531842187014602
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,90525898,4,Capable Angel,Average,Leader,1.0,1.0,16.07,0.0,14.57,0.0,4.08,-0.006406426243455304
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,90525899,5,Astro World,Average,Off Midfield,0.27775,3.0,6.84,0.0,6.14,0.0,2.54,-0.01666761910204395
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,87677110,6,Vancouver Storm,Average,Midfield,0.4166666666666667,1.0,88.82,0.0,63.88,0.0,11.29,-0.004395626397558921
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,16141741,7,Zackariah Beau,Average,Midfield,0.5,2.0,175.37,0.0,420.93,0.0,48.41,0.00332653765149078
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,90525900,8,Buthelezi,Average,Off Midfield,0.2222499999999999,4.0,6.52,1.0,5.7,1.0,2.36,-0.022064363362393702
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,61337573,9,Cherokee Miss,Average,Backmarker,0.0555833333333333,2.0,92.34,0.0,167.53,0.0,23.36,0.004860462828539069
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,90525901,10,Holler Nuff,Average,Backmarker,0.1666666666666666,5.0,8.3,0.0,9.09,0.0,2.9,0.010470926610733344
2025-11-01,Ascot,R4 1500m Hcap,4,249834086,86820811,11,Saam Time Lucky,Average,Backmarker,0.1110833333333333,5.0,6.45,0.0,5.65,1.0,2.16,-0.021952390752555395
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,90525902,1,Brave Strike,Average,Off Midfield,0.3333333333333333,5.0,8.62,0.0,9.26,0.0,3.6,0.0080179200513147
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,2980729,4,Invincible Power,Average,Midfield,0.4444166666666667,4.0,24.48,0.0,19.5,0.0,5.3,-0.0104323780794369
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,75165366,5,Late Arrival,Average,Leader,1.0,2.0,9.48,0.0,13.0,0.0,3.36,0.02856215514443361
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,78047519,6,Thermosphere Lad,Average,On-Pace,0.8333333333333334,1.0,11.73,0.0,6.8,1.0,2.74,-0.0618073316283035
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,90525903,7,The Calabrese,Average,Backmarker,0.1666666666666666,5.0,4.11,1.0,4.4,1.0,2.04,0.01603627516036274
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,933697,8,Mantua,Average,Midfield,0.3889166666666666,4.0,14.08,0.0,18.96,1.0,5.03,0.01828011123897201
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,63798504,9,Uukhai,Average,Off-Pace,0.5833333333333334,4.0,13.07,0.0,14.5,0.0,3.87,0.0075455768672664375
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,75314680,10,Gold Vancouver,Average,Midfield,0.5,2.0,25.84,0.0,35.13,0.0,7.2,0.010233991569570437
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,90525904,11,Hedawood,Average,Off Midfield,0.2222499999999999,4.0,6.81,0.0,4.39,0.0,1.92,-0.08094755468141118
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,42900462,12,Pretty Devine,Average,Leader,0.8889166666666667,3.0,104.09,0.0,140.0,0.0,23.0,0.0024642136612546836
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,90525905,13,Jimmy Angel,Average,Off-Pace,0.6666666666666666,2.0,21.95,0.0,26.85,0.0,5.3,0.008314138701891474
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,26003217,14,Katona,Average,Backmarker,0.0833333333333333,1.0,179.45,0.0,163.45,0.0,30.0,-0.0005454960310475893
2025-11-01,Ascot,R5 1200m Hcap,5,249834095,72096946,15,Trespassing,Average,Leader,0.9444166666666668,2.0,66.12,0.0,92.35,0.0,17.5,0.004295646608633675
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,90525906,1,Jokers Grin,Fast,Off Midfield,0.3333333333333333,5.0,2.05,1.0,1.92,1.0,1.29,-0.03302845528455284
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,60230895,2,Oscars Fortune,Fast,Leader,1.0,1.0,6.99,0.0,3.5,1.0,1.68,-0.14265276926221132
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,57114104,3,Snowdome,Fast,Leader,0.9166666666666666,2.0,12.17,0.0,34.5,0.0,7.2,0.053183761447131814
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,90525907,4,Boots Like Bruce,Fast,On-Pace,0.72225,2.0,118.79,0.0,364.31,0.0,50.0,0.005673301976755456
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,413095,5,Repossession,Fast,On-Pace,0.8333333333333334,4.0,4.11,0.0,6.8,0.0,2.53,0.09625017890367824
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,60491802,6,Cut The Talk,Fast,On-Pace,0.77775,4.0,32.85,0.0,140.0,0.0,19.7,0.02329854316155686
2025-11-01,Ascot,R6 1000m Grp3,6,249834104,70386826,7,Crippalenko,Fast,Off-Pace,0.6666666666666666,3.0,208.51,0.0,487.1,0.0,65.0,0.0027429665121291866
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,56873949,1,Hanchi,Fast,Backmarker,0.0833333333333333,3.0,11.26,0.0,23.82,1.0,4.33,0.04682841858640813
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,70822183,2,Toropa,Fast,On-Pace,0.75,5.0,11.82,0.0,11.5,0.0,2.81,-0.002354152872802176
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,65023830,4,Desert Whisper,Fast,Leader,0.8889166666666667,2.0,5.54,1.0,6.35,1.0,1.99,0.023025100201824966
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,46314996,5,Playthatfunkymusic,Fast,On-Pace,0.7083333333333334,1.0,90.68,0.0,221.77,0.0,22.0,0.006518613857364713
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,53719948,6,Capre Omnia,Fast,On-Pace,0.8333333333333334,5.0,137.6,0.0,217.93,0.0,18.5,0.0026788124840598487
2025-11-01,Ascot,R7 1000m Hcap,7,249834113,90525908,7,Black Ora,Fast,Midfield,0.5,5.0,2.47,0.0,2.35,1.0,1.23,-0.020673615298475334
