Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Brett & Darren Carroll,1/06/2025,Cranbourne,EXPERT TIPS,FALSE,Harness,3,4,LAY,WIN,$9.00,4. Sandsting,1,,244391604,82311245,8,0,18.5,0.05,0,0
Brett & Darren Carroll,1/06/2025,Cranbourne,EXPERT TIPS,FALSE,Harness,4,8,BACK,WIN,$2.50,8. Dancingonstarlight,1,,244391606,50089707,8,1,3.29,2.11,2.11,0
Brett & Darren Carroll,1/06/2025,Cranbourne,EXPERT TIPS,FALSE,Harness,5,4,BACK,WIN,$2.40,4. Soho Darknstormy,2,BEST BET,244391608,72950995,8,1,1.78,1.44,0,1.44
Brett & Darren Carroll,1/06/2025,Cranbourne,EXPERT TIPS,FALSE,Harness,6,9,BACK,WIN,$3.00,9. Can Be A Ruebe,1,,244391610,84182826,8,1,2.78,1.64,0,0
Stephen Christie,1/06/2025,Devonport,EXPERT TIPS,FALSE,Thoroughbred,5,1,BACK,WIN,$2.00,1. Bayside,2,,244362850,3499779,8,0,1.9,-2,0,0
Stephen Christie,1/06/2025,Devonport,EXPERT TIPS,FALSE,Thoroughbred,6,5,LAY,WIN,$4.50,5. Geegees City Boy,1,,244362856,54085386,8,0,4.3,0.28,0.28,0
Stephen Christie,1/06/2025,Devonport,EXPERT TIPS,FALSE,Thoroughbred,7,3,LAY,WIN,$6.50,3. Cornelian Bay,1,,244362862,50997885,8,1,4.2,-1,-1,0
Stephen Christie,1/06/2025,Devonport,EXPERT TIPS,FALSE,Thoroughbred,8,5,BACK,WIN,$5.50,5. Kireina Marubrah,1,,244362868,68383567,8,0,15.68,-1,-1,0
Mark Lawrence,1/06/2025,Globe Derby,EXPERT TIPS,FALSE,Harness,3,11,LAY,WIN,$5.50,11. Ozzie Joybell,2,BEST BET,244401302,64521229,8,0,8.88,0.23,0,0.23
Mark Lawrence,1/06/2025,Globe Derby,EXPERT TIPS,FALSE,Harness,8,8,BACK,WIN,$2.50,8. Dee Jays Miss,2,BEST BET,244401312,84240205,8,0,2.67,-2,-2,-2
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,1,5,BACK,WIN,,5. Rollin Mary ,2,,244394203,56644364,8,0,1.7,-2,-2,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,1,7,BACK,WIN,,7. Mikispur ,1,,244394203,82049248,8,1,16.39,14.16,14.16,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,1,7,BACK,PLACE,,7. Mikispur ,1,,244394204,82049248,8,1,2.92,1.77,1.77,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,2,9,BACK,WIN,,9. Hes Apples,2,,244394205,43332373,8,0,3.65,-2,-2,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,3,2,BACK,WIN,,2. Tough Shaz,2,,244394207,81489687,8,1,2.42,2.61,2.61,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,4,2,BACK,WIN,,2. Diamondsnblue ,2,,244394209,52842437,8,0,1.91,-2,-2,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,5,5,BACK,WIN,,5. Post Lazarus ,3,,244394211,74528748,8,1,2.2,3.31,3.31,0
Jamie Cockshutt,1/06/2025,Hobart,EXPERT TIPS,FALSE,Harness,5,1,BACK,WIN,,1. Sport Watcher ,1,,244394211,83091826,8,0,6.8,-1,-1,0
