Date,Track,Race Name,Race,Market,Selection_ID,TAB_Number,Runner_Name,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,4444961,3,SPECULATOR,10.39,0.0,20.77,1.0,,0.048100025810900164
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,5969909,7,GROOM,17.68,0.0,11.49,0.0,,-0.03047111594185776
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,12327624,2,PARK RUN,6.92,0.0,13.23,0.0,,0.06892288064872706
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,22638096,4,LOTAKEVI,4.54,0.0,3.42,0.0,,-0.0721333436380967
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,29058686,6,NORTHERN TERROR,3.0,1.0,2.52,1.0,,-0.06349206349206349
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,35735017,1,MILLYS PRINCE,13.55,0.0,60.0,0.0,,0.05713407134071341
2025-06-01,Cranbourne,R1 2080m Pace M,1,244391600,80640485,5,ROCKSTAR SAINT,13.36,0.0,18.0,0.0,,0.01929474384564206
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,2293979,6,THEROUX,11.42,0.0,29.0,0.0,,0.053082915635002115
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182819,1,MY ULTIMATE LUIGI,6.73,0.0,9.39,1.0,,0.04209213747355396
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182820,2,ALL THINGS SPICY,6.31,1.0,2.7,1.0,,-0.21189176498209775
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182821,3,HERE COMES LENNY,21.77,0.0,316.95,0.0,,0.04277970084499257
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182822,4,ILEANA,3.01,0.0,4.78,0.0,,0.12302089270076039
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182823,5,ULTIMATE SAFARI,6.11,0.0,4.64,0.0,,-0.05185112026638075
2025-06-01,Cranbourne,R2 1609m Pace M,2,244391602,84182824,7,MY GUARANTEE,15.67,,,,,
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,36864612,7,SEE YOU THERE,15.73,0.0,25.5,0.0,,0.024357104571008314
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,42572772,1,PLAIN ED,5.76,0.0,90.0,0.0,,0.1625
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,60529743,5,CAPTAIN BOAK,9.66,0.0,130.0,0.0,,0.09582736104475234
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,82311245,4,SANDSTING,7.09,0.0,18.5,1.0,,0.08698966950024778
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,83081308,3,PISTOL PEARCE,6.0,0.0,3.3,0.0,,-0.13636363636363638
2025-06-01,Cranbourne,R3 1609m Pace M,3,244391604,84182825,2,FORESIGHT,2.85,1.0,1.66,1.0,,-0.2515324455717608
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,10569307,5,FEEL THE BUZZ,12.76,0.0,22.05,0.0,,0.033018432033210365
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,38177367,4,ILLAWONG DANNY,7.62,0.0,5.9,1.0,,-0.038257929623203873
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,38744569,7,OCEANIQUE,14.89,0.0,9.71,0.0,,-0.035827444514147336
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,50089707,8,DANCINGONSTARLIGHT,3.26,1.0,3.29,1.0,,0.0027970984765137152
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,58883821,2,HIGHVIEW HAMMER,5.83,0.0,2.58,0.0,,-0.21607031260387993
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,67857292,6,MIDNITE DESIRE,9.08,0.0,140.2,0.0,,0.10299949097261935
2025-06-01,Cranbourne,R4 1609m Pace M,4,244391606,74040189,3,OH NO NEVER AGAIN,7.45,0.0,60.86,0.0,,0.11779703445248971
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,537530,1,ATA RANGI,4.61,0.0,4.85,1.0,,0.010734172686003046
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,38352138,6,JILLIBY SELWOOD,21.29,0.0,154.02,0.0,,0.04047774535207344
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,40878758,3,STRAPPING RED,9.35,0.0,44.0,0.0,,0.08422459893048129
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,62137053,5,HOORAH PHILTRA,9.28,0.0,33.11,0.0,,0.07755626490590405
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,68826430,7,OUR SAYDIE KAY,6.25,0.0,5.1,0.0,,-0.03607843137254904
2025-06-01,Cranbourne,R5 1609m Pace M,5,244391608,72950995,4,SOHO DARKNSTORMY,2.77,1.0,1.78,1.0,,-0.20078692248407903
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,27922078,4,OUR BELLA LUCIA,12.42,0.0,32.0,0.0,,0.04926529790660225
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,38352109,2,CHASING THE WIND,4.53,0.0,3.5,1.0,,-0.06496373383790602
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,38533756,3,MARTHA LAVINIA,6.66,0.0,78.66,0.0,,0.13743720837542348
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,41234537,1,ALPHA CRUCIS,12.3,0.0,34.56,1.0,,0.0523656278229449
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,46626013,8,BLAZIN HEAVEN,12.29,0.0,12.43,0.0,,0.0009164420838060211
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,49145379,6,JUDES DUDE,24.42,0.0,30.0,0.0,,0.007616707616707616
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,53751776,5,INEXORABLE,9.49,0.0,15.65,0.0,,0.04147631439854295
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,68639660,7,DELIGHTFUL CHARM,9.99,0.0,7.2,0.0,,-0.0387887887887888
2025-06-01,Cranbourne,R6 2080m Pace M,6,244391610,84182826,9,CAN BE A RUEBE,7.16,1.0,2.78,1.0,,-0.22004742574655364
2025-06-01,Globe Derby,R1 1800m Pace M,1,244401298,1072502,1,DEADLINE,18.15,0.0,23.73,0.0,9.48,0.012955668627430493
2025-06-01,Globe Derby,R1 1800m Pace M,1,244401298,4438966,11,JAMIESON,6.01,0.0,5.6,0.0,1.95,-0.012182077489897775
2025-06-01,Globe Derby,R1 1800m Pace M,1,244401298,8691103,5,LUV ME OR HATE ME,28.48,0.0,48.12,1.0,6.4,0.014330979666937527
