Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Ryan Spice,1/02/2025,Albion Park,EXPERT TIPS,FALSE,Harness,1,2,BACK,WIN,2,2. Jamaican Rock,3,BEST BET,238954937,50142611,7,0,2.07,-3,-3,-3
Ryan Spice,1/02/2025,Albion Park,EXPERT TIPS,FALSE,Harness,4,9,BACK,PLACE,1.8,9. Thesunandthemoon,2,,238954947,79524413,7,0,1.65,-2,0,0
Ryan Spice,1/02/2025,Albion Park,EXPERT TIPS,FALSE,Harness,5,8,BACK,PLACE,2,8. Zoom Party,2,,238954950,58079660,7,1,2.6,2.98,2.98,0
Ryan Spice,1/02/2025,Albion Park,EXPERT TIPS,FALSE,Harness,7,1,BACK,WIN,1.8,1. Not As Promised,3,BEST BET,238954955,52505315,7,1,1.89,2.48,2.48,2.48
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,1,9,BACK,WIN,8.5,9. Royal Splendour,1,,238912363,53409340,7,1,17.53,15.37,15.37,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,1,9,BACK,PLACE,8.5,9. Royal Splendour,1,,238912364,53409340,7,1,3.77,2.58,0,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,2,3,BACK,WIN,4.2,3. King Adviso,2,,238912372,46675514,7,0,6.4,-2,-2,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,2,3,BACK,PLACE,4.2,3. King Adviso,2,,238912373,46675514,7,0,2.32,-2,0,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,5,9,BACK,WIN,4.2,9. Rocket Juice,1,,238912399,70139358,7,0,6,-1,-1,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,5,5,BACK,WIN,3.8,5. Just Saint James,2,,238912399,79525334,7,1,4.87,7.2,7.2,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,6,7,BACK,WIN,2.6,7. Stormageddon,4,BEST BET,238912408,67325552,7,0,2.58,-4,0,-4
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,7,4,BACK,WIN,3.3,4. Lost City,1,,238912417,68825782,7,0,4.09,-1,-1,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,7,7,BACK,WIN,9.3,7. Ex Sport Girl,1,,238912417,50142563,7,0,18.2,-1,-1,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,7,7,BACK,PLACE,9.3,7. Ex Sport Girl,1,,238912418,50142563,7,0,4.2,-1,0,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,8,1,BACK,WIN,2.9,1. Boab Boy,3,,238912426,64737965,7,0,3.92,-3,-3,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,8,1,BACK,PLACE,2.9,1. Boab Boy,3,,238912427,64737965,7,0,1.62,-3,0,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,10,3,BACK,WIN,2.2,3. Bonjoy,4,,238912444,3037343,7,1,2.26,4.69,4.69,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,11,2,BACK,WIN,4.2,2. Sonoftheboss,2,,238912453,67533409,7,0,5.12,-2,-2,0
Terry Leighton,1/02/2025,Ascot,EXPERT TIPS,FALSE,Thoroughbred,11,2,BACK,PLACE,4.2,2. Sonoftheboss,2,,238912454,67533409,7,0,1.99,-2,0,0
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,6,8,LAY,WIN,$3.30,8. Champagne Style,3,,238955212,42485675,7,0,3.78,1,0,0
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,1,9,BACK,WIN,4,9. Manhattan Ruby ,1,,238955197,79528624,7,0,9.71,-1,-1,0
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,2,4,BACK,WIN,2.2,4. Miss Stefani,2,,238955200,49785920,7,1,2.83,3.4,3.4,0
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,3,5,BACK,WIN,1.2,5. Freyja,5,BEST BET,238955203,16425408,7,1,1.27,1.26,1.26,1.26
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,4,12,BACK,WIN,4,12. Callmewhatuwant,1,,238955206,55831172,7,0,2.99,-1,0,0
Scott Hill,1/02/2025,Bunbury,EXPERT TIPS,FALSE,Harness,5,3,BACK,WIN,2,3. Major Jay,2,,238955209,52621873,7,0,2.04,-2,-2,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,2,7,BACK,WIN,3.9,7. Chassagne,1,,238876476,51203933,7,1,5.6,4.28,4.28,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,3,4,BACK,WIN,3.2,4. Thesecondatportsea,2,,238876485,68599495,7,0,4.88,-2,-2,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,4,2,BACK,WIN,1.95,2. Torabella,1,,238876494,79524464,7,1,1.68,0.63,0,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,6,3,BACK,WIN,1.65,3. Fukubana,3,BEST BET,238876512,57809792,7,1,1.93,2.59,2.59,2.59
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,7,11,BACK,WIN,7,11. Blakemore Avenue,1,,238876521,79524479,7,0,14.5,-1,-1,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,7,11,BACK,PLACE,7,11. Blakemore Avenue,1,,238876522,79524479,7,0,3.77,-1,0,0
The Leg Up,1/02/2025,Doomben,LAY OF THE DAY,FALSE,Thoroughbred,8,5,LAY,WIN,5.5,5. Slippin Jimmy,1,,238876530,62632768,7,0,4.81,0.24,0.24,0
Linton Chataway,1/02/2025,Doomben,EXPERT TIPS,FALSE,Thoroughbred,9,11,LAY,WIN,6,11. Atmosphere,1,BEST BET,238876539,8881993,7,0,11,0.09,0,0.09
Brett & Darren Carroll,1/02/2025,Melton,EXPERT TIPS,FALSE,Harness,6,8,BACK,WIN,$2.00,8. Leap To Fame,2,,238956037,41817529,7,0,1.98,-2,0,0
Brett & Darren Carroll,1/02/2025,Melton,EXPERT TIPS,FALSE,Harness,9,10,BACK,WIN,$1.40,10. Catch A Wave,3,BEST BET,238956043,11492133,7,0,2.06,-3,-3,-3
Brett Carroll,1/02/2025,Melton,EXPERT TIPS,FALSE,Harness,6,8,BACK,WIN,2,8. Leap To Fame,2,,238956037,41817529,7,0,1.98,-2,0,0
Brett Carroll,1/02/2025,Melton,EXPERT TIPS,FALSE,Harness,9,10,BACK,WIN,1.4,10. Catch A Wave,3,BEST BET,238956043,11492133,7,0,2.06,-3,-3,-3
Will Norman,1/02/2025,Menangle,EXPERT TIPS,FALSE,Harness,3,2,BACK,WIN,3,2. He Aint Fakin,2,,238955983,35620923,7,0,3.8,-2,-2,0
Will Norman,1/02/2025,Menangle,EXPERT TIPS,FALSE,Harness,4,8,LAY,PLACE,3,8. Ignite The Fire,2,,238955987,36965321,7,0,3.45,0.76,0,0
Will Norman,1/02/2025,Menangle,EXPERT TIPS,FALSE,Harness,5,5,BACK,WIN,2.5,5. Nyack,2,BEST BET,238955989,70868028,7,1,2.39,2.59,0,2.59
Lachlan Mosley,1/02/2025,Morphettville,EXPERT TIPS,FALSE,Thoroughbred,8,7,BACK,WIN,,7. Global Turn ,2,,238873920,66032320,7,0,2.23,-2,0,0
Lachlan Mosley,1/02/2025,Morphettville,EXPERT TIPS,FALSE,Thoroughbred,9,8,BACK,WIN,,8. Fine Future ,3,BEST BET,238873929,79524119,7,1,3.21,6.17,0,6.17
Joshua Ingram,1/02/2025,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,1,1,BACK,WIN,,1. Barracuda,4,BEST BET,238913891,602519,10,0,3.8,-4,0,-4
Joshua Ingram,1/02/2025,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,,4. Miss Jones,2,,238913911,631726,10,0,3.86,-2,0,0
Mitch Lewis,1/02/2025,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,5,3,BACK,WIN,3,3. Lilac,3,BEST BET,238872270,79524577,10,0,3.2,-3,-3,-3
Mitch Lewis,1/02/2025,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,7,11,LAY,WIN,10,11. Step Aside,1,BEST BET,238872288,27213551,10,0,4.04,0.3,0.3,0.3
Mitch Lewis,1/02/2025,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,8,5,BACK,WIN,3,5. Willaidow,2,,238872297,53751294,10,1,5.51,8.12,8.12,0
Jackson Oldham,1/02/2025,Sandown,EXPERT TIPS,FALSE,Thoroughbred,4,9,LAY,WIN,6.5,9. Quebeck,3,BEST BET,238872169,79021865,7,0,4.54,0.79,0.79,0.79
Glenn Ingram,1/02/2025,Sandown,LATE MAIL,FALSE,Thoroughbred,9,9,BACK,WIN,3,9. Shes Bulletproof,2,BEST BET,238872214,63858917,7,1,4.3,6.14,6.14,6.14
Jackson Oldham,1/02/2025,Sandown,EXPERT TIPS,FALSE,Thoroughbred,9,9,BACK,WIN,3.1,9. Shes Bulletproof ,2,BEST BET,238872214,63858917,7,1,4.3,6.14,6.14,6.14
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,3,4,BACK,WIN,2,4. Salim Shady,3,BEST BET,238958806,78290528,7,1,3.89,8.06,8.06,8.06
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,5,7,LAY,WIN,3,7. King Tide,3,BEST BET,238958816,78212884,7,0,3.19,1.27,0,1.27
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,7,8,LAY,WIN,6.5,8. Happy Bandit,2,,238958826,78945524,7,0,4.6,0.52,0.52,0
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,8,8,LAY,WIN,3.5,8. Zipping Papalii,3,BEST BET,238958831,79524804,7,0,4.8,0.73,0,0.73
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,9,8,BACK,WIN,3.4,8. August Bob,2,BEST BET,238958836,58534325,7,1,3.05,3.81,0,3.81
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,11,7,BACK,WIN,5,7. Noemie,4,BEST BET,238958846,77340682,7,0,7.65,-4,-4,-4
Joe Lannutti,1/02/2025,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,11,7,BACK,PLACE,5,7. Noemie,4,BEST BET,238958847,77340682,7,0,2.1,-4,0,-4
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,1,4,BACK,WIN,,4. Nova Baxter ,2,,239003647,36513971,7,1,2.89,3.52,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,2,5,BACK,WIN,,5. Windy Hanover ,3,BEST BET,239003649,51456588,7,0,3.35,-3,0,-3
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,3,8,BACK,WIN,,8. Custom Harley ,2,,239003651,63326374,7,0,4.68,-2,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,4,10,BACK,WIN,,10. Post Keg ,2,BEST BET,239003653,79523315,7,0,3.48,-2,0,-2
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,5,10,BACK,WIN,,10. Gordons Bay ,1,,239003655,36621018,7,0,24.12,-1,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,5,10,BACK,PLACE,,10. Gordons Bay ,1,,239003656,36621018,7,0,3.48,-1,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,5,9,BACK,WIN,,9. The Croupier ,2,,239003655,23483781,7,0,16.5,-2,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,6,7,BACK,WIN,,7. Arden Roanoke ,2,,239003657,26207041,7,0,3.78,-2,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,7,8,BACK,WIN,,8. Rocks Roy ,1,,239003659,22126847,7,0,10.31,-1,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,8,9,BACK,WIN,,9. Diamondsnblue ,2,,239003661,62033146,7,1,7.95,12.93,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,9,6,BACK,WIN,,6. Debt Till We Part ,1,,239003663,13224457,7,0,8.02,-1,0,0
Jamie Cockshutt,2/02/2025,Hobart,EXPERT TIPS,FALSE,Harness,9,4,BACK,WIN,,4. Remember Me Now ,1,,239003663,40297606,7,0,17.06,-1,0,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,1,8,BACK,WIN,3.9,8. Manhattan Nights,1,,238956203,383889,7,0,5.3,-1,-1,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,1,8,BACK,PLACE,3.9,8. Manhattan Nights,1,,238956204,383889,7,0,2.03,-1,0,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,4.5,4. The Last Hurrah,1,,238956221,887691,7,0,6.6,-1,-1,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,PLACE,4.5,4. The Last Hurrah,1,,238956222,887691,7,0,2.02,-1,0,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,5,7,BACK,WIN,5.5,7. Cherokee Dancer,1,,238956227,1254964,7,0,8,-1,-1,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,5,7,BACK,PLACE,5.5,7. Cherokee Dancer,1,,238956228,1254964,7,1,2.44,1.34,0,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,7,4,BACK,WIN,6.5,4. Did You Decide,1,,238956239,79523346,7,0,13,-1,-1,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,7,4,BACK,PLACE,6.5,4. Did You Decide,1,,238956240,79523346,7,0,3.9,-1,0,0
Stephen Christie,2/02/2025,Launceston,EXPERT TIPS,FALSE,Thoroughbred,9,6,LAY,WIN,4.8,6. Periwinkle,1,,238956251,6522994,7,0,4.3,0.28,0.28,0
Chris Camilleri,2/02/2025,Sale,EXPERT TIPS,FALSE,Thoroughbred,2,10,BACK,WIN,5,10.  Made The Effort ,1,,238956266,53641556,7,0,7.67,-1,-1,0
Chris Camilleri,2/02/2025,Sale,EXPERT TIPS,FALSE,Thoroughbred,4,2,BACK,WIN,2.2,2. Lunar Module ,3,BEST BET,238956282,2291072,7,1,1.27,0.75,0,0.75
Chris Camilleri,2/02/2025,Sale,EXPERT TIPS,FALSE,Thoroughbred,7,4,BACK,WIN,2.7,4.  Eugenius ,2,,238956306,4745689,7,0,2.46,-2,0,0
Glenn Ingram,2/02/2025,Sale,LATE MAIL,FALSE,Thoroughbred,8,1,BACK,WIN,2.5,1. Slane,3,BEST BET,238956314,64546206,7,0,3.3,-3,-3,-3
Joshua Ingram,2/02/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,,3. Bengal,2,,238954309,75018529,10,1,2.48,2.66,0,0
Joshua Ingram,2/02/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,8,12,BACK,WIN,,12. Ohellyeah,2,BEST BET,238954329,79561763,10,0,5.3,-2,0,-2
Joshua Ingram,2/02/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,8,12,BACK,PLACE,,12. Ohellyeah,2,BEST BET,238954330,79561763,10,1,2.01,1.82,0,1.82
Joshua Ingram,3/02/2025,Muswellbrook,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,,3. Touch Of Navy,2,,239006133,59996206,10,0,3.17,-2,0,0
Joshua Ingram,3/02/2025,Muswellbrook,EXPERT TIPS,FALSE,Thoroughbred,6,4,BACK,WIN,,4. Princess Regent,3,BEST BET,239006143,79562788,10,0,4.96,-3,0,-3
The Leg Up,3/02/2025,Muswellbrook,LAY OF THE DAY,FALSE,Thoroughbred,7,2,LAY,WIN,5.5,2. Oenology,1,,239006148,79562790,10,1,4.87,-1,-1,0
Scott Hill,3/02/2025,Pinjarra,EXPERT TIPS,FALSE,Harness,1,9,LAY,WIN,$2.80,9. Quiggley,3,,239058613,79573611,7,1,2.83,-3,0,0
