Date,Track,Race Name,Race,MarketId,SelectionId,Rug,Dog,Rated Price,Early Speed,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_VALUE
2026-06-01,Angle Park,R1 342m Mdn,1,258765505,99026402,1,Regal Mack,6.07,0.23356259282531244,0.0,27.0,0.0,,0.12770760876197448
2026-06-01,Angle Park,R1 342m Mdn,1,258765505,99026403,3,Redeemer Lee,5.9,0.3141731483399183,0.0,47.8,0.0,,0.1485710233316786
2026-06-01,Angle Park,R1 342m Mdn,1,258765505,99026404,5,Adhana Leo,3.4,0.41713154591742485,1.0,2.56,0.0,,-0.09650735294117646
2026-06-01,Angle Park,R1 342m Mdn,1,258765505,99026405,7,Just On Fire,2.69,0.3760519247990681,0.0,1.97,0.0,,-0.1358670013020587
2026-06-01,Angle Park,R10 342m FFA,10,258765550,69932702,1,Grand Chief,3.06,0.6205943687576123,1.0,1.52,0.0,,-0.3310973512211903
2026-06-01,Angle Park,R10 342m FFA,10,258765550,70666254,3,Right Side Up,3.5,0.5982160638512435,0.0,5.02,0.0,,0.08651109846328967
2026-06-01,Angle Park,R10 342m FFA,10,258765550,90288883,5,Loving It Sweet,3.35,0.6470892757212432,0.0,8.6,0.0,,0.1822283929191253
2026-06-01,Angle Park,R10 342m FFA,10,258765550,77340791,7,Indie Or Jill,11.29,0.4853295760983977,0.0,44.69,0.0,,0.06619758870328239
2026-06-01,Angle Park,R2 342m Gr6,2,258765510,85713631,1,Agent Twenty One,2.46,0.5626618948650284,1.0,1.95,0.0,,-0.10631644777986249
2026-06-01,Angle Park,R2 342m Gr6,2,258765510,99026407,5,Molley Macallan,2.22,0.6131884489497759,0.0,2.4,0.0,,0.033783783783783716
2026-06-01,Angle Park,R2 342m Gr6,2,258765510,92786779,7,Tommy Fire,7.03,0.4915752128242826,0.0,14.5,0.0,,0.07328199342718397
2026-06-01,Angle Park,R3 342m Gr5,3,258765515,78464248,1,Minh Jack,5.32,0.4697635069490586,0.0,7.38,0.0,2.66,0.052468569798479914
