LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,43557335,Cumhacht,7.67,12.0,0.0,3.45,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,57631550,Rukaana,4.75,5.22,1.0,2.22,1.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,67132044,Saucats,12.13,22.0,0.0,5.7,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,74050780,Flagon Dry,9.37,9.16,0.0,3.16,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,72781661,The Padster,20.38,32.0,0.0,7.91,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,77352429,Away For The Night,8.79,4.5,0.0,1.9,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,45206684,El Gavilan,30.71,14.2,0.0,3.63,1.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,78928899,Midnight View,17.75,11.0,0.0,3.1,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,81236778,Linden Lane,18.19,32.41,0.0,6.2,1.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,83421519,Delta Blues Belle,15.47,42.0,0.0,9.78,0.0
2026-01-01,2026-01-01 21:49:00,1.0,Windsor,35100715,252204751,252204752.0,Download The Racecourse App Raceday Ready Novices' Limited Handicap Hurdle (Class G),2m Nov Hcap Hrd,1,84484372,This Sway,10.17,15.04,0.0,3.8,0.0
2026-01-01,2026-01-01 22:24:00,1.0,Windsor,35100715,252204756,252204758.0,Oliver Jorg Ties Novices' Hurdle (GBB Race) (Class C),2m6f Nov Hrd,2,76678359,Assertive Walk,5.94,10.5,0.0,2.9,1.0
2026-01-01,2026-01-01 22:24:00,1.0,Windsor,35100715,252204756,252204758.0,Oliver Jorg Ties Novices' Hurdle (GBB Race) (Class C),2m6f Nov Hrd,2,80913574,Fountains Blenhein,2.59,1.95,1.0,1.28,1.0
2026-01-01,2026-01-01 22:24:00,1.0,Windsor,35100715,252204756,252204758.0,Oliver Jorg Ties Novices' Hurdle (GBB Race) (Class C),2m6f Nov Hrd,2,82579260,Pottersville,2.6,2.81,0.0,1.43,0.0
2026-01-01,2026-01-01 22:24:00,1.0,Windsor,35100715,252204756,252204758.0,Oliver Jorg Ties Novices' Hurdle (GBB Race) (Class C),2m6f Nov Hrd,2,89454942,Ignore The Door,16.61,25.0,0.0,5.3,0.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,39235827,I Spy A Diva,10.4,6.1,0.0,2.1,1.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,50123865,Lets Go To Vegas,9.01,6.0,0.0,2.06,0.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,52520004,Ring O Roses,25.44,72.33,0.0,13.32,0.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,54117684,Looking As You Are,7.73,9.57,0.0,2.64,0.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,62597326,Game Colours,4.25,4.52,0.0,1.69,1.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,69520147,Springtime Legend,9.15,41.01,0.0,7.56,0.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,13609502,Easy Love,8.69,7.69,1.0,2.7,1.0
2026-01-01,2026-01-01 22:59:00,1.0,Windsor,35100715,252204762,252204764.0,DJB Property Services Windsor Mares' Handicap Hurdle (Class E),2m4f Hcap Hrd,3,79471556,Bobbi With An I,6.08,5.87,0.0,1.94,0.0
2026-01-01,2026-01-01 23:34:00,1.0,Windsor,35100715,252204768,252204770.0,Free Digital Racecard At raceday-ready.com Novices' Handicap Chase (GBB Race) (Class E),2m Nov Hcap Chs,4,53761581,Norn Iron,2.12,1.58,0.0,1.19,0.0
2026-01-01,2026-01-01 23:34:00,1.0,Windsor,35100715,252204768,252204770.0,Free Digital Racecard At raceday-ready.com Novices' Handicap Chase (GBB Race) (Class E),2m Nov Hcap Chs,4,62959883,Bond Broker,4.15,7.4,0.0,2.37,1.0
2026-01-01,2026-01-01 23:34:00,1.0,Windsor,35100715,252204768,252204770.0,Free Digital Racecard At raceday-ready.com Novices' Handicap Chase (GBB Race) (Class E),2m Nov Hcap Chs,4,68799512,Koukeo,7.0,7.48,1.0,2.36,1.0
2026-01-01,2026-01-01 23:34:00,1.0,Windsor,35100715,252204768,252204770.0,Free Digital Racecard At raceday-ready.com Novices' Handicap Chase (GBB Race) (Class E),2m Nov Hcap Chs,4,74861737,Admiral Stewart,6.87,12.41,0.0,3.15,0.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,38357068,Shantou Lucky,5.23,13.0,0.0,5.3,0.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,28434123,Tax For Max,10.98,23.94,0.0,8.8,0.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,8966922,Toothless,14.09,9.32,1.0,4.38,1.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,48188391,Yes Day,8.17,6.54,0.0,3.35,0.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,55345394,Joe Cotton,6.87,4.66,0.0,2.3,1.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,64422021,Kalif DAiry,6.11,3.5,0.0,2.09,0.0
2026-01-01,2026-01-02 00:09:00,1.0,Windsor,35100715,252204772,252204773.0,Fitzdares Handicap Chase (GBB Race) (Class C),2m4f Hcap Chs,5,67636944,Mister Cessna,4.65,7.94,0.0,3.82,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,18241613,Stream Of Stars,24.0,23.43,0.0,5.6,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,39352345,Thanksforthehelp,24.98,69.64,0.0,12.5,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,41564632,Rambo T,32.43,102.31,0.0,16.5,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,58448,Guard Duty,10.4,6.59,0.0,2.53,1.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,51403766,Act Of Authority,9.95,13.34,0.0,3.62,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,52748557,Idy Wood,10.33,18.39,0.0,4.9,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,52951407,East India Express,13.76,18.5,0.0,5.25,1.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,13621934,Listentoyourheart,7.62,7.94,1.0,2.94,1.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,61566073,Wellington Arch,9.03,5.3,0.0,2.27,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,62271591,Minella Missile,21.39,16.0,0.0,4.6,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,62959880,Hartington,6.23,5.51,0.0,2.28,0.0
2026-01-01,2026-01-02 00:50:00,1.0,Windsor,35100715,252204785,252204786.0,Fitzdares New Year's Day Handicap Hurdle (GBB Race) (Class B),2m4f Hcap Hrd,6,76268902,Castle Carrock,13.83,17.23,0.0,4.75,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,26924505,Flintara,9.73,11.5,0.0,4.2,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,27382020,Felton Bellevue,13.75,24.0,0.0,7.73,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,36245492,Spotty Dog,14.95,7.31,0.0,3.11,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,41593771,Limetree Boy,12.43,10.5,0.0,4.5,1.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,54315169,All Authorized,4.62,8.62,0.0,4.1,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,63031703,Bridget Mary,5.08,5.13,0.0,2.61,0.0
2026-01-01,2026-01-02 01:22:00,1.0,Windsor,35100715,252204778,252204779.0,attheraces.com/marketmovers Handicap Chase (Class G),3m Hcap Chs,7,2265574,Fortune Dancer,3.79,3.05,1.0,2.16,1.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,39862570,Eco Pete,33.32,159.07,0.0,12.5,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,40562998,Mr Rango,11.34,65.0,0.0,5.8,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,44401867,Ehteyat,29.15,28.34,0.0,3.2,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,77277086,Quietrunsthedon,336.1,1000.0,0.0,130.0,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,80416243,Arslan,3.2,1.51,0.0,1.08,1.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,81788419,Jaynemax,114.08,1000.0,0.0,46.0,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,83355822,Only For Our Man,7.49,9.9,0.0,1.75,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,83617685,Ballyteigue Bay,191.84,1000.0,0.0,97.63,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,83653776,Stede Bonnet,3.3,5.81,1.0,1.38,1.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,91080743,The Cobblers Wife,239.23,1000.0,0.0,142.58,0.0
2026-01-01,2026-01-01 22:05:00,35.0,Tramore,35100740,252205173,252205174.0,David Flynn Construction Maiden Hurdle (Class E),2m1f Mdn Hrd,1,93214691,Marian Avenue,28.37,272.98,0.0,22.45,0.0
