LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,55206861,2,On Patrol,LOSER,18.5,WINNER,3.68,1639.25,24,9.4,19.5,16.5,4061.46,860,1.47,860,13.54,189.27,256.86,4.1,3.45,3.65,3.66,1236.49,15.5,16,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,93168713,3,Helluva Goddess,LOSER,3.94,WINNER,1.56,30079.81,5.3,3.5,3.95,3.93,15633.8,860,1.18,510,3.34,1826.53,1145.74,2.82,1.51,1.56,1.6,2505.32,4,4.1,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,677253,4,Desert Dancing,LOSER,5.06,LOSER,1.82,22566.81,6.4,4.3,5.1,5.19,12016.02,480,1.5,110,6.64,552.69,2795.88,1.91,1.53,1.84,1.82,1739.11,5.2,5.5,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,67858320,5,Define Beautiful,LOSER,3.38,LOSER,1.65,39747.96,5.3,3.25,3.4,3.83,22011.73,1000,2.32,230,5.14,1458.69,1091.78,1.71,1.58,1.65,1.63,1446.79,3.65,3.8,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,45489469,6,Hammarmill,LOSER,34.44,LOSER,5.03,1645.84,36,16.5,34,27.1,1685.63,860,25,510,52.39,33.47,156.3,5.3,4.5,5.3,4.91,218.17,29,30,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,65823468,7,Heyfield Boomer,LOSER,52.32,LOSER,10,606.28,60,30,55,45.27,814.16,860,42,860,66.24,49.22,77.03,10,7.4,10,8.77,117.65,48,50,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,79804401,8,Naughty Tortie,LOSER,6.8,LOSER,2.21,3978.81,8.4,6,6.8,6.62,7871.41,860,3.05,510,12.44,199.05,2412.58,2.36,2.14,2.34,2.21,1697.69,6.2,6.6,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,2229119,9,Later Alligator,WINNER,190,WINNER,19.5,287.51,300,75,190,125.64,219.89,580,1.01,1.35,2.66,1271.19,97.75,21,12,21,18.04,89.03,160,180,1.02,0.98
2026-01-01,14:48:00.000,14:48:33.000,Ascot,WA,1,252195024,R1 1200m Hcap,252195025,Thoroughbred,1200,Hcap,93168714,10,Elvira Star,LOSER,50,LOSER,7.2,930.61,55,28,50,42.89,616.94,860,1.13,14,20.4,124.96,241.32,8.2,7,7.6,7.45,314.22,50,55,1.02,0.98
2026-01-01,15:28:00.000,15:30:14.000,Ascot,WA,2,252195033,R2 1000m Hcap,252195034,Thoroughbred,1000,Hcap,63610260,1,King Cartel,LOSER,24,LOSER,5.5,2028.19,32,19.5,25,25.86,1806.05,600,7,600,18.05,181.31,69.42,5.7,4,5.6,5.52,280.33,26,27,1.04,0.98
