Date,Track,Race Name,Race,MarketId,SelectionId,Rug,Dog,Rated Price,Early Speed,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_VALUE
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874133,1,Error Code,5.95,0.45835315947147603,0.0,7.91,0.0,4.7,0.041644976574700676
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874134,2,Master Kilcoy,6.38,Unknown,1.0,5.42,1.0,3.22,-0.027762033106224465
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874135,4,Sebon Star,6.83,0.717700985998701,0.0,45.83,0.0,14.5,0.12459311562336971
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874136,5,Kilcoy Gem,7.71,Unknown,0.0,8.87,0.0,3.31,0.016962114532291628
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874137,7,Shes Got Design,7.34,0.47136406971392414,0.0,2.94,1.0,1.7,-0.2038962724054199
2025-12-01,Angle Park,R1 342m Mdn,1,251174349,91874138,8,Easy Aces,3.8,0.8314193162406003,0.0,4.83,0.0,2.18,0.056118557262722024
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,85587562,1,Hayride Ramps,8.85,0.5693026706060406,0.0,10.5,0.0,3.47,0.017756255044390643
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,59917983,2,Lets Go Pies,16.48,0.44648126207254163,0.0,75.0,0.0,20.0,0.0473462783171521
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,91874142,4,Haras Kitana,2.65,0.5632386087297185,1.0,3.97,1.0,2.02,0.1254693218002947
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,89110970,5,Trophy Darts,3.76,0.36966642379899695,0.0,1.95,0.0,1.45,-0.24686306601200225
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,76248881,7,Ivory Pygmy,14.49,0.4090622102271539,0.0,10.5,1.0,3.35,-0.026224982746721873
2025-12-01,Angle Park,R10 342m Gr6,10,251174394,82018991,8,All The Bling,8.73,0.7043311784845434,0.0,25.98,0.0,5.79,0.07605639019176791
2025-12-01,Angle Park,R2 342m Gr6,2,251174354,91874139,1,Pants,7.0,0.7692128475750346,0.0,18.5,0.0,3.91,0.08880308880308879
2025-12-01,Angle Park,R2 342m Gr6,2,251174354,74824293,2,Road Less Travel,24.39,0.5544174154977716,0.0,22.66,0.0,7.6,-0.003130216650798462
2025-12-01,Angle Park,R2 342m Gr6,2,251174354,91874140,4,Roll On Coaster,3.79,0.5561143614555517,0.0,4.6,1.0,2.16,0.04646093839623722
2025-12-01,Angle Park,R2 342m Gr6,2,251174354,89720184,6,Hasty Holly,5.96,0.4976462375046754,0.0,5.7,0.0,2.28,-0.007653361591899194
2025-12-01,Angle Park,R2 342m Gr6,2,251174354,91874141,8,Canya Nameless,2.6,0.6731622885810653,1.0,2.05,1.0,1.38,-0.10318949343339595
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,83835807,1,Rock On Bub,4.06,0.47382330012411383,0.0,11.62,0.0,4.5,0.16024689892575228
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,77767967,2,Paw Electra,6.43,0.5113505001790908,0.0,13.26,0.0,4.4,0.0801062140372359
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,89267246,4,Zipping Norris,6.52,0.47980007073205555,0.0,11.0,0.0,4.78,0.06246514221974345
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,87125059,5,Toby Keeping,5.01,0.5856398703381694,0.0,2.16,1.0,1.53,-0.2633621645597693
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,72479333,7,Vista Cadmium,8.25,0.5001614648733399,0.0,30.97,0.0,8.28,0.08892280897447188
2025-12-01,Angle Park,R3 530m Gr6,3,251174359,77303615,8,Our Little Force,8.04,0.5151822751510174,1.0,3.93,1.0,2.0,-0.13007481675591506
2025-12-01,Angle Park,R4 530m Gr6,4,251174364,72857666,1,Referent Power,5.42,0.5345361260084415,0.0,8.4,1.0,1.47,0.06545422597083114
2025-12-01,Angle Park,R4 530m Gr6,4,251174364,77517976,2,Flying Artie,1.82,0.6923790940292293,1.0,1.19,1.0,1.03,-0.29088558500323214
