LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,52936664,1,Ice Pick Nick,LOSER,35.92,LOSER,5.6,1806.02,40,17.5,34,30.07,1411.32,780,17.5,780,57.89,31.14,295.15,6.4,5,6,5.94,119.3,34,34,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,36841029,2,Speed Dream,LOSER,240,LOSER,20,216.39,270,70,270,174.9,176.01,900,85,900,476.61,1.3,168.56,23,3.5,20,15.92,47.44,210,210,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,49514139,3,Capper Thirtynine,LOSER,10,LOSER,2.2,1666.5,10.5,5.6,9.6,9.14,2383.1,770,9.6,770,15.02,238.01,119.66,2.24,2.18,2.2,2.18,20.88,9.6,9.4,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,78689385,4,The Calabrese,LOSER,3.36,WINNER,1.23,5241.84,4.2,2.7,3.05,2.93,11770.01,120,1.53,120,3.05,1789.48,1807.95,1.38,1.22,1.25,1.26,1474.25,3,2.9,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,79525319,5,Want A Winner,LOSER,2.6,WINNER,1.24,6499.21,3.15,2.52,2.62,2.77,16285.83,180,1.89,170,3.41,1544.08,1129.76,1.31,1.23,1.25,1.26,1000.21,2.9,2.68,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,58883444,7,Sunny Honey,WINNER,14.33,WINNER,2.46,817.74,16.5,11.5,15,13.23,1501.21,50,1.01,1.01,2.04,2160.41,120.01,2.78,2.36,2.48,2.5,149.01,14,13,0.98,1.03
2026-08-01,14:23:00.000,14:23:47.000,Belmont,WA,1,260545589,R1 1200m Hcap,260545590,Thoroughbred,1200,Hcap,94886323,8,Hubbles Dragon,LOSER,13.5,LOSER,3,2204.99,13,8.6,13,10.76,2957.24,380,8.8,210,17.17,251.9,135.12,3,2.68,3,2.88,156.28,11,11,0.98,1.03
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,51958616,2,Odinaka,LOSER,11.74,LOSER,1.58,2624.13,16.5,11.5,12.5,13.07,3438.75,780,10.5,580,16.35,179.67,564.36,1.73,1.56,1.58,1.62,381.21,13.5,12.5,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,43352472,3,Birds The Word,LOSER,16.6,WINNER,1.92,2126.24,19.5,9.14,17,16.67,2558.65,780,5.2,770,13.98,274.4,344.05,1.99,1.88,1.92,1.92,454.66,18.5,17,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,89670913,4,Deel Her In,LOSER,30,LOSER,2.28,829.96,32,12,27,25.51,1809.73,780,8.2,580,35.65,63.71,306.59,2.6,2.2,2.34,2.41,728.89,29,25,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,5352710,5,In Confidence,WINNER,1.25,WINNER,1.03,32084.6,1.66,1.21,1.25,1.25,71067.02,1.37,1.01,1.01,1.19,5859.71,1383.83,1.07,1.03,1.03,1.03,4015.88,1.26,1.23,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,85251285,7,Celebrity Prince,LOSER,270,LOSER,10,392.62,250,38,190,135.81,240.71,990,65,990,253.76,21.03,103.5,11,7.2,9.6,9.16,75.77,220,160,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,1507945,8,Classic Impact,LOSER,80,WINNER,4.8,801.7,80,29,70,59.19,776.33,790,14,790,54.74,64.32,102.99,4.9,3.9,4.8,4.24,104.08,60,48,0.98,1.02
2026-08-01,14:59:00.000,14:59:42.000,Belmont,WA,2,260545598,R2 1400m Hcap,260545599,Thoroughbred,1400,Hcap,43204003,9,Kelora,LOSER,170,LOSER,7,243.43,460,50,170,176.77,193.45,1000,95,1000,278.82,9.23,43.83,7.8,6.4,7,7.25,72.13,200,170,0.98,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,64343968,1,Sinful Living,LOSER,31.88,LOSER,5,1300.07,34,17,30,25.18,1322.91,770,19.5,120,39.48,24.59,231.29,5.6,4.7,5.1,5.28,271.57,25,22,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,79456571,2,Amaroo Star,LOSER,9.98,LOSER,3.2,7446.88,14,7.8,9.8,10.23,5776.62,280,4.6,280,20.11,59.19,222.87,3.2,2.3,3.2,2.98,446.22,9.8,9.4,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,9206370,3,Lord Shiva,LOSER,6.33,WINNER,2.46,6920.08,10,6.2,6.4,6.81,7905.37,50,1.1,38,2.14,2186.64,388.17,2.52,2.4,2.44,2.44,426.53,7.2,6.6,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,4437924,4,Swingman,LOSER,9.58,LOSER,2.54,2398.23,12,7.2,9.4,9.83,4800.88,580,6,480,17.18,101.75,314.69,2.84,2.24,2.54,2.55,419.57,10,9.8,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,48947940,5,Big Me,LOSER,240,LOSER,38,245.19,300,80,250,201.66,183.7,460,460,460,460,0.15,78.77,36,28,36,33.13,70.92,220,190,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,101166143,6,Long Service Leaf,LOSER,2.92,LOSER,1.42,10765.28,3.9,2.34,3,2.8,33649.49,95,1.7,95,3.63,1029.5,355.73,1.46,1.31,1.42,1.42,2317.73,3.05,2.9,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,4547826,7,Girls Day Out,LOSER,8.65,WINNER,2.67,7630.64,12,7.4,8.2,9.59,5882.01,480,2.1,19.5,10.23,186.16,273.84,2.92,2.6,2.68,2.65,568.67,10,9.4,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,78433888,8,Bonnie Lad,LOSER,34,LOSER,5.49,1012.21,38,26,34,31.9,1208.88,770,22,770,73.55,10.94,434.51,6.4,4.8,5.7,5.78,426.54,30,29,0.96,1.02
2026-08-01,15:39:00.000,15:40:04.000,Belmont,WA,3,260545607,R3 1000m Hcap,260545608,Thoroughbred,1000,Hcap,95581770,9,Excess Baggage,WINNER,8.15,WINNER,2.4,3076.42,11,7.6,8,8.41,6602.79,55,1.07,1.1,3.9,878.5,124.59,2.42,2.32,2.38,2.37,205.1,8.8,7.8,0.96,1.02
2026-08-01,16:14:00.000,16:14:20.000,Belmont,WA,4,260545616,R4 1200m Hcap,260545617,Thoroughbred,1200,Hcap,60491791,1,Ruler Rocket,LOSER,30,LOSER,5.95,1070.35,32,22,30,28.54,753.87,770,16.5,770,57.37,24.16,130.02,6,5.9,6,5.95,49.89,30,29,0.95,1.03
