Date,Track,Race Name,Race,MarketId,SelectionId,Rug,Dog,Rated Price,Early Speed,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_VALUE
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,84983433,1,Sky Chaser,27.32,0.46411835321539446,0.0,210.0,0.0,19.5,0.031841316321550586
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,75394208,2,Taz Maniac,49.79,0.3752679450947978,0.0,120.0,0.0,12.0,0.011751020954676306
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,85367422,4,Handover,2.23,0.25669280772884717,1.0,1.16,1.0,1.11,-0.4136384722436988
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,85367423,5,Introduced,2.92,Unknown,0.0,13.0,0.0,1.94,0.2655426765015806
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,85367424,7,Nordic Queen,358.89,0.32343825431091144,0.0,546.86,0.0,85.67,0.0009577474973994711
2025-07-01,Angle Park,R1 342m Mdn,1,245231235,84511789,8,Hayride Ramps,6.67,0.5235714890155625,0.0,17.5,1.0,2.47,0.09278218033840224
2025-07-01,Angle Park,R10 342m Rest,10,245231280,72240219,1,Glenageary,5.99,0.6850859219267202,1.0,5.4,1.0,2.06,-0.018240277004884675
2025-07-01,Angle Park,R10 342m Rest,10,245231280,79560830,2,Aston Baker,5.37,0.5078256644346586,0.0,7.4,0.0,2.48,0.051084604157229874
2025-07-01,Angle Park,R10 342m Rest,10,245231280,85367430,4,Busting,3.13,0.6816664253899956,0.0,1.86,1.0,1.52,-0.21814559071077672
2025-07-01,Angle Park,R10 342m Rest,10,245231280,71180895,5,Crying Tiger,3.47,0.5672723586263486,0.0,12.45,0.0,4.35,0.20786315289978358
2025-07-01,Angle Park,R10 342m Rest,10,245231280,74573132,8,Comeback Ash,25.18,0.6169175656030248,0.0,16.5,0.0,4.75,-0.020892001829253617
2025-07-01,Angle Park,R2 342m Rest,2,245231240,70422110,1,Archer Two,2.85,0.4457119398803594,0.0,3.88,0.0,1.24,0.0931452342195695
2025-07-01,Angle Park,R2 342m Rest,2,245231240,75798316,2,Triston,44.39,0.3757050645214609,0.0,190.0,0.0,23.0,0.017264438410737364
2025-07-01,Angle Park,R2 342m Rest,2,245231240,85367425,4,Imagine The Fun,2.23,0.45438118972126085,1.0,1.42,1.0,1.09,-0.2557948588391335
2025-07-01,Angle Park,R2 342m Rest,2,245231240,84779298,5,Antecedent,7.58,0.46181648165386074,0.0,96.62,0.0,17.06,0.12157629731904057
2025-07-01,Angle Park,R2 342m Rest,2,245231240,82898984,7,Lord Farquaad,274.37,0.35153144897105276,0.0,599.79,0.0,180.0,0.0019774631390573998
2025-07-01,Angle Park,R2 342m Rest,2,245231240,62033351,8,Searing Lass,23.3,0.5019466221473661,0.0,41.24,1.0,6.6,0.018670152316805636
2025-07-01,Angle Park,R3 342m Rest,3,245231245,76660488,1,Pagan Witch,4.89,0.5505687134726615,0.0,7.03,0.0,3.13,0.062251466836549196
2025-07-01,Angle Park,R3 342m Rest,3,245231245,85367426,2,Red Said So,3.11,0.5699202557395139,1.0,2.39,1.0,1.63,-0.09686663348087554
2025-07-01,Angle Park,R3 342m Rest,3,245231245,81849523,4,Weblec Wonder,10.36,0.47832124231441764,0.0,5.05,0.0,2.35,-0.1014947054551015
2025-07-01,Angle Park,R3 342m Rest,3,245231245,85367427,5,Hayride Warner,16.8,0.5234935176458902,0.0,18.5,1.0,8.0,0.0054697554697554635
2025-07-01,Angle Park,R3 342m Rest,3,245231245,85367428,7,Gabby Maisy,11.92,0.5055223685892563,0.0,13.67,0.0,4.2,0.010739727910527644
2025-07-01,Angle Park,R3 342m Rest,3,245231245,76755087,8,Cantara Pearl,4.28,0.5497199176685634,0.0,9.18,0.0,3.91,0.12471239793944576
2025-07-01,Angle Park,R4 342m Rest,4,245231250,63161681,1,Razzle Berries,7.07,0.5131407264622092,0.0,3.67,0.0,2.22,-0.13103684833255613
2025-07-01,Angle Park,R4 342m Rest,4,245231250,71146261,2,Kota Lambai,4.87,0.5758122657015371,1.0,4.6,1.0,2.68,-0.01205249531291852
2025-07-01,Angle Park,R4 342m Rest,4,245231250,83446780,4,Elegant Zephyr,6.52,0.4961377265842259,0.0,14.5,0.0,5.64,0.08440871588745505
2025-07-01,Angle Park,R4 342m Rest,4,245231250,75120444,5,Libra Court,15.66,0.29802240864589935,0.0,15.1,0.0,5.7,-0.0023682051542293636
2025-07-01,Angle Park,R4 342m Rest,4,245231250,51053391,7,Destini Fresco,10.08,0.46838936658661096,0.0,5.7,1.0,2.42,-0.07623224728487886
2025-07-01,Angle Park,R4 342m Rest,4,245231250,76384646,8,Computer Man,2.97,0.5587825535481953,0.0,4.81,1.0,2.36,0.12880012880012875
