Date,Track,Race Name,Race,Market,Selection,Number,Horse,Race_Speed,Speed_Cat,Early_Speed,Late_Speed,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,91872317,1,Chillero,Average,No Data,0.0,Unknown,7.16,0.0,14.0,0.0,2.94,0.06823623304070231
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,78229905,2,Falcon Gold,Average,Off-Pace,0.5833333333333334,3.0,4.67,0.0,3.54,1.0,1.42,-0.06835311339358086
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,66241104,3,Smolenski,Average,Off Midfield,0.3333333333333333,2.0,17.41,0.0,24.81,0.0,3.98,0.017131925783571457
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,3017501,4,Reveillon,Average,Off-Pace,0.6666666666666666,5.0,10.44,0.0,13.5,0.0,2.94,0.021711366538952753
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,2547317,5,Salient,Average,Off Midfield,0.25,1.0,46.59,0.0,80.0,0.0,8.6,0.008963833440652498
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,91872319,7,Dawn On Me,Average,No Data,0.0,Unknown,13.58,0.0,16.5,1.0,4.4,0.01303164189762128
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,90567996,8,This Aint Texas,Average,On-Pace,0.75,4.0,7.18,0.0,9.2,0.0,2.5,0.030580113842800044
2025-12-01,Sapphire Coast,R1 1000m Mdn,1,251126972,91872320,9,Voltage Lass,Average,No Data,0.0,Unknown,3.87,1.0,2.82,1.0,1.71,-0.09621199626147675
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,67007852,1,Princess Halo,Fast,Leader,1.0,4.0,8.61,0.0,10.14,1.0,2.72,0.01752468919448283
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,2652549,2,King Charles,Fast,Off-Pace,0.6110833333333333,1.0,12.93,0.0,18.11,0.0,4.0,0.02212140895438762
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,88069047,4,Hellinda,Fast,On-Pace,0.77775,4.0,3.42,0.0,4.1,1.0,1.44,0.04849522179432317
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,64574711,5,Arctic Desert,Fast,Off-Pace,0.5555833333333333,4.0,8.79,0.0,12.0,0.0,2.89,0.030432309442548364
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,26693493,6,Gorush Lightning,Fast,On-Pace,0.8333333333333334,4.0,56.99,0.0,85.0,0.0,12.39,0.005782232176955709
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,7016662,7,Flip The Switch,Fast,Off-Pace,0.6666666666666666,4.0,4.7,1.0,2.48,1.0,1.29,-0.19045984900480442
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,44562648,8,Walk Up Start,Fast,Midfield,0.5,4.0,25.63,0.0,100.0,0.0,17.5,0.029016777214202108
2025-12-01,Sapphire Coast,R2 1000m Hcap,2,251126978,82343842,9,Noctua,Fast,On-Pace,0.72225,4.0,7.65,0.0,9.66,0.0,2.44,0.027199285511305987
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,91872321,1,Lost In The Echo,Slow,Backmarker,0.0416666666666666,1.0,187.56,0.0,533.49,0.0,43.56,0.0034571778321308136
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,3803372,2,Revoke,Slow,Backmarker,0.1666666666666666,4.0,100.16,0.0,171.39,0.0,18.51,0.004149379430393137
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,829583,3,Strassman,Slow,Off Midfield,0.2916666666666667,5.0,12.73,0.0,13.5,1.0,3.2,0.004480521369759391
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,12741066,4,The Bus,Slow,Midfield,0.4166666666666667,2.0,23.19,0.0,49.76,0.0,7.35,0.023025572337560953
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,91872322,5,Aint Seen Mars,Slow,No Data,0.0,Unknown,16.76,0.0,11.65,0.0,3.4,-0.02617103874952626
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,91872323,7,Macho Grande,Slow,Backmarker,0.125,3.0,16.67,0.0,20.44,0.0,4.4,0.01106432333885473
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,91872324,8,Argantorati,Slow,Midfield,0.5,3.0,9.69,0.0,6.8,1.0,1.91,-0.043859649122807015
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,91872325,9,Go Go Margo,Slow,Backmarker,0.0833333333333333,1.0,181.83,0.0,340.0,0.0,37.52,0.002558466052647754
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,81221397,10,Lady Yarrow,Slow,Off Midfield,0.2083333333333333,5.0,2.34,1.0,2.04,1.0,1.2,-0.06284565108094514
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,89708339,11,Maristela,Slow,Off Midfield,0.25,1.0,79.68,0.0,79.82,0.0,9.96,2.201237925895244e-05
2025-12-01,Sapphire Coast,R3 1400m Mdn,3,251126984,78813201,12,Rose Diamond,Slow,Off-Pace,0.6666666666666666,2.0,5.14,0.0,7.7,0.0,1.92,0.06468239931274952
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,91872326,1,Bombelleistic,Average,Off Midfield,0.3333333333333333,4.0,3.63,1.0,3.75,1.0,1.65,0.00881542699724519
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,1062829,2,Magic Shot,Average,Midfield,0.4444166666666667,4.0,10.05,0.0,10.98,0.0,2.94,0.008427806323573386
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,62431901,3,Fire And Gemstone,Average,On-Pace,0.75,3.0,22.46,0.0,29.92,0.0,6.31,0.011101137613630414
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,55818596,5,Spiele,Average,Off Midfield,0.25,3.0,17.16,0.0,30.0,0.0,5.42,0.02494172494172494
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,68123670,6,Cosmic Ride,Average,Off-Pace,0.5416666666666666,3.0,5.12,0.0,4.6,0.0,1.85,-0.02207880434782611
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,85250386,7,Johntialjo,Average,Midfield,0.5,4.0,5.74,0.0,5.52,1.0,2.0,-0.006943392415290656
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,91872327,9,Too Darn Sassy,Average,Backmarker,0.1666666666666666,4.0,25.31,0.0,17.5,0.0,4.08,-0.017632782073714506
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,84943148,10,Rasloc,Average,Off-Pace,0.6666666666666666,3.0,18.88,0.0,23.68,0.0,5.3,0.01073637196518553
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,652956,11,Go Gazza,Average,Backmarker,0.0833333333333333,4.0,20.18,0.0,13.38,1.0,3.29,-0.02518440167046654
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,91872328,12,Vivek,Average,Off-Pace,0.6041666666666666,4.0,187.51,0.0,501.7,0.0,36.77,0.0033398258624000887
2025-12-01,Sapphire Coast,R4 1400m Hcap,4,251126990,74038913,13,Togoodtobeacod,Average,Midfield,0.3889166666666666,4.0,187.51,0.0,165.55,0.0,27.25,-0.0007074222526917756
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,91157378,1,Ana Carolina,Average,Leader,1.0,3.0,12.12,0.0,14.5,0.0,4.91,0.013542733583703198
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,75672774,3,Kenker,Average,Off-Pace,0.6666666666666666,1.0,9.38,0.0,13.28,0.0,3.8,0.031308603283068295
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,68674065,4,Hard To Go Wrong,Average,Backmarker,0.0416666666666666,4.0,9.29,1.0,18.01,1.0,4.49,0.05211791798480574
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,50853253,5,Breakaway Week,Average,Midfield,0.5,4.0,8.03,0.0,7.8,0.0,2.64,-0.003672126959798197
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,69931517,6,Midnight Affair,Average,Midfield,0.4444166666666667,4.0,4.99,0.0,3.95,1.0,1.74,-0.05276375535881889
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,80677811,7,Nagadec,Average,Off Midfield,0.3333333333333333,4.0,9.49,0.0,8.6,0.0,3.15,-0.010904991790624152
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,91872329,8,Special Prophet,Average,Off-Pace,0.5833333333333334,3.0,12.58,0.0,7.81,0.0,2.83,-0.04854971714955145
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,71940033,10,Sebastians Flyer,Average,Off Midfield,0.2708333333333333,4.0,7.41,0.0,7.2,0.0,2.16,-0.003936122357174998
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,91872331,12,Beograd Boy,Average,Midfield,0.3889166666666666,3.0,30.26,0.0,65.0,0.0,10.5,0.01766231125120748
2025-12-01,Sapphire Coast,R5 1600m Hcap,5,251126996,25762011,14,Never Lose Faith,Average,Off Midfield,0.2083333333333333,3.0,39.05,0.0,29.97,1.0,6.8,-0.007758505411087573
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872332,1,Setta Icon,Average,Backmarker,0.0555833333333333,4.0,5.12,0.0,5.3,0.0,1.86,0.0066332547169811185
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,85505579,2,McTominay,Average,Leader,1.0,3.0,5.11,0.0,5.65,1.0,1.84,0.018703565800183564
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91157498,4,Brass Monkeys,Average,Backmarker,0.0833333333333333,4.0,10.14,0.0,14.02,0.0,3.65,0.027292653211669987
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872333,6,Flying Gabbi,Average,On-Pace,0.75,3.0,135.92,0.0,460.37,0.0,48.22,0.005185103115168401
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872335,8,Kneel Down,Average,Backmarker,0.02775,4.0,25.26,0.0,55.0,0.0,9.2,0.02140646368674872
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872336,9,Star Of Kyeema,Average,Backmarker,0.1110833333333333,3.0,135.92,0.0,190.0,0.0,21.41,0.0020941110870171314
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,84696238,10,You Count,Average,Off-Pace,0.6666666666666666,4.0,7.2,0.0,11.51,0.0,3.5,0.05200791582199055
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872337,11,Casino Shaw,Average,Midfield,0.4166666666666667,4.0,8.88,1.0,4.61,1.0,1.74,-0.10430712708369974
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872338,12,Assertive Sway,Average,Midfield,0.5,3.0,104.41,0.0,117.97,0.0,15.07,0.0011008952917298236
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872339,13,Empress Irene,Average,Backmarker,0.1389166666666666,4.0,5.6,0.0,4.1,0.0,1.99,-0.06533101045296169
2025-12-01,Sapphire Coast,R6 1200m Mdn,6,251127002,91872340,14,Hussy La Vista,Average,Leader,0.9166666666666666,3.0,60.55,0.0,100.0,1.0,16.5,0.006515276630883566
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,51311888,3,Burrowa,Average,Off-Pace,0.5416666666666666,1.0,11.69,0.0,10.39,1.0,3.75,-0.010703191444692076
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,22084905,5,Alesund,Average,Midfield,0.47225,5.0,21.63,0.0,21.0,0.0,5.22,-0.0013869625520110881
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,88111493,6,Brooklyn Lights,Average,Leader,1.0,2.0,11.91,0.0,11.54,0.0,4.1,-0.0026920563963987593
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,79891048,9,Friskee Frog,Average,On-Pace,0.72225,2.0,9.14,0.0,11.81,0.0,3.25,0.024735185291550943
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,51593909,10,Kool Bird,Average,Off-Pace,0.5833333333333334,5.0,13.79,0.0,19.75,0.0,5.2,0.021883404778733455
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,91872343,12,Kickamushu,Average,Midfield,0.40275,2.0,65.72,0.0,160.0,0.0,21.92,0.008966068167985392
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,78535722,13,Alpinova,Average,Backmarker,0.0833333333333333,4.0,10.91,0.0,8.11,1.0,2.56,-0.03164553385450515
2025-12-01,Sapphire Coast,R7 1200m Hcap,7,251127008,75796473,14,Ciao Bella Mia,Average,Midfield,0.4444166666666667,5.0,4.97,0.0,4.98,0.0,1.92,0.00040403060935900736
