LOCAL_RACE_DATE,RACETIME_AEDT,COUNTRY,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,22879699,Thatsy,41.97,44.33,0.0,8.4,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,25436133,So Many Roads,7.24,7.0,0.0,2.48,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,49631193,Tenbobeachway,31.11,19.77,0.0,5.47,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,56063888,Time Was,15.42,21.6,0.0,5.2,1.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,61343323,Empty Nest,4.27,5.86,0.0,1.9,1.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,61343324,Hawkseye View,8.0,4.9,0.0,1.92,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,61833083,Diamond Mix,29.12,33.22,0.0,7.46,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,62959870,Jumper Madrik,5.7,4.88,1.0,2.35,1.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,63094620,Nedzor,9.5,9.87,0.0,3.1,0.0
2025-02-01,2025-02-01 23:00:00,GB,Wetherby,33988645,238925859,238925860.0,William Hill Best Odds Guaranteed Novices' Handicap Chase (Class G),2m3f Nov Hcap Chs,1,44942108,Ileny Royale,14.92,20.41,0.0,5.58,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,25395128,Mythical,226.7,1000.0,0.0,150.0,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,47546974,Isabel De Clare,31.95,59.58,0.0,6.07,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,67203801,Caughtinyourtrance,29.98,28.34,0.0,4.2,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,68612631,Followcato,5.58,5.14,0.0,1.56,1.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,69400759,Bells Of Ufford,21.73,59.64,0.0,6.48,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,73271410,Caramelo Rapido,148.02,461.41,0.0,40.0,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,56686840,Ludor,2.65,1.67,1.0,1.14,1.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,76547443,Skuna Bay,7.31,16.69,0.0,2.98,1.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,76678355,Nube De Trueno,45.08,389.07,0.0,43.03,0.0
2025-02-01,2025-02-01 23:33:00,GB,Wetherby,33988645,238925865,238925866.0,Wilmot-Smith Memorial Maiden Hurdle (GBB Race) (Class E),2m3f Mdn Hrd,2,77441993,A Great Excuse,122.7,427.34,0.0,27.43,0.0
