Date,Track,Race Name,Race,MarketId,SelectionId,Rug,Dog,Rated Price,Early Speed,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_VALUE
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,74265471,1,Horne Francis,6.99,Unknown,1.0,5.6,1.0,1.77,-0.0355099121193542
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,84182137,2,Del Mar Beeper,6.83,Unknown,0.0,6.2,0.0,2.62,-0.014877438246823776
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,84182139,3,Raven Zaylee,7.35,0.45294146970181726,0.0,4.47,1.0,1.72,-0.087659224763731
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,82345243,4,Coco Son,12.1,Unknown,0.0,22.0,0.0,3.79,0.0371900826446281
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,84182141,5,Del Mar Deb,10.76,Unknown,0.0,30.0,0.0,6.55,0.05960346964064437
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,81813732,6,Franky Be Good,9.86,Unknown,0.0,40.0,1.0,6.02,0.07641987829614605
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,84182143,7,All The Spoils,6.18,Unknown,0.0,5.2,0.0,1.9,-0.030495394573064438
2025-06-01,Broken Hill,R1 375m Mdn,1,244391756,84182145,8,Del Mar Ice,7.38,Unknown,0.0,7.2,0.0,2.66,-0.003387533875338744
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,63471420,1,Iceni Lethal,8.56,0.41609747111428763,0.0,21.94,1.0,3.84,0.07124357849359766
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,56127010,2,Nip Of Silver,11.21,0.6152117884904129,0.0,10.83,0.0,2.17,-0.0031300374039469753
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,67154833,3,Camel Camp,8.98,Unknown,0.0,34.0,0.0,4.36,0.08194680990436262
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,59917970,4,Uncontested,6.95,0.4773595232755244,1.0,4.8,1.0,1.7,-0.06444844124700241
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,67194286,5,Ronnys Return,8.42,0.2874115219887785,0.0,45.95,0.0,7.2,0.09700205996913924
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,70855988,6,Flying Petal,6.6,0.8746520467651206,0.0,2.96,0.0,2.09,-0.1863226863226863
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,71512226,7,Harper,9.58,Unknown,0.0,16.0,0.0,3.43,0.04188413361169102
2025-06-01,Broken Hill,R10 375m Gr5,10,244391801,73443738,8,Catch Me Houdini,6.09,0.5107993968086493,0.0,4.6,1.0,1.68,-0.053187691868351566
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,71905142,1,Springvale Rita,3.02,0.472030446287814,1.0,2.99,1.0,1.69,-0.003322332720547494
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,69162494,2,Croatian Comet,6.11,0.6627543284021761,0.0,8.4,0.0,4.0,0.04461850206531057
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,65292953,4,Piccolo Bale,5.21,0.5333986881447886,0.0,3.02,0.0,1.79,-0.139187248160059
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,41844342,5,Kruger Lass,6.03,0.35591031859879535,0.0,6.8,1.0,3.05,0.018778655740903316
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,62522833,7,Trunkey Shearer,11.4,0.28597633809069944,0.0,12.5,0.0,4.2,0.0077192982456140286
2025-06-01,Broken Hill,R2 525m N/G,2,244391761,48967810,8,High Flux,16.73,0.3935575695951069,0.0,87.07,0.0,19.81,0.04828785106088079
2025-06-01,Broken Hill,R3 525m Rest,3,244391766,83904356,1,Mr Puddles,4.58,0.6166004619678113,0.0,10.0,1.0,1.73,0.1183406113537118
2025-06-01,Broken Hill,R3 525m Rest,3,244391766,84182146,3,Rothrock,10.59,0.316467998650492,0.0,100.0,0.0,7.11,0.08442870632672334
