LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,4843878,1,Battle Point,Off Midfield,0.333333333,3,195.69,,5,Julie Scott,Cian MacRedmond,59.5,11,b,746x0,g,4,AUS,AUS,Fortress,IRE,Blue Point,USA,Bernardini,1,147.83,1,19.18,87.6667,266.19,200,65,150,150.13,209.67,210,1.01,1.01,2.84,745.16,48.05,28,18.5,20,20.63,116.16,110,360,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,91390758,10,Big Sister Ava,On-Pace,0.833333333,4,2.82,1,2,Ciaron Maher,Thomas Stockdale,57.5,20,gr,2,m,4,AUS,AUS,Arohanui,IRE,Puissance De Lune,USA,Bianconi,0,4.02,0,1.6,3.3,6829.82,4.5,2.36,4,3.67,11975.72,860,2,500,4.79,903.78,377.49,1.64,1.33,1.63,1.57,2014.78,2.38,3.25,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,82895675,11,Motoring Spirit,Backmarker,0.0625,3,41.74,,8,Carly Cook,Jack Hill,57.5,19,b,887x3,m,6,AUS,AUS,Motoring Melody,IRE,Territories,AUS,Magic Albert,0,180,0,18.37,67.6667,367.23,190,40,170,115.34,127.04,860,200,860,439.82,0.69,62.57,19,9.4,19,16.68,55.76,42,180,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,91390759,12,Cultural Attache,Off-Pace,0.583333333,1,30.27,,3,Matt Cumani,Eoin Walsh,59.5,10,b,788,g,4,AUS,NZ,Dorabella,AUS,Press Statement,USA,Postponed,0,116.16,0,15.08,54.3333,448.94,130,30,120,74.05,228.38,860,22,860,35.52,111.46,69.31,16.5,14.5,16.5,15.42,61.61,27,110,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,91390760,13,Mount Toubkal,Off-Pace,0.666666667,1,201.09,,10,Darryl Cannon,Stan Tsaikos,59.5,35,b,0x890,g,4,AUS,AUS,Warringal Moss,AUS,Tassort,AUS,Mossman,0,1000,0,138.9,167.6667,75.44,1000,150,1000,559.28,57.65,,,,,,7.09,160,48,120,89.52,15.72,110,360,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,718830,2,Epoch,Midfield,0.458333333,5,9.01,2,6,Matthew Williams,Dean Yendall,59.5,19,b,4x43,g,4,NZ,NZ,Onmyown,GB,Time Test,IRE,High Chaparral,0,7,1,2.02,5.5,2009.7,9.6,5.8,6.4,7.15,4984.85,450,2.62,360,6.36,258.49,113.27,2.3,1.92,1.99,2.09,763.91,7.4,10,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,90798577,3,Four Candles,On-Pace,0.75,4,5.96,5,7,"M, W & J Hawkes",Teo Nugent,59.5,13,ch,7x5,g,4,AUS,AUS,Wecansay Mak,AUS,Castelvecchio,NZ,Starcraft,0,6.4,1,2.04,4.4667,1839.6,6.8,5.1,6.6,5.59,3903.46,860,6.4,780,11.9,110.12,729.46,2.14,1.94,2.04,2.04,646.67,4.9,9.4,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,83154979,5,Hes Invading,Backmarker,0.104166667,1,195.69,,1,Darryl Cannon,Alana Kelly,59.5,13,ch,6x408,g,4,AUS,AUS,Wonderful Thing,AUS,Invader,AUS,Al Maher,0,886.51,0,50,167.6667,99.1,990,57.2,890,493.15,152.77,,,,,,101.41,60,6.07,60,49.16,106.09,100,360,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,91390754,6,Siam Emerald,Backmarker,0.041666667,4,16.17,4,11,Liam Howley,Mitchell Aitken,59.5,16,b,706x2,g,4,AUS,AUS,Assertin Miss,AUS,Rich Enuff,NZ,Zabeel,0,10.96,0,2.63,7.5,1603.69,21,9,10.5,9.93,2694.56,450,1.53,450,7.41,357.99,71.21,4,2.5,2.64,2.61,353.08,15.5,27,1.15,0.75
20/11/2025,1:30:00 PM,1:30:31 PM,Ballarat,VIC,1,250704553,R1 1600m Mdn,250704554,Country,1600,Mdn,Average,3,91390755,7,Tupac,Backmarker,0.083333333,2,4.95,3,4,Henry Dwyer,Declan Bates,59.5,159,br/bl,65x,g,4,AUS,AUS,Gauss,AUS,Shamus Award,GB,Rakti,0,4.17,0,1.75,3.9333,6586.24,6,3.95,4.1,4.57,9529.65,1000,1.73,450,4.74,670.89,129.72,1.96,1.68,1.75,1.75,929.04,5.1,6.8,1.15,0.75
