LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,3671966,1,Hold This,No Data,0.0,Unknown,2.63,,3,Donna Scott,Blaike McDougall,59.0,0,ch,,g,4,AUS,AUS,Starry Eyed,AUS,Ilovethiscity,IRE,Rock Of Gibraltar,0,2.24,1,1.13,1.95,3393.89,2.38,1.71,2.12,2.18,7051.23,29.0,1.05,12.0,2.41,774.1,247.83,1.16,1.09,1.13,1.12,567.34,2.2,4.7,1.11,0.51
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,476970,2,Go Commando,No Data,0.0,Unknown,3.18,2.0,1,Danielle Seib,Pierre Boudvillain,57.5,0,b,,g,3,NZ,NZ,Backless,AUS,Savabeel,IRE,Cape Blanco,1,2.74,1,1.21,2.2667,2431.77,4.93,2.46,2.86,2.64,7100.93,50.0,1.02,1.02,1.85,1204.39,1100.58,1.26,1.17,1.26,1.22,604.7,2.9,5.0,1.11,0.51
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,90798043,3,Sisu Seven,No Data,0.0,Unknown,59.57,,4,Ron Stubbs,Jason Lyon,57.5,0,b,,g,3,AUS,AUS,Magic Tori,IRE,Earthlight,IRE,Ali-Royal,0,65.0,0,5.92,35.3333,271.63,100.0,40.0,50.0,52.69,538.12,500.0,25.0,500.0,101.49,3.72,123.56,6.0,5.6,6.0,5.85,102.49,55.0,300.0,1.11,0.51
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,90798044,4,Hells Spirit,Backmarker,0.1666666666666666,2.0,11.78,5.0,5,Kym Davison,Brittany Button,56.5,138,b,0x,g,3,AUS,IRE,Impertinente,AUS,Hellbent,AUS,Redoute's Choice,0,16.5,0,2.54,13.6667,628.65,27.0,12.5,15.5,18.25,1184.69,600.0,4.7,500.0,28.72,53.02,150.04,2.66,2.24,2.3,2.4,271.86,11.0,40.0,1.11,0.51
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,88779348,5,Gobinda,Off-Pace,0.6666666666666666,3.0,5.8,3.0,7,Peter Clancy,Justin W Stanley,56.0,20,b,0x842,g,5,AUS,AUS,Miss Octopussy,AUS,Rubick,AUS,Lonhro,0,11.5,1,1.88,8.3333,923.1,14.5,3.95,12.0,11.29,1225.31,600.0,1.14,360.0,6.53,319.64,108.79,1.98,1.62,1.88,1.91,443.25,5.3,15.5,1.11,0.51
7/11/2025,2:45:00 PM,2:47:52 PM,Albury,NSW,1,250161537,R1 1175m Mdn,250161538,Country,1175,Mdn,Slow,3,80972421,8,Extremely Exciting,Backmarker,0.0833333333333333,5.0,31.84,1.0,6,Norm Gardner,Rebecca Bronett Prag,55.0,11,ch,570x6,m,4,AUS,AUS,Sweet Chimes,AUS,Extreme Choice,AUS,Bel Esprit,0,56.96,0,4.71,47.6667,491.04,200.0,65.0,75.0,97.9,478.62,500.0,8.0,500.0,59.31,28.53,274.1,9.0,4.7,5.0,5.06,1228.02,95.0,380.0,1.11,0.51
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,57377504,1,Missile Leader,Backmarker,0.0416666666666666,4.0,13.89,5.0,5,Keith Dryden & Libby Snowden,Jack Martin,61.5,49,b/br,x5368,g,6,AUS,AUS,Virginia Breeze,AUS,Smart Missile,USA,Anabaa,0,55.0,0,8.4,26.6667,620.1,60.0,11.0,60.0,43.04,622.49,1000.0,12.0,1000.0,46.86,47.8,75.73,8.6,5.5,8.6,7.81,45.75,13.5,40.0,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,2224975,2,San Marco,Off-Pace,0.6666666666666666,5.0,7.63,,2,Andrew Dale,Blaike McDougall,61.0,6,b,21742,g,5,NZ,NZ,Piazza,AUS,Ace High,GB,Sir Percy,0,8.8,1,2.38,6.8333,1356.79,9.8,7.0,9.0,8.56,2086.88,1000.0,1.53,130.0,7.54,320.44,218.6,2.44,2.08,2.4,2.24,593.75,7.6,16.5,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,78083514,3,Amber Star,Backmarker,0.0833333333333333,4.0,3.22,2.0,4,Craig Weeding,Jake Duffy,60.0,11,ch,60x42,g,4,AUS,AUS,Caliera Gem,AUS,Ilovethiscity,AUS,Beneteau,0,2.76,1,1.33,2.3,3566.38,2.96,2.46,2.72,2.59,9476.6,1000.0,2.54,200.0,4.73,594.68,2003.38,1.38,1.24,1.38,1.32,2088.92,2.82,5.5,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,90798046,4,King Incanto,Backmarker,0.1666666666666666,5.0,6.74,,1,Andrew Dale,Cory Parish,60.0,11,b,0x461,g,5,NZ,NZ,Scintillating,USA,Per Incanto,AUS,Rock 'N' Pop,0,5.94,0,1.95,5.1,1348.83,7.0,4.8,6.2,5.87,3146.21,600.0,2.8,500.0,8.81,348.53,458.28,2.06,1.79,1.98,1.98,1339.38,5.6,12.0,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,90798047,5,Steves Way,Midfield,0.5,3.0,12.02,3.0,3,Craig Widdison,Brendan Ward,59.0,13,b,848x3,m,5,AUS,AUS,Steve's Choice,AUS,Wayed Zain,AUS,Written Tycoon,0,7.57,0,2.3,6.1667,1435.09,11.0,7.2,7.8,7.73,2823.6,1000.0,7.2,1000.0,55.67,28.51,150.41,2.38,2.2,2.28,2.28,78.53,9.2,29.0,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,59620365,6,Sheer Lunacy,Off Midfield,0.3333333333333333,2.0,9.74,1.0,7,Ben Brisbourne,Lachlan King,58.0,4,b,46613,g,7,AUS,AUS,Beats Workin',IRE,Puissance De Lune,USA,Bianconi,0,10.73,0,3.05,9.1667,960.69,14.5,8.8,10.5,11.74,2635.61,1000.0,5.2,300.0,40.69,36.31,128.78,3.35,2.44,2.94,2.96,246.5,9.4,28.0,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,51502114,7,Gold Tracker,Backmarker,0.125,1.0,9.95,4.0,6,Michael Travers,Rebecca Bronett Prag,55.0,11,ch,55254,g,6,AUS,AUS,Gracefully Chic,NZ,Xtravagant,USA,Wicked Style,0,22.37,0,5.11,18.0,565.28,34.0,17.0,25.0,25.92,823.62,1000.0,16.0,1000.0,35.33,85.5,125.61,5.2,4.2,5.2,5.05,58.3,9.2,25.0,1.13,0.48
7/11/2025,3:25:00 PM,3:26:24 PM,Albury,NSW,2,250161542,R2 1500m Hcap,250161543,Country,1500,Hcap,Average,3,80603982,8,Highly Intrigued,On-Pace,0.8333333333333334,2.0,19.27,,8,Saab Hasan,Cameron Quilty,55.0,13,b,17244,m,5,AUS,AUS,Intrigo,IRE,Highland Reel,AUS,Magnus,1,13.5,1,3.55,12.3333,899.3,32.0,14.0,14.0,17.32,1708.04,27.0,1.01,1.01,2.63,1999.8,133.52,4.2,3.45,3.45,3.63,206.23,15.0,46.0,1.13,0.48
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,82895734,1,Adinath,On-Pace,0.8333333333333334,1.0,42.2,,6,Saab Hasan,Dale Cole,59.0,11,b,00x00,g,4,AUS,GB,Chanderi,AUS,Lonhro,IRE,Dubawi,0,65.0,0,6.6,28.0,249.44,65.0,29.0,60.0,49.68,325.62,1000.0,26.0,1000.0,263.96,4.94,34.2,8.4,2.42,6.8,7.31,116.14,42.0,240.0,0.95,0.49
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,90048731,12,Ravens Glow,Leader,1.0,2.0,2.29,2.0,5,Ben Brisbourne,Lachlan King,55.5,18,gr,5,f,3,AUS,AUS,Raven's Fire,IRE,Crackerjack King,USA,All Chatter,0,2.3,1,1.22,2.1333,2314.46,2.58,1.98,2.34,2.3,12091.18,1000.0,1.21,400.0,3.94,758.83,927.67,1.29,1.21,1.24,1.23,1221.45,2.38,4.3,0.95,0.49
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,90798049,4,High Country Star,Off-Pace,0.5833333333333334,4.0,7.48,1.0,7,Gerald Egan,Brittany Button,59.0,13,b,2,g,6,AUS,AUS,Spunstar,IRE,Highland Reel,USA,Hard Spun,1,7.0,1,1.71,5.0,1686.81,7.4,5.6,6.8,6.38,1770.55,19.5,1.01,1.01,1.75,2069.88,128.03,1.77,1.61,1.73,1.67,383.87,8.2,19.5,0.95,0.49
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,90798050,5,Sooty And Sweep,Backmarker,0.1333333333333333,1.0,4.23,,1,Donna Scott,Blaike McDougall,59.0,11,gr/bl,6,g,4,AUS,AUS,So Pretentious,AUS,Villermont,AUS,Bradbury's Luck,0,3.9,1,1.36,3.4333,2031.63,4.3,3.55,3.95,3.86,3579.93,1000.0,4.2,1000.0,19.31,147.53,121.14,1.46,1.36,1.37,1.4,744.87,4.5,6.4,0.95,0.49
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,90798051,6,Dunnenkate Bro,Midfield,0.4166666666666667,4.0,11.02,5.0,2,Craig Weeding,Jake Duffy,57.5,13,b,55,g,3,AUS,AUS,Operose,AUS,Redente,AUS,I Am Invincible,0,16.0,0,3.61,9.8333,955.23,16.5,8.16,15.5,14.44,623.74,1000.0,8.0,1000.0,27.9,99.74,250.01,3.45,2.54,3.15,3.35,261.13,10.0,32.0,0.95,0.49
7/11/2025,4:05:00 PM,4:06:09 PM,Albury,NSW,3,250161547,R3 1400m Mdn,250161548,Country,1400,Mdn,Average,3,90798053,9,My Luna,Backmarker,0.0833333333333333,5.0,12.74,3.0,4,Linc Sullivan,Josh Richards,57.0,18,b/br,466x0,m,5,AUS,AUS,Stealapipe,IRE,Puissance De Lune,USA,More Than Ready,0,12.0,0,2.32,9.6667,1060.71,15.5,11.5,12.0,13.1,1198.54,500.0,8.6,360.0,30.61,70.26,205.3,2.62,2.26,2.38,2.38,48.63,15.5,55.0,0.95,0.49
7/11/2025,4:40:00 PM,4:40:45 PM,Albury,NSW,4,250161552,R4 1600m CL1,250161553,Country,1600,CL1,Average,3,66825948,1,Check Side,Backmarker,0.0333333333333333,4.0,13.59,4.0,6,Kym Davison,Brittany Button,59.0,7,b/br,57x75,g,5,AUS,AUS,Larenco,AUS,Scissor Kick,AUS,Encosta De Lago,0,10.0,1,2.72,9.8333,652.52,17.5,10.0,10.0,11.57,1413.49,1000.0,6.0,1000.0,32.53,118.18,220.45,3.45,2.52,2.82,2.82,302.78,8.4,25.0,1.36,0.57
7/11/2025,4:40:00 PM,4:40:45 PM,Albury,NSW,4,250161552,R4 1600m CL1,250161553,Country,1600,CL1,Average,3,90798054,10,The Liquidator,Backmarker,0.15,1.0,182.85,,4,Steve Cunningham,Justin W Stanley,56.5,13,b,0x883,g,4,AUS,NZ,In Her Wake,AUS,Divine Prophet,GB,Sakhee's Secret,0,500.0,0,46.0,142.6667,68.52,980.0,160.0,400.0,446.25,58.63,1000.0,1000.0,1000.0,1000.0,0.57,37.86,140.0,40.0,46.0,58.54,36.12,140.0,450.0,1.36,0.57
7/11/2025,4:40:00 PM,4:40:45 PM,Albury,NSW,4,250161552,R4 1600m CL1,250161553,Country,1600,CL1,Average,3,80170574,11,Carry On Lizzy,On-Pace,0.75,3.0,7.65,,3,Scott Spackman,Josh Richards,55.0,7,ch,6x243,m,4,AUS,AUS,Carry On Cutie,AUS,Showtime,USA,More Than Ready,0,7.95,0,2.26,6.0,1240.83,7.8,5.9,7.4,7.26,1080.95,1000.0,5.1,1000.0,20.68,156.84,242.5,2.26,2.22,2.26,2.25,59.92,4.8,12.0,1.36,0.57
7/11/2025,4:40:00 PM,4:40:45 PM,Albury,NSW,4,250161552,R4 1600m CL1,250161553,Country,1600,CL1,Average,3,2344083,3,Freud,Off Midfield,0.25,5.0,5.56,3.0,8,Michael Travers,Blaike McDougall,59.0,7,br,8x754,g,5,AUS,USA,Bound Copy,NZ,So You Think,IRE,Street Cry,0,5.12,0,2.08,4.7333,2113.7,6.6,5.1,5.4,5.59,3958.52,1000.0,4.6,1000.0,9.92,748.05,264.94,2.08,1.56,2.08,2.02,186.36,3.8,9.2,1.36,0.57
7/11/2025,4:40:00 PM,4:40:45 PM,Albury,NSW,4,250161552,R4 1600m CL1,250161553,Country,1600,CL1,Average,3,75797201,4,Majestic Deel,Backmarker,0.0999999999999999,5.0,7.04,5.0,7,Ron Stubbs,Ella Bent,59.0,7,b,23515,g,4,AUS,USA,Majestic Trick,NZ,Dundeel,JPN,Hat Trick,0,10.03,0,2.81,7.3333,844.08,10.5,5.1,10.5,9.59,857.05,1000.0,8.4,1000.0,18.98,154.82,190.56,3.05,2.04,2.84,2.76,321.62,6.0,16.5,1.36,0.57
