LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203853,1,Arch Of Dargeo,Off-Pace,0.6666666666666666,2.0,49.5,,4,Rhys Archard,Jordan Hart,69.5,14,b/br,0,g,4,AUS,AUS,Flirtatious Femme,GB,National Defense,ARG,Husson,0,142.43,0,18.0,61.0,307.11,150.0,26.0,140.0,57.35,639.53,870.0,46.0,870.0,169.06,3.27,40.84,19.5,8.4,19.0,15.23,124.52,44.0,260.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,11513380,2,Genre,Backmarker,0.0416666666666666,3.0,25.89,,8,Shane Fliedner,Joshua Parker,69.5,249,b/br,00x,g,4,AUS,AUS,Torchsinger,IRE,Harry Angel,USA,Ad Valorem,0,38.67,0,5.5,23.3333,739.27,38.0,14.5,38.0,24.9,2073.75,870.0,32.0,470.0,79.11,8.46,45.12,5.6,3.6,5.6,5.14,105.55,18.0,55.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203854,3,Misil Concett,Midfield,0.4444166666666667,2.0,25.3,5.0,2,Alicia MacPherson,Portia J Matthews,69.5,18,b/br,8,g,4,AUS,AUS,Angelify,AUS,Wayed Zain,AUS,Smart Missile,0,60.0,0,8.28,32.0,143.22,90.0,25.0,60.0,38.38,774.79,870.0,6.0,470.0,21.76,59.29,32.89,9.4,5.8,9.0,8.52,255.36,24.0,100.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203855,4,Veins Within Rock,Backmarker,0.0833333333333333,4.0,4.64,2.0,3,Matthew Brown,Tom Ryan,69.5,23,ch,76,g,4,AUS,AUS,Gathering Gold,AUS,Toorak Toff,IRE,Street Cry,0,4.68,1,1.52,3.3667,1248.59,4.8,3.3,4.7,3.96,8755.71,870.0,1.72,360.0,4.01,441.02,481.65,1.57,1.48,1.54,1.53,684.99,3.8,6.2,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203856,5,Em Ell Bee,Backmarker,0.1458333333333333,5.0,11.53,,6,Michael Sell,Cillin Leonard,68.0,13,b,0x5,g,3,AUS,AUS,Ardra Storm,AUS,Magnus,AUS,Wanted,0,27.0,0,4.4,16.3333,702.95,34.0,13.5,26.0,22.13,1286.31,870.0,16.0,870.0,48.99,28.3,103.65,5.1,2.98,4.3,4.42,135.02,11.0,28.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203857,6,Helioson,No Data,0.0,Unknown,4.42,3.0,5,Patrick & Michelle Payne,Will Gordon,68.0,0,b,,g,3,AUS,AUS,Teodora,AUS,The Autumn Sun,IRE,Teofilo,1,2.85,1,1.33,2.8,4385.92,4.8,2.82,2.92,3.36,6296.13,10.5,1.01,1.01,1.86,1583.1,1112.94,1.61,1.32,1.35,1.42,858.38,3.5,6.4,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,79562488,7,Miss Wattlebank,On-Pace,0.75,3.0,28.04,4.0,1,Rhonda Mangan,Gary Walsh,67.5,17,ch,x0478,m,5,AUS,AUS,Expensive Lass,AUS,Sports Edition,AUS,Magnus,0,60.0,0,7.6,34.0,424.87,85.0,38.0,70.0,56.86,268.93,900.0,11.5,380.0,42.74,86.15,75.08,8.2,7.4,8.0,7.82,67.76,30.0,140.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203858,8,Sway Baby,Midfield,0.3889166666666666,1.0,43.94,,7,Nell Carter,Mr Luca Remondet,67.5,16,br,800x9,m,5,AUS,AUS,Lady Brolga,AUS,Shamoline Warrior,NZ,Devaraja,0,44.0,0,5.8,28.0,494.81,60.0,22.0,40.0,34.12,999.37,870.0,3.05,870.0,50.79,28.05,119.55,6.8,5.7,6.4,5.97,85.52,40.0,210.0,1.19,0.61
2025-11-18,13:30:00.000,13:30:25.000,Kyneton,VIC,1,250629322,R1 1472m Mdn,250629323,Country,1472,Mdn,Average,3.0,91203859,9,Reel Crystal,Midfield,0.5,5.0,3.18,1.0,9,Shane Stockdale,Arron Lynch,66.0,16,b,48464,f,3,AUS,AUS,Smooth Edge,IRE,Highland Reel,AUS,Redoute's Choice,0,3.34,1,1.33,2.7667,1472.13,3.9,2.94,3.25,3.23,7791.4,870.0,1.59,260.0,3.36,727.47,271.4,1.44,1.32,1.35,1.34,325.86,2.72,4.6,1.19,0.61
2025-11-18,14:00:00.000,14:01:10.000,Kyneton,VIC,2,250629330,R2 2845m Hcap,250629331,Country,2845,Hcap,Average,3.0,60415271,1,Sunday Buzz,Off-Pace,0.5833333333333334,1.0,8.78,2.0,8,Symon Wilde,Dean Parker,72.0,21,ch,72488,g,8,NZ,NZ,My Duchess,NZ,Zed,GB,Volksraad,0,13.5,1,3.37,11.0,1563.51,16.0,8.8,13.0,12.21,1739.24,870.0,4.5,260.0,13.92,135.84,274.74,3.9,2.86,3.35,3.5,412.34,7.0,19.5,1.28,0.4
