LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,72096930,1,Hyperreal,Off Midfield,0.3333333333333333,1.0,2.94,1.0,6,Misty Bazeley,Natasha Faithfull,58.0,11,ch,x3743,g,5,AUS,AUS,Special Fragrance,AUS,Shooting To Win,NZ,Starcraft,1,3.6,1,1.52,,3964.22,4.1,2.78,3.85,3.66,8614.54,5.8,1.01,1.01,1.56,1985.6,47.31,1.57,1.43,1.52,1.51,490.07,2.68,5.2,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,90568847,10,Roses Delight,No Data,0.0,Unknown,39.79,,7,Steve Wolfe,Sharni Webster,54.0,0,b/br,,f,3,AUS,NZ,Corrs,SAF,Yulong Prince,IRE,Mastercraftsman,0,29.17,0,7.0,,1647.2,85.0,26.0,30.0,35.51,822.38,580.0,15.0,470.0,115.92,8.82,95.58,7.2,5.9,7.0,6.47,136.9,36.0,140.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,3980291,2,Crombie,Off-Pace,0.6666666666666666,4.0,128.43,4.0,2,Johnathon Jachmann,Zephen Johnston-Porter,58.0,119,b,7893x,g,7,AUS,AUS,Quambatook,AUS,Awesome Rock,USA,State City,0,67.51,0,10.0,,646.55,180.0,60.0,65.0,95.16,581.41,580.0,42.0,580.0,81.27,12.36,99.05,14.0,10.0,10.5,11.2,66.76,100.0,620.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,40579249,3,Bagger Prince,Midfield,0.3889166666666666,3.0,14.81,5.0,8,Indianna Weinert,Austin Galati,58.0,52,gr,99276,g,7,AUS,AUS,Bagger Princess,AUS,Instinction,AUS,Bagger Vance,0,16.19,1,3.5,,2530.95,17.0,13.0,16.0,15.61,1270.7,580.0,12.0,580.0,21.39,79.76,150.14,3.65,3.45,3.5,3.53,121.81,15.5,46.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,3060100,4,Questioneverything,No Data,0.0,Unknown,4.54,3.0,5,Steve Wolfe,Luke Campbell,58.0,0,br,,g,4,AUS,AUS,Star Myst,GB,Power,AUS,Sidereus,0,3.05,1,1.46,,2738.15,5.0,2.94,3.1,3.26,10134.16,1000.0,1.71,130.0,3.12,981.99,164.66,1.54,1.41,1.45,1.47,365.67,4.6,5.4,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,90568843,5,Twilight God,No Data,0.0,Unknown,173.09,,1,Rebecca Bayliss,Rocky Cheung,58.0,0,b/br,,g,5,AUS,AUS,Twilight Hours,AUS,Playing God,NZ,McFlirt,0,40.0,0,8.4,,1198.26,65.0,32.0,36.0,47.95,567.73,580.0,28.0,580.0,86.41,9.02,52.19,9.8,7.6,7.8,8.34,45.17,95.0,360.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,6190340,6,Close Call,Backmarker,0.1666666666666666,4.0,12.56,,4,Steve Wolfe,Rosie Mahony,56.0,31,b/br,8,g,3,AUS,AUS,Lovely Lucy,USA,A Lot,USA,Mr. Henrysee,0,18.84,0,4.8,,2040.07,30.0,17.0,21.0,22.17,1545.97,500.0,19.5,500.0,71.37,12.54,28.23,4.6,4.0,4.6,4.37,49.95,13.0,32.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,90568844,7,Miss Weeni,Backmarker,0.1110833333333333,4.0,63.85,,9,Darren Taylor,Chloe Azzopardi,56.0,175,b,0x,m,4,AUS,AUS,Ngawi,AUS,Snippetson,AUS,Demerit,0,27.23,0,6.0,,2005.51,44.0,23.0,32.0,28.65,1476.83,500.0,17.5,500.0,34.86,41.26,33.18,6.4,5.7,6.0,5.82,79.47,44.0,130.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,90568845,8,Astonisher,No Data,0.0,Unknown,39.07,2.0,10,Indianna Weinert,Holly Nottle,54.0,0,ch,,f,3,AUS,AUS,Autumn House,AUS,Mahuta,USA,More Than Ready,0,47.42,0,10.0,,1007.72,65.0,40.0,44.0,51.39,621.52,500.0,75.0,500.0,153.94,5.59,17.38,11.5,9.6,11.5,10.71,50.58,36.0,110.0,1.05,0.57
2/11/2025,5:10:00 PM,5:10:44 PM,Albany,WA,1,249919405,R1 1240m Mdn,249919406,,1240,Mdn,Slow,3.0,90568846,9,Ill Keep Half,No Data,0.0,Unknown,4.71,,3,Hayden Ballantyne,Amy Jo Hayes,54.0,0,b,,f,3,AUS,AUS,Once In A Lifetime,AUS,Nicconi,AUS,Not A Single Doubt,0,4.73,0,1.89,,5146.1,5.8,4.0,4.8,4.75,6303.04,580.0,4.1,300.0,12.3,108.19,52.09,1.89,1.7,1.89,1.79,121.14,4.6,9.0,1.05,0.57
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,824681,1,Optimal,On-Pace,0.8333333333333334,2.0,5.11,1.0,6,Ashleigh Woollett,Amy Jo Hayes,58.0,275,ch,2235x,g,6,NZ,NZ,Options,GB,Iffraaj,USA,Casual Lies,1,8.59,1,2.5,,865.68,9.4,7.2,7.8,7.99,2673.67,12.0,1.01,1.01,2.15,1759.5,65.39,2.76,2.5,2.5,2.54,250.86,5.5,13.5,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,90568856,10,We Love Charlie,No Data,0.0,Unknown,24.64,,8,Paul Hunter,Chanel Cooper,54.0,0,b/br,,f,3,AUS,AUS,Blue By You,USA,A Lot,AUS,Oratorio,0,30.0,0,8.4,,792.7,44.0,27.0,29.0,31.64,390.91,470.0,14.5,470.0,53.43,22.89,35.93,8.4,8.4,8.4,8.4,18.38,26.0,70.0,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,90568850,2,American Que Tee,Midfield,0.5,4.0,18.18,2.0,2,Paul Hunter,Jason Whiting,56.0,254,b,4x50x,m,5,AUS,AUS,Quambatook,AUS,All American,USA,State City,0,7.05,1,2.22,,1877.54,24.12,5.5,5.8,6.74,1846.01,130.0,2.0,80.0,6.99,578.98,19.92,2.22,2.12,2.22,2.13,16.22,27.0,70.0,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,4556340,3,Chilean Star,On-Pace,0.7666666666666666,2.0,16.35,,7,Paul Hunter,Casey Hunter,56.0,178,b,80x4x,m,4,AUS,AUS,Starsinyoureyes,USA,A Lot,USA,Henrythenavigator,0,3.65,0,1.89,,5636.14,15.18,3.65,3.95,4.22,10754.06,1000.0,2.2,1000.0,5.66,1359.83,271.38,1.9,1.65,1.89,1.76,849.21,17.0,46.0,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,82604608,4,Crashed And Burned,Backmarker,0.1666666666666666,5.0,3.89,3.0,4,Steve Wolfe,Rosie Mahony,56.0,197,ch,6x,g,3,AUS,AUS,Beyond The Mist,AUS,Gingerbread Man,AUS,Surtee,0,5.58,1,2.3,,2262.66,6.4,4.2,5.9,5.54,3730.36,450.0,1.3,450.0,3.92,1100.78,121.26,2.38,2.2,2.28,2.28,76.23,4.8,11.5,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,90568851,5,Nicconami,Leader,1.0,4.0,7.78,,10,Indianna Weinert,Alex Hearn,56.0,154,b,65x,m,4,AUS,AUS,Anadyomene,AUS,Nicconi,AUS,Northern Meteor,0,15.0,0,3.85,,1048.98,18.5,12.5,14.0,15.51,1033.11,780.0,19.5,360.0,38.53,33.95,177.41,4.3,3.75,3.75,3.82,201.89,7.8,18.5,0.88,0.34
2/11/2025,5:45:00 PM,5:46:18 PM,Albany,WA,2,249919410,R2 1000m Mdn,249919411,,1000,Mdn,Average,3.0,90568852,6,Box Of Ginger,No Data,0.0,Unknown,10.34,5.0,1,Steve Wolfe,Luke Campbell,56.0,0,b,,g,3,AUS,AUS,Boxonlucy,AUS,Gingerbread Man,IRE,Dick Turpin,0,15.91,0,5.0,,1711.75,22.0,13.5,17.5,17.33,1535.55,470.0,11.0,470.0,19.13,212.02,74.74,5.3,3.1,5.0,4.58,154.69,13.0,34.0,0.88,0.34
